strategy,symbol,sessions,trades,trades_per_session,win_rate,expectancy_pct,expectancy_bps,gross_bps,cost_bps,payoff_ratio,profit_factor,t_stat,p_value,kelly,suggested_size,stdev_pct,trades_needed,avg_bars_held,bonferroni_t_bar,clears_bar
Donchian breakout,SPY,382,380,0.9947643979057592,0.4105263157894737,0.01108963832852348,1.108963832852348,2.6989638328523484,1.59,1.6119935289981344,1.1226383505522723,0.5463133861366163,0.5848505362597405,0.04484638370135391,0.011211595925338477,0.3957011740488444,9982.0,18.392105263157895,3.5248461468124797,False
Donchian breakout,QQQ,382,374,0.9790575916230366,0.3877005347593583,0.005995271914188224,0.5995271914188224,2.7195271914188237,2.12,1.6618005118061598,1.0522317651174373,0.19953827932803045,0.8418417027733021,0.01924507883032367,0.004811269707580917,0.5810566333308957,73644.0,18.79144385026738,3.5248461468124797,False
Donchian breakout,IWM,382,372,0.9738219895287958,0.41935483870967744,0.003492997810847661,0.3492997810847661,2.449299781084767,2.1,1.4181788981799515,1.024240315352187,0.13773413420297423,0.8904505412967241,0.009924715305990373,0.002481178826497593,0.489134392017696,153737.0,17.932795698924732,3.5248461468124797,False
Donchian breakout,AAPL,382,344,0.900523560209424,0.33430232558139533,-0.035098004537258025,-3.5098004537258025,0.4901995462741973,4.0,1.6219218903084371,0.8145022593251977,-1.2757114386752888,0.202057543532558,0.0,0.0,0.5102807643861773,,16.549418604651162,3.5248461468124797,False
Donchian breakout,NVDA,382,346,0.9057591623036649,0.35260115606936415,-0.04052119782169358,-4.052119782169358,-0.05211978216935657,4.0,1.557784229963238,0.8484360538192637,-0.7541711094369603,0.4507464829831922,0.0,0.0,0.9994255149435715,,17.208092485549134,3.5248461468124797,False
Donchian breakout,AMD,382,351,0.918848167539267,0.3903133903133903,-0.06273868405411306,-6.2738684054113065,-2.2738684054113083,4.0,1.2862856297873635,0.8234632302844338,-1.0216780346988792,0.30693331051324746,0.0,0.0,1.150468962922049,,17.08262108262108,3.5248461468124797,False
Donchian breakout,TSLA,382,365,0.9554973821989529,0.3698630136986301,-0.041778897796705086,-4.177889779670509,-0.17788977967051006,4.0,1.4983659800168112,0.879475683922911,-0.6994776655264856,0.4842535660616438,0.0,0.0,1.1411153793841795,,16.161643835616438,3.5248461468124797,False
Donchian breakout,MSFT,382,367,0.9607329842931938,0.30517711171662126,-0.0536096986384261,-5.36096986384261,-1.3609698638426104,4.0,1.566483180939635,0.6880239853538789,-2.0527176058531476,0.040099973528749944,0.0,0.0,0.5003192245766044,,16.318801089918257,3.5248461468124797,False
Donchian breakout,ALL,3056,2899,0.9486256544502618,0.371852362883753,-0.02596884917552104,-2.5968849175521043,0.6008660310508622,,1.4782763973457644,0.8751136498290687,-1.8050050304623024,0.07107389485163984,0.0,0.0,0.7746372821792412,,17.32286995515695,3.5248461468124797,False
Ensemble vote,SPY,382,580,1.5183246073298429,0.2655172413793103,-0.010868370143297047,-1.0868370143297046,0.5031629856702955,1.59,1.9876672872619567,0.7185463902308482,-1.2465106922574452,0.21257696627227363,0.0,0.0,0.20998216511215345,,1.4982758620689656,3.5248461468124797,False
Ensemble vote,QQQ,382,569,1.4895287958115184,0.28295254833040423,-0.02335999159091616,-2.335999159091616,-0.21599915909161585,2.12,1.3723830243711557,0.5415531052052844,-3.541044157677704,0.0003985468711336093,0.0,0.0,0.15736113260501483,,1.5131810193321618,3.5248461468124797,False
Ensemble vote,IWM,382,611,1.5994764397905759,0.31260229132569556,-0.016391805124326763,-1.6391805124326764,0.46081948756732394,2.1,1.496268326017943,0.6804458339748265,-2.073300152772987,0.03814435450186959,0.0,0.0,0.1954272891073098,,1.618657937806874,3.5248461468124797,False
Ensemble vote,AAPL,382,528,1.382198952879581,0.26136363636363635,-0.04041075188199463,-4.041075188199463,-0.04107518819946369,4.0,1.4467704492915188,0.5119341589800759,-4.827894260464497,1.3798432156875151e-06,0.0,0.0,0.19233403488624715,,1.5643939393939394,3.5248461468124797,False
Ensemble vote,NVDA,382,500,1.3089005235602094,0.298,-0.039397765922121804,-3.9397765922121804,0.06022340778782036,4.0,1.4527373263244394,0.6166890644511153,-3.4593654123748396,0.0005414497962319409,0.0,0.0,0.25465966228474096,,1.56,3.5248461468124797,False
Ensemble vote,AMD,382,527,1.3795811518324608,0.3206831119544592,-0.028798545377150764,-2.8798545377150764,1.1201454622849236,4.0,1.6274196359781576,0.7682511689394096,-1.4939952041075513,0.13517687279468316,0.0,0.0,0.44251363423143847,,1.5901328273244781,3.5248461468124797,False
Ensemble vote,TSLA,382,540,1.4136125654450262,0.2796296296296296,-0.06265207145423843,-6.265207145423843,-2.265207145423843,4.0,1.369868882389088,0.5317485893078466,-4.488049743098441,7.187814808462534e-06,0.0,0.0,0.32439537425466575,,1.5240740740740741,3.5248461468124797,False
Ensemble vote,MSFT,382,559,1.463350785340314,0.23613595706618962,-0.04397023855025635,-4.397023855025635,-0.397023855025634,4.0,1.3494790443913178,0.41716916594766734,-6.740127328239283,1.582467490379713e-11,0.0,0.0,0.1542398608776158,,1.5742397137745976,3.5248461468124797,False
Ensemble vote,ALL,3056,4414,1.4443717277486912,0.2820570910738559,-0.032676700981581736,-3.2676700981581734,-0.08969547196877663,,1.5191624377309072,0.5968309356184852,-8.485666389187509,0.0,0.0,0.0,0.2558399813587999,,1.5555052106932488,3.5248461468124797,False
Keltner breakout,SPY,382,162,0.42408376963350786,0.4074074074074074,0.04592084224837682,4.5920842248376825,6.182084224837682,1.59,2.2600914364036253,1.5538128625274925,0.9348849915439731,0.3498475725259085,0.14520890382139467,0.03630222595534867,0.6251858853397347,1454.0,15.37037037037037,3.5248461468124797,False
Keltner breakout,QQQ,382,135,0.35340314136125656,0.362962962962963,0.030801842425542496,3.0801842425542496,5.200184242554252,2.12,2.1969600256100725,1.2517562936615532,0.4420686082772663,0.6584395595870798,0.07300000068278284,0.01825000017069571,0.8095690613150872,5416.0,14.133333333333333,3.5248461468124797,False
