symbol,level,horizon,date,entry,fwd_pct,bars_avail,outcome,resume,episode_id,touch_before_resume
MCD,0.236,10,2018-10-17,138.15672302246094,6.074237713406938,10,fail,False,MCD_950,True
MCD,0.382,5,2018-10-17,138.15672302246094,6.3440671270108995,5,fail,False,MCD_950,True
MCD,0.382,10,2018-10-17,138.15672302246094,6.074237713406938,10,fail,False,MCD_950,True
MCD,0.5,5,2018-10-17,138.15672302246094,6.3440671270108995,5,fail,False,MCD_950,True
MCD,0.5,10,2018-10-17,138.15672302246094,6.074237713406938,10,fail,False,MCD_950,True
MCD,0.618,5,2018-10-17,138.15672302246094,6.3440671270108995,5,fail,False,MCD_950,True
MCD,0.618,10,2018-10-17,138.15672302246094,6.074237713406938,10,fail,False,MCD_950,True
MCD,0.786,5,2018-10-17,138.15672302246094,6.3440671270108995,5,fail,False,MCD_950,True
MCD,0.786,10,2018-10-17,138.15672302246094,6.074237713406938,10,fail,False,MCD_950,True
MCD,0.236,5,2018-12-07,152.50367736816406,0.1803495349083084,5,fail,False,MCD_985,True
MCD,0.236,10,2018-12-07,152.50367736816406,-4.815277551680774,10,fail,False,MCD_985,True
MCD,0.382,5,2018-12-07,152.50367736816406,0.1803495349083084,5,fail,False,MCD_985,True
MCD,0.382,10,2018-12-07,152.50367736816406,-4.815277551680774,10,fail,False,MCD_985,True
MCD,0.5,5,2018-12-07,152.50367736816406,0.1803495349083084,5,fail,False,MCD_985,True
MCD,0.5,10,2018-12-07,152.50367736816406,-4.815277551680774,10,fail,False,MCD_985,True
MCD,0.618,5,2018-12-07,152.50367736816406,0.1803495349083084,5,fail,False,MCD_985,True
MCD,0.618,10,2018-12-07,152.50367736816406,-4.815277551680774,10,fail,False,MCD_985,True
MCD,0.786,5,2018-12-10,153.91238403320312,-2.0904643513375176,5,fail,False,MCD_985,True
MCD,0.786,10,2018-12-10,153.91238403320312,-7.7823476657914,10,fail,False,MCD_985,True
MCD,0.236,5,2019-02-01,147.30245971679688,-1.1148156534951603,5,fail,False,MCD_1022,True
MCD,0.236,10,2019-02-01,147.30245971679688,1.839021116858408,10,fail,False,MCD_1022,True
MCD,0.382,5,2019-02-01,147.30245971679688,-1.1148156534951603,5,fail,False,MCD_1022,True
MCD,0.382,10,2019-02-01,147.30245971679688,1.839021116858408,10,fail,False,MCD_1022,True
MCD,0.5,5,2019-02-01,147.30245971679688,-1.1148156534951603,5,fail,False,MCD_1022,True
MCD,0.5,10,2019-02-01,147.30245971679688,1.839021116858408,10,fail,False,MCD_1022,True
MCD,0.618,5,2019-02-01,147.30245971679688,-1.1148156534951603,5,fail,False,MCD_1022,True
MCD,0.618,10,2019-02-01,147.30245971679688,1.839021116858408,10,fail,False,MCD_1022,True
MCD,0.786,5,2019-02-01,147.30245971679688,-1.1148156534951603,5,fail,False,MCD_1022,True
MCD,0.786,10,2019-02-01,147.30245971679688,1.839021116858408,10,fail,False,MCD_1022,True
MCD,0.236,5,2019-03-08,150.57225036621094,3.2478734336971016,5,resume,True,MCD_1046,True
MCD,0.236,10,2019-03-08,150.57225036621094,4.07241538551808,10,resume,True,MCD_1046,True
MCD,0.382,5,2019-03-08,150.57225036621094,3.2478734336971016,5,resume,True,MCD_1046,True
MCD,0.382,10,2019-03-08,150.57225036621094,4.07241538551808,10,resume,True,MCD_1046,True
MCD,0.5,5,2019-03-08,150.57225036621094,3.2478734336971016,5,resume,True,MCD_1046,True
MCD,0.5,10,2019-03-08,150.57225036621094,4.07241538551808,10,resume,True,MCD_1046,True
MCD,0.236,5,2019-05-07,166.12432861328125,-0.01514633249332098,5,resume,True,MCD_1087,True
MCD,0.236,10,2019-05-07,166.12432861328125,0.9089269121946186,10,resume,True,MCD_1087,True
MCD,0.236,5,2019-05-29,164.429931640625,2.694606944269151,5,resume,True,MCD_1102,True
MCD,0.236,10,2019-05-29,164.429931640625,5.157664011403029,10,resume,True,MCD_1102,True
MCD,0.382,5,2019-05-29,164.429931640625,2.694606944269151,5,resume,True,MCD_1102,True
MCD,0.382,10,2019-05-29,164.429931640625,5.157664011403029,10,resume,True,MCD_1102,True
MCD,0.5,5,2019-05-29,164.429931640625,2.694606944269151,5,resume,True,MCD_1102,True
MCD,0.5,10,2019-05-29,164.429931640625,5.157664011403029,10,resume,True,MCD_1102,True
MCD,0.618,5,2019-05-29,164.429931640625,2.694606944269151,5,resume,True,MCD_1102,True
MCD,0.618,10,2019-05-29,164.429931640625,5.157664011403029,10,resume,True,MCD_1102,True
MCD,0.786,5,2019-05-29,164.429931640625,2.694606944269151,5,resume,True,MCD_1102,True
MCD,0.786,10,2019-05-29,164.429931640625,5.157664011403029,10,resume,True,MCD_1102,True
MCD,0.236,5,2019-06-17,171.96566772460938,0.05399317937926362,5,resume,True,MCD_1114,True
MCD,0.236,10,2019-06-17,171.96566772460938,1.2217454180332155,10,resume,True,MCD_1114,True
MCD,0.236,5,2019-08-02,180.9685516357422,3.109834733774286,5,resume,True,MCD_1148,True
MCD,0.236,10,2019-08-02,180.9685516357422,1.8603190315646279,10,resume,True,MCD_1148,True
MCD,0.382,5,2019-08-02,180.9685516357422,3.109834733774286,5,resume,True,MCD_1148,True
MCD,0.382,10,2019-08-02,180.9685516357422,1.8603190315646279,10,resume,True,MCD_1148,True
MCD,0.5,5,2019-08-05,177.56822204589844,3.1884030323333645,5,resume,True,MCD_1148,True
MCD,0.5,10,2019-08-05,177.56822204589844,3.958207496688826,10,resume,True,MCD_1148,True
MCD,0.236,5,2019-08-16,184.33514404296875,-1.743963124973713,5,resume,True,MCD_1158,True
MCD,0.236,10,2019-08-16,184.33514404296875,0.29869407018929817,10,resume,True,MCD_1158,True
MCD,0.382,5,2019-08-19,184.59674072265625,-0.8547387229275727,5,resume,True,MCD_1158,True
MCD,0.382,10,2019-08-19,184.59674072265625,-0.2294149019006375,10,resume,True,MCD_1158,True
MCD,0.5,5,2019-08-23,181.1204071044922,2.078912665448862,5,resume,True,MCD_1158,True
MCD,0.5,10,2019-08-23,181.1204071044922,1.746382680167602,10,resume,True,MCD_1158,True
MCD,0.618,5,2019-08-23,181.1204071044922,2.078912665448862,5,resume,True,MCD_1158,True
MCD,0.618,10,2019-08-23,181.1204071044922,1.746382680167602,10,resume,True,MCD_1158,True
MCD,0.236,5,2019-09-13,177.96429443359375,-0.20018746353874795,5,fail,False,MCD_1177,True
MCD,0.236,10,2019-09-13,177.96429443359375,1.5966725050390096,10,fail,False,MCD_1177,True
MCD,0.382,5,2019-09-13,177.96429443359375,-0.20018746353874795,5,fail,False,MCD_1177,True
MCD,0.382,10,2019-09-13,177.96429443359375,1.5966725050390096,10,fail,False,MCD_1177,True
MCD,0.5,5,2019-09-13,177.96429443359375,-0.20018746353874795,5,fail,False,MCD_1177,True
MCD,0.5,10,2019-09-13,177.96429443359375,1.5966725050390096,10,fail,False,MCD_1177,True
MCD,0.618,5,2019-09-13,177.96429443359375,-0.20018746353874795,5,fail,False,MCD_1177,True
MCD,0.618,10,2019-09-13,177.96429443359375,1.5966725050390096,10,fail,False,MCD_1177,True
MCD,0.786,5,2019-09-13,177.96429443359375,-0.20018746353874795,5,fail,False,MCD_1177,True
MCD,0.786,10,2019-09-13,177.96429443359375,1.5966725050390096,10,fail,False,MCD_1177,True
MCD,0.236,5,2019-10-03,178.15089416503906,0.8237049558567966,5,fail,False,MCD_1191,True
MCD,0.236,10,2019-10-03,178.15089416503906,-1.5140514198482502,10,fail,False,MCD_1191,True
MCD,0.382,5,2019-10-03,178.15089416503906,0.8237049558567966,5,fail,False,MCD_1191,True
MCD,0.382,10,2019-10-03,178.15089416503906,-1.5140514198482502,10,fail,False,MCD_1191,True
MCD,0.5,5,2019-10-03,178.15089416503906,0.8237049558567966,5,fail,False,MCD_1191,True
MCD,0.5,10,2019-10-03,178.15089416503906,-1.5140514198482502,10,fail,False,MCD_1191,True
MCD,0.618,5,2019-10-03,178.15089416503906,0.8237049558567966,5,fail,False,MCD_1191,True
MCD,0.618,10,2019-10-03,178.15089416503906,-1.5140514198482502,10,fail,False,MCD_1191,True
MCD,0.786,5,2019-10-03,178.15089416503906,0.8237049558567966,5,fail,False,MCD_1191,True
MCD,0.786,10,2019-10-03,178.15089416503906,-1.5140514198482502,10,fail,False,MCD_1191,True
MCD,0.236,5,2019-10-16,176.68350219726562,-4.363902987530155,5,fail,False,MCD_1200,True
MCD,0.236,10,2019-10-16,176.68350219726562,-5.477708601596143,10,fail,False,MCD_1200,True
MCD,0.382,5,2019-10-16,176.68350219726562,-4.363902987530155,5,fail,False,MCD_1200,True
MCD,0.382,10,2019-10-16,176.68350219726562,-5.477708601596143,10,fail,False,MCD_1200,True
MCD,0.5,5,2019-10-16,176.68350219726562,-4.363902987530155,5,fail,False,MCD_1200,True
MCD,0.5,10,2019-10-16,176.68350219726562,-5.477708601596143,10,fail,False,MCD_1200,True
MCD,0.618,5,2019-10-16,176.68350219726562,-4.363902987530155,5,fail,False,MCD_1200,True
MCD,0.618,10,2019-10-16,176.68350219726562,-5.477708601596143,10,fail,False,MCD_1200,True
MCD,0.786,5,2019-10-16,176.68350219726562,-4.363902987530155,5,fail,False,MCD_1200,True
MCD,0.786,10,2019-10-16,176.68350219726562,-5.477708601596143,10,fail,False,MCD_1200,True
MCD,0.236,5,2019-10-28,162.67095947265625,-1.6268848015590587,5,fail,False,MCD_1208,True
MCD,0.236,10,2019-10-28,162.67095947265625,0.4483995766173088,10,fail,False,MCD_1208,True
MCD,0.382,5,2019-10-28,162.67095947265625,-1.6268848015590587,5,fail,False,MCD_1208,True
MCD,0.382,10,2019-10-28,162.67095947265625,0.4483995766173088,10,fail,False,MCD_1208,True
MCD,0.5,5,2019-10-28,162.67095947265625,-1.6268848015590587,5,fail,False,MCD_1208,True
MCD,0.5,10,2019-10-28,162.67095947265625,0.4483995766173088,10,fail,False,MCD_1208,True
MCD,0.618,5,2019-10-28,162.67095947265625,-1.6268848015590587,5,fail,False,MCD_1208,True
MCD,0.618,10,2019-10-28,162.67095947265625,0.4483995766173088,10,fail,False,MCD_1208,True
MCD,0.786,5,2019-10-28,162.67095947265625,-1.6268848015590587,5,fail,False,MCD_1208,True
MCD,0.786,10,2019-10-28,162.67095947265625,0.4483995766173088,10,fail,False,MCD_1208,True
MCD,0.236,5,2019-11-25,162.76422119140625,1.2860043146491362,5,resume,True,MCD_1228,True
MCD,0.236,10,2019-11-25,162.76422119140625,2.245766255213777,10,resume,True,MCD_1228,True
MCD,0.382,5,2019-11-25,162.76422119140625,1.2860043146491362,5,resume,True,MCD_1228,True
MCD,0.382,10,2019-11-25,162.76422119140625,2.245766255213777,10,resume,True,MCD_1228,True
MCD,0.5,5,2019-11-25,162.76422119140625,1.2860043146491362,5,resume,True,MCD_1228,True
MCD,0.5,10,2019-11-25,162.76422119140625,2.245766255213777,10,resume,True,MCD_1228,True
MCD,0.236,5,2019-12-06,166.760986328125,0.9060332799943671,5,resume,True,MCD_1236,True
MCD,0.236,10,2019-12-06,166.760986328125,0.916299686847144,10,resume,True,MCD_1236,True
MCD,0.382,5,2019-12-06,166.760986328125,0.9060332799943671,5,resume,True,MCD_1236,True
MCD,0.382,10,2019-12-06,166.760986328125,0.916299686847144,10,resume,True,MCD_1236,True
MCD,0.236,5,2019-12-30,168.09268188476562,2.904869789931519,5,resume,True,MCD_1251,True
MCD,0.236,10,2019-12-30,168.09268188476562,5.28666984624897,10,resume,True,MCD_1251,True
MCD,0.236,5,2020-02-07,180.641357421875,2.5896497803102214,5,resume,True,MCD_1278,True
MCD,0.236,10,2020-02-07,180.641357421875,0.9026134365535121,10,resume,True,MCD_1278,True
MCD,0.382,5,2020-02-07,180.641357421875,2.5896497803102214,5,resume,True,MCD_1278,True
MCD,0.382,10,2020-02-07,180.641357421875,0.9026134365535121,10,resume,True,MCD_1278,True
MCD,0.5,5,2020-02-07,180.641357421875,2.5896497803102214,5,resume,True,MCD_1278,True
MCD,0.5,10,2020-02-07,180.641357421875,0.9026134365535121,10,resume,True,MCD_1278,True
MCD,0.236,5,2020-02-21,184.27789306640625,-9.489455681935233,5,fail,False,MCD_1287,True
MCD,0.236,10,2020-02-21,184.27789306640625,-7.303270492370684,10,fail,False,MCD_1287,True
MCD,0.382,5,2020-02-21,184.27789306640625,-9.489455681935233,5,fail,False,MCD_1287,True
MCD,0.382,10,2020-02-21,184.27789306640625,-7.303270492370684,10,fail,False,MCD_1287,True
MCD,0.5,5,2020-02-21,184.27789306640625,-9.489455681935233,5,fail,False,MCD_1287,True
MCD,0.5,10,2020-02-21,184.27789306640625,-7.303270492370684,10,fail,False,MCD_1287,True
MCD,0.618,5,2020-02-24,182.2718505859375,-4.544079345232399,5,fail,False,MCD_1287,True
MCD,0.618,10,2020-02-24,182.2718505859375,-11.938317848391112,10,fail,False,MCD_1287,True
MCD,0.786,5,2020-02-24,182.2718505859375,-4.544079345232399,5,fail,False,MCD_1287,True
MCD,0.786,10,2020-02-24,182.2718505859375,-11.938317848391112,10,fail,False,MCD_1287,True
MCD,0.236,5,2020-04-01,135.86712646484375,12.214724127567834,5,resume,True,MCD_1315,True
MCD,0.236,10,2020-04-01,135.86712646484375,13.485496936946983,10,resume,True,MCD_1315,True
MCD,0.236,5,2020-05-06,152.01620483398438,-2.345015836332398,5,fail,False,MCD_1339,True
MCD,0.236,10,2020-05-06,152.01620483398438,4.028924769541575,10,fail,False,MCD_1339,True
MCD,0.382,5,2020-05-06,152.01620483398438,-2.345015836332398,5,fail,False,MCD_1339,True
MCD,0.382,10,2020-05-06,152.01620483398438,4.028924769541575,10,fail,False,MCD_1339,True
MCD,0.5,5,2020-05-06,152.01620483398438,-2.345015836332398,5,fail,False,MCD_1339,True
MCD,0.5,10,2020-05-06,152.01620483398438,4.028924769541575,10,fail,False,MCD_1339,True
MCD,0.618,5,2020-05-06,152.01620483398438,-2.345015836332398,5,fail,False,MCD_1339,True
MCD,0.618,10,2020-05-06,152.01620483398438,4.028924769541575,10,fail,False,MCD_1339,True
MCD,0.786,5,2020-05-13,148.45140075683594,6.526999784456855,5,fail,False,MCD_1339,True
MCD,0.786,10,2020-05-13,148.45140075683594,9.206107446146849,10,fail,False,MCD_1339,True
MCD,0.236,5,2020-06-15,163.8560791015625,-1.0713069792424812,5,resume,True,MCD_1366,True
MCD,0.236,10,2020-06-15,163.8560791015625,-3.5305209158248974,10,resume,True,MCD_1366,True
MCD,0.382,5,2020-06-15,163.8560791015625,-1.0713069792424812,5,resume,True,MCD_1366,True
MCD,0.382,10,2020-06-15,163.8560791015625,-3.5305209158248974,10,resume,True,MCD_1366,True
MCD,0.5,5,2020-06-15,163.8560791015625,-1.0713069792424812,5,resume,True,MCD_1366,True
MCD,0.5,10,2020-06-15,163.8560791015625,-3.5305209158248974,10,resume,True,MCD_1366,True
MCD,0.618,5,2020-06-25,158.03656005859375,0.41579270767717613,5,resume,True,MCD_1366,True
MCD,0.618,10,2020-06-25,158.03656005859375,1.159959695219226,10,resume,True,MCD_1366,True
MCD,0.236,5,2020-08-03,168.10183715820312,5.000026323619666,5,resume,True,MCD_1400,True
MCD,0.236,10,2020-08-03,168.10183715820312,7.340541042970838,10,resume,True,MCD_1400,True
MCD,0.382,5,2020-08-03,168.10183715820312,5.000026323619666,5,resume,True,MCD_1400,True
MCD,0.382,10,2020-08-03,168.10183715820312,7.340541042970838,10,resume,True,MCD_1400,True
MCD,0.236,5,2020-09-23,186.97666931152344,2.102654193593545,5,resume,True,MCD_1436,True
MCD,0.236,10,2020-09-23,186.97666931152344,5.354275356600358,10,resume,True,MCD_1436,True
MCD,0.236,5,2020-10-13,197.74459838867188,0.04398355169492607,5,resume,True,MCD_1450,True
MCD,0.236,10,2020-10-13,197.74459838867188,-1.9265181463016368,10,resume,True,MCD_1450,True
MCD,0.236,5,2020-10-26,195.0656890869141,-5.221395005016117,5,fail,False,MCD_1458,True
MCD,0.236,10,2020-10-26,195.0656890869141,-4.927093416876449,10,fail,False,MCD_1458,True
MCD,0.382,5,2020-10-26,195.0656890869141,-5.221395005016117,5,fail,False,MCD_1458,True
MCD,0.382,10,2020-10-26,195.0656890869141,-4.927093416876449,10,fail,False,MCD_1458,True
MCD,0.5,5,2020-10-26,195.0656890869141,-5.221395005016117,5,fail,False,MCD_1458,True
MCD,0.5,10,2020-10-26,195.0656890869141,-4.927093416876449,10,fail,False,MCD_1458,True
MCD,0.618,5,2020-10-28,186.7332000732422,0.08382261865684804,5,fail,False,MCD_1458,True
MCD,0.618,10,2020-10-28,186.7332000732422,1.551061645579055,10,fail,False,MCD_1458,True
MCD,0.786,5,2020-10-28,186.7332000732422,0.08382261865684804,5,fail,False,MCD_1458,True
MCD,0.786,10,2020-10-28,186.7332000732422,1.551061645579055,10,fail,False,MCD_1458,True
MCD,0.236,5,2020-11-16,188.5075225830078,0.12458283852174734,5,fail,False,MCD_1474,True
MCD,0.236,10,2020-11-16,188.5075225830078,0.3205189173507428,10,fail,False,MCD_1474,True
MCD,0.382,5,2020-11-16,188.5075225830078,0.12458283852174734,5,fail,False,MCD_1474,True
MCD,0.382,10,2020-11-16,188.5075225830078,0.3205189173507428,10,fail,False,MCD_1474,True
MCD,0.5,5,2020-11-16,188.5075225830078,0.12458283852174734,5,fail,False,MCD_1474,True
MCD,0.5,10,2020-11-16,188.5075225830078,0.3205189173507428,10,fail,False,MCD_1474,True
MCD,0.618,5,2020-11-16,188.5075225830078,0.12458283852174734,5,fail,False,MCD_1474,True
MCD,0.618,10,2020-11-16,188.5075225830078,0.3205189173507428,10,fail,False,MCD_1474,True
MCD,0.786,5,2020-11-16,188.5075225830078,0.12458283852174734,5,fail,False,MCD_1474,True
MCD,0.786,10,2020-11-16,188.5075225830078,0.3205189173507428,10,fail,False,MCD_1474,True
MCD,0.236,5,2020-12-02,184.491943359375,-1.0291158679809786,5,fail,False,MCD_1485,True
MCD,0.236,10,2020-12-02,184.491943359375,1.3943172299349271,10,fail,False,MCD_1485,True
MCD,0.382,5,2020-12-02,184.491943359375,-1.0291158679809786,5,fail,False,MCD_1485,True
MCD,0.382,10,2020-12-02,184.491943359375,1.3943172299349271,10,fail,False,MCD_1485,True
MCD,0.5,5,2020-12-02,184.491943359375,-1.0291158679809786,5,fail,False,MCD_1485,True
MCD,0.5,10,2020-12-02,184.491943359375,1.3943172299349271,10,fail,False,MCD_1485,True
MCD,0.618,5,2020-12-02,184.491943359375,-1.0291158679809786,5,fail,False,MCD_1485,True
MCD,0.618,10,2020-12-02,184.491943359375,1.3943172299349271,10,fail,False,MCD_1485,True
MCD,0.786,5,2020-12-07,182.76834106445312,1.450512301565876,5,fail,False,MCD_1485,True
MCD,0.786,10,2020-12-07,182.76834106445312,1.330825271128333,10,fail,False,MCD_1485,True
MCD,0.236,5,2020-12-23,185.5069580078125,1.207397907312946,5,fail,False,MCD_1500,True
MCD,0.236,10,2020-12-23,185.5069580078125,1.8158429477920457,10,fail,False,MCD_1500,True
MCD,0.382,5,2020-12-23,185.5069580078125,1.207397907312946,5,fail,False,MCD_1500,True
MCD,0.382,10,2020-12-23,185.5069580078125,1.8158429477920457,10,fail,False,MCD_1500,True
MCD,0.5,5,2020-12-23,185.5069580078125,1.207397907312946,5,fail,False,MCD_1500,True
MCD,0.5,10,2020-12-23,185.5069580078125,1.8158429477920457,10,fail,False,MCD_1500,True
MCD,0.618,5,2021-01-04,183.93202209472656,1.9075309131637574,5,fail,False,MCD_1500,True
MCD,0.618,10,2021-01-04,183.93202209472656,-0.5375401655642986,10,fail,False,MCD_1500,True
MCD,0.786,5,2021-01-04,183.93202209472656,1.9075309131637574,5,fail,False,MCD_1500,True
MCD,0.786,10,2021-01-04,183.93202209472656,-0.5375401655642986,10,fail,False,MCD_1500,True
MCD,0.236,5,2021-01-06,184.6144561767578,0.5165679207180363,5,resume,True,MCD_1508,True
MCD,0.236,10,2021-01-06,184.6144561767578,1.1990518471400646,10,resume,True,MCD_1508,True
MCD,0.382,5,2021-01-06,184.6144561767578,0.5165679207180363,5,resume,True,MCD_1508,True
MCD,0.382,10,2021-01-06,184.6144561767578,1.1990518471400646,10,resume,True,MCD_1508,True
MCD,0.5,5,2021-01-06,184.6144561767578,0.5165679207180363,5,resume,True,MCD_1508,True
MCD,0.5,10,2021-01-06,184.6144561767578,1.1990518471400646,10,resume,True,MCD_1508,True
MCD,0.618,5,2021-01-06,184.6144561767578,0.5165679207180363,5,resume,True,MCD_1508,True
MCD,0.618,10,2021-01-06,184.6144561767578,1.1990518471400646,10,resume,True,MCD_1508,True
MCD,0.786,5,2021-01-06,184.6144561767578,0.5165679207180363,5,resume,True,MCD_1508,True
MCD,0.786,10,2021-01-06,184.6144561767578,1.1990518471400646,10,resume,True,MCD_1508,True
MCD,0.236,5,2021-01-19,182.9433135986328,3.008280749960801,5,fail,False,MCD_1516,True
MCD,0.236,10,2021-01-19,182.9433135986328,0.32042543008712343,10,fail,False,MCD_1516,True
MCD,0.382,5,2021-01-19,182.9433135986328,3.008280749960801,5,fail,False,MCD_1516,True
MCD,0.382,10,2021-01-19,182.9433135986328,0.32042543008712343,10,fail,False,MCD_1516,True
MCD,0.5,5,2021-01-19,182.9433135986328,3.008280749960801,5,fail,False,MCD_1516,True
MCD,0.5,10,2021-01-19,182.9433135986328,0.32042543008712343,10,fail,False,MCD_1516,True
MCD,0.618,5,2021-01-19,182.9433135986328,3.008280749960801,5,fail,False,MCD_1516,True
MCD,0.618,10,2021-01-19,182.9433135986328,0.32042543008712343,10,fail,False,MCD_1516,True
MCD,0.786,5,2021-01-19,182.9433135986328,3.008280749960801,5,fail,False,MCD_1516,True
MCD,0.786,10,2021-01-19,182.9433135986328,0.32042543008712343,10,fail,False,MCD_1516,True
MCD,0.236,5,2021-01-28,180.95718383789065,2.035599335874805,5,fail,False,MCD_1523,True
MCD,0.236,10,2021-01-28,180.95718383789065,3.602170802270943,10,fail,False,MCD_1523,True
MCD,0.382,5,2021-01-28,180.95718383789065,2.035599335874805,5,fail,False,MCD_1523,True
MCD,0.382,10,2021-01-28,180.95718383789065,3.602170802270943,10,fail,False,MCD_1523,True
MCD,0.5,5,2021-01-28,180.95718383789065,2.035599335874805,5,fail,False,MCD_1523,True
MCD,0.5,10,2021-01-28,180.95718383789065,3.602170802270943,10,fail,False,MCD_1523,True
MCD,0.618,5,2021-01-28,180.95718383789065,2.035599335874805,5,fail,False,MCD_1523,True
MCD,0.618,10,2021-01-28,180.95718383789065,3.602170802270943,10,fail,False,MCD_1523,True
MCD,0.786,5,2021-01-28,180.95718383789065,2.035599335874805,5,fail,False,MCD_1523,True
MCD,0.786,10,2021-01-28,180.95718383789065,3.602170802270943,10,fail,False,MCD_1523,True
MCD,0.236,5,2021-02-18,188.49046325683597,-2.079526032365986,5,resume,True,MCD_1537,True
MCD,0.236,10,2021-02-18,188.49046325683597,-4.330687722108594,10,resume,True,MCD_1537,True
MCD,0.382,5,2021-02-22,185.5419158935547,-1.1924249620158478,5,resume,True,MCD_1537,True
MCD,0.382,10,2021-02-22,185.5419158935547,-0.7844041884342956,10,resume,True,MCD_1537,True
MCD,0.5,5,2021-02-22,185.5419158935547,-1.1924249620158478,5,resume,True,MCD_1537,True
MCD,0.5,10,2021-02-22,185.5419158935547,-0.7844041884342956,10,resume,True,MCD_1537,True
MCD,0.618,5,2021-02-26,181.4719696044922,0.5966729692817196,5,resume,True,MCD_1537,True
MCD,0.618,10,2021-02-26,181.4719696044922,3.007664963107959,10,resume,True,MCD_1537,True
MCD,0.786,5,2021-03-04,180.32752990722656,3.2854781436197245,5,resume,True,MCD_1537,True
MCD,0.786,10,2021-03-04,180.32752990722656,8.816625902388298,10,resume,True,MCD_1537,True
MCD,0.236,5,2021-05-12,200.66323852539065,0.9695402499006356,5,resume,True,MCD_1593,True
MCD,0.236,10,2021-05-12,200.66323852539065,1.934715701851153,10,resume,True,MCD_1593,True
MCD,0.236,5,2021-06-08,205.9319000244141,1.5947521453282931,5,resume,True,MCD_1613,True
MCD,0.236,10,2021-06-08,205.9319000244141,0.533019046524541,10,resume,True,MCD_1613,True
MCD,0.382,5,2021-06-08,205.9319000244141,1.5947521453282931,5,resume,True,MCD_1613,True
MCD,0.382,10,2021-06-08,205.9319000244141,0.533019046524541,10,resume,True,MCD_1613,True
MCD,0.236,5,2021-06-22,207.0295562744141,-1.5007861576697867,5,fail,False,MCD_1623,True
MCD,0.236,10,2021-06-22,207.0295562744141,0.3206762673250152,10,fail,False,MCD_1623,True
MCD,0.382,5,2021-06-22,207.0295562744141,-1.5007861576697867,5,fail,False,MCD_1623,True
MCD,0.382,10,2021-06-22,207.0295562744141,0.3206762673250152,10,fail,False,MCD_1623,True
MCD,0.5,5,2021-06-22,207.0295562744141,-1.5007861576697867,5,fail,False,MCD_1623,True
MCD,0.5,10,2021-06-22,207.0295562744141,0.3206762673250152,10,fail,False,MCD_1623,True
MCD,0.618,5,2021-06-22,207.0295562744141,-1.5007861576697867,5,fail,False,MCD_1623,True
MCD,0.618,10,2021-06-22,207.0295562744141,0.3206762673250152,10,fail,False,MCD_1623,True
MCD,0.786,5,2021-06-28,204.55984497070312,0.7183407113542817,5,fail,False,MCD_1623,True
MCD,0.786,10,2021-06-28,204.55984497070312,2.1982862343926435,10,fail,False,MCD_1623,True
MCD,0.236,5,2021-07-21,208.8442230224609,2.4795250027124682,5,resume,True,MCD_1643,True
MCD,0.236,10,2021-07-21,208.8442230224609,-0.4662589506762349,10,resume,True,MCD_1643,True
MCD,0.236,5,2021-08-03,209.74708557128903,-1.4771076790786375,5,resume,True,MCD_1652,True
MCD,0.236,10,2021-08-03,209.74708557128903,1.4053630932959749,10,resume,True,MCD_1652,True
MCD,0.382,5,2021-08-03,209.74708557128903,-1.4771076790786375,5,resume,True,MCD_1652,True
MCD,0.382,10,2021-08-03,209.74708557128903,1.4053630932959749,10,resume,True,MCD_1652,True
MCD,0.5,5,2021-08-03,209.74708557128903,-1.4771076790786375,5,resume,True,MCD_1652,True
MCD,0.5,10,2021-08-03,209.74708557128903,1.4053630932959749,10,resume,True,MCD_1652,True
MCD,0.618,5,2021-08-04,207.87046813964844,0.3066138373789551,5,resume,True,MCD_1652,True
MCD,0.618,10,2021-08-04,207.87046813964844,1.3839683905137345,10,resume,True,MCD_1652,True
MCD,0.236,5,2021-08-23,212.14599609375,-1.2810072501294623,5,resume,True,MCD_1666,True
MCD,0.236,10,2021-08-23,212.14599609375,-0.9075968122446598,10,resume,True,MCD_1666,True
MCD,0.382,5,2021-08-23,212.14599609375,-1.2810072501294623,5,resume,True,MCD_1666,True
MCD,0.382,10,2021-08-23,212.14599609375,-0.9075968122446598,10,resume,True,MCD_1666,True
MCD,0.5,5,2021-08-26,209.74708557128903,1.7873073482911783,5,resume,True,MCD_1666,True
MCD,0.5,10,2021-08-26,209.74708557128903,1.4945309484915015,10,resume,True,MCD_1666,True
MCD,0.618,5,2021-08-26,209.74708557128903,1.7873073482911783,5,resume,True,MCD_1666,True
MCD,0.618,10,2021-08-26,209.74708557128903,1.4945309484915015,10,resume,True,MCD_1666,True
MCD,0.236,5,2021-10-04,216.3530120849609,1.4398566998551798,5,resume,True,MCD_1695,True
MCD,0.236,10,2021-10-04,216.3530120849609,-0.3373531295879917,10,resume,True,MCD_1695,True
MCD,0.382,5,2021-10-04,216.3530120849609,1.4398566998551798,5,resume,True,MCD_1695,True
MCD,0.382,10,2021-10-04,216.3530120849609,-0.3373531295879917,10,resume,True,MCD_1695,True
MCD,0.5,5,2021-10-04,216.3530120849609,1.4398566998551798,5,resume,True,MCD_1695,True
MCD,0.5,10,2021-10-04,216.3530120849609,-0.3373531295879917,10,resume,True,MCD_1695,True
MCD,0.236,5,2021-10-14,217.66134643554688,-1.288071901358423,5,fail,False,MCD_1703,True
