date,symbol,gap,prev_close,rank,status,rth_minutes
2024-05-24,SRXH,0.6390313,4.1,1.0,ok,304.0
2024-05-24,PAGS,0.11267614,12.27,2.0,thin_session,
2024-05-28,GME,0.21578944,19.0,1.0,ok,390.0
2024-05-28,IPW,0.14778328,2.03,2.0,ok,284.0
2024-05-28,OKLO,0.1428572,10.15,3.0,ok,390.0
2024-05-28,SMR,0.13239074,7.78,4.0,ok,390.0
2024-05-28,NNE,0.13181818,4.4,5.0,ok,380.0
2024-05-29,OOMA,0.1784811,7.9,1.0,ok,236.0
2024-05-29,ASTS,0.1575985,5.33,2.0,ok,390.0
2024-05-29,CHWY,0.14311063,16.91,3.0,ok,390.0
2024-05-30,RRGB,0.18870723,6.73,1.0,ok,374.0
2024-05-30,WOOF,0.14696479,3.13,2.0,ok,390.0
2024-05-30,AMSC,0.13679552,15.79,3.0,ok,378.0
2024-05-30,ALHC,0.11747849,6.98,4.0,ok,336.0
2024-05-30,BWLP,0.11395347,18.26,5.0,ok,363.0
2024-05-31,PD,0.17827296,17.95,1.0,ok,385.0
2024-05-31,ASAN,0.13404417,13.13,2.0,ok,390.0
2024-05-31,BTDR,0.106529236,5.82,3.0,ok,294.0
2024-06-03,AMC,0.2563511,4.33,1.0,ok,386.0
2024-06-03,KYTX,0.20271349,12.53,2.0,ok,326.0
2024-06-03,PDC,0.14553988,2.13,3.0,ok,227.0
2024-06-03,SMMT,0.13298786,8.685,4.0,ok,390.0
2024-06-03,LQDA,0.1305362,12.87,5.0,ok,363.0
2024-06-04,ANNX,0.316594,4.58,1.0,ok,390.0
2024-06-04,CORZ,0.28336763,4.87,2.0,ok,390.0
2024-06-05,CCM,0.26666665,2.1,1.0,ok,374.0
2024-06-05,BNAI,0.21917808,3.65,2.0,ok,265.0
2024-06-05,SFIX,0.17602992,2.67,3.0,ok,390.0
2024-06-05,HPE,0.15675676,17.6,4.0,ok,390.0
2024-06-05,VIR,0.15122879,10.58,5.0,ok,371.0
2024-06-06,VNDA,0.281188,5.05,1.0,ok,390.0
2024-06-06,FBLG,0.15671647,6.7,2.0,ok,306.0
2024-06-07,GERN,0.14652956,3.89,1.0,ok,390.0
2024-06-10,AIOS,0.16023731,3.37,1.0,ok,139.0
2024-06-10,OPRA,0.14518762,13.76,2.0,ok,390.0
2024-06-11,TOYO,0.3284458,6.82,1.0,ok,266.0
2024-06-11,AISP,0.17197454,3.14,2.0,ok,390.0
2024-06-11,SHLS,0.10132158,6.81,3.0,ok,390.0
2024-06-12,BMR,0.37954545,4.4,1.0,ok,390.0
2024-06-12,DSY,0.12949646,2.78,2.0,ok,293.0
2024-06-12,MREO,0.11931825,3.52,3.0,ok,389.0
2024-06-12,WULF,0.10215831,3.475,4.0,ok,390.0
2024-06-13,GRAL,0.12225473,13.66,1.0,ok,263.0
2024-06-14,LGVN,0.28624535,2.69,1.0,ok,390.0
2024-06-14,MOLN,0.1428572,5.95,2.0,ok,93.0
2024-06-14,BOOM,0.10438728,13.22,3.0,ok,350.0
2024-06-17,SCNI,0.7478509,3.49,1.0,ok,385.0
2024-06-17,CNSP,0.111111164,2.79,2.0,ok,242.0
2024-06-18,CHGG,0.15708816,2.61,1.0,ok,390.0
2024-06-18,ARQ,0.100519896,5.77,2.0,ok,240.0
2024-06-20,HROW,0.14107645,17.65,1.0,ok,331.0
2024-06-20,NNE,0.1310345,11.6,2.0,ok,389.0
2024-06-21,SLDB,0.1349206,6.3,1.0,ok,329.0
2024-06-21,DOGZ,0.10568595,16.18,2.0,ok,100.0
2024-06-24,ALT,0.16536665,6.41,1.0,ok,390.0
2024-06-24,DJTWW,0.116322756,15.99,2.0,ok,362.0
2024-06-25,EMPD,0.47938132,3.88,1.0,ok,345.0
2024-06-25,ENVX,0.16694355,12.04,2.0,ok,390.0
2024-06-25,BTBT,0.111111045,2.43,3.0,ok,390.0
2024-06-25,CORZZ,0.100000024,7.5,4.0,ok,311.0
2024-06-26,EMPD,0.45683467,5.56,1.0,ok,377.0
2024-06-26,RIVN,0.36538458,11.96,2.0,ok,390.0
2024-06-26,DAKT,0.18315017,10.92,3.0,ok,385.0
2024-06-26,SVRA,0.16315794,3.8,4.0,ok,390.0
2024-06-26,MTVA,0.13849759,4.26,5.0,ok,189.0
2024-06-27,SCNX,0.23598552,11.85,1.0,ok,163.0
2024-06-27,GOVX,0.20583558,2.015,2.0,ok,390.0
2024-06-27,IIIV,0.18936706,19.75,3.0,ok,278.0
2024-06-27,SUZ,0.14055037,9.21,4.0,ok,390.0
2024-06-27,PHUN,0.11726391,6.14,5.0,ok,343.0
2024-06-28,DXYZ,0.12880886,14.44,1.0,ok,356.0
2024-06-28,FBLG,0.11373401,4.66,2.0,ok,341.0
2024-07-01,HUMA,0.116666675,4.8,1.0,ok,390.0
2024-07-02,EMPD,0.27897,4.66,1.0,ok,369.0
2024-07-03,DOYU,0.31688643,12.59,1.0,ok,257.0
2024-07-03,KOSS,0.20412838,4.36,2.0,ok,352.0
2024-07-03,ABSI,0.14141417,2.97,3.0,ok,216.0
2024-07-05,MDWD,0.41350794,14.51,1.0,ok,369.0
2024-07-05,KOSS,0.30761993,10.63,2.0,ok,378.0
2024-07-05,ACHR,0.13064134,4.21,3.0,ok,390.0
2024-07-08,GRFS,0.2046349,7.04,1.0,ok,376.0
2024-07-08,POET,0.1107955,3.52,2.0,ok,348.0
2024-07-08,PLSE,0.105394125,12.05,3.0,ok,342.0
2024-07-09,QURE,0.6375662,3.78,1.0,ok,390.0
2024-07-09,WETH,0.11846554,2.45,2.0,ok,147.0
2024-07-09,BYRN,0.111542106,10.31,3.0,ok,316.0
2024-07-10,LGVN,1.0418117,2.87,1.0,ok,390.0
2024-07-10,VIVO,0.6941178,2.55,2.0,ok,390.0
2024-07-10,NAAS,0.4030769,3.25,3.0,ok,378.0
2024-07-10,AEHR,0.19016922,12.41,4.0,ok,390.0
2024-07-10,SNGX,0.18733156,7.42,5.0,ok,389.0
2024-07-11,EMPD,0.6690496,3.65,1.0,ok,373.0
2024-07-11,QS,0.3197782,5.41,2.0,ok,390.0
2024-07-11,LXEO,0.18613136,16.44,3.0,ok,249.0
2024-07-11,MEI,0.16503727,9.44,4.0,ok,385.0
2024-07-11,BNED,0.13060069,7.12,5.0,thin_session,
2024-07-12,SNTG,0.23478258,2.3,1.0,ok,374.0
2024-07-12,IMMP,0.17412925,2.01,2.0,ok,354.0
2024-07-15,DJTWW,0.7633529,19.565,1.0,ok,371.0
2024-07-15,SCNI,0.6354681,4.06,2.0,ok,370.0
2024-07-15,PHUN,0.28473413,5.83,3.0,ok,388.0
2024-07-15,RUM,0.12962961,5.94,4.0,ok,390.0
2024-07-15,CTRN,0.11474538,18.65,5.0,ok,211.0
2024-07-16,ANGO,0.17200673,5.93,1.0,ok,388.0
2024-07-16,AEON,0.10964906,2.28,2.0,ok,389.0
2024-07-16,KYTX,0.10494447,9.91,3.0,ok,316.0
2024-07-17,SHIM,0.37681162,2.07,1.0,ok,390.0
2024-07-17,LCFY,0.32293582,5.45,2.0,ok,383.0
2024-07-17,LGVN,0.19034088,3.52,3.0,ok,387.0
2024-07-17,AEHR,0.14370549,16.84,4.0,ok,390.0
2024-07-19,SERV,0.623574,2.63,1.0,ok,390.0
2024-07-19,HE,0.38196087,12.75,2.0,ok,390.0
2024-07-19,NAAS,0.13102591,8.09,3.0,ok,380.0
2024-07-19,MYSZ,0.101726055,3.404,4.0,ok,233.0
2024-07-22,SERV,0.4953642,7.55,1.0,ok,390.0
2024-07-22,MDBH,0.124121785,10.675,2.0,ok,93.0
2024-07-22,AEHL,0.12064338,3.73,3.0,ok,119.0
2024-07-22,EMBC,0.10504544,13.17,4.0,ok,302.0
2024-07-22,DQ,0.10006213,16.08,5.0,thin_session,
2024-07-23,FEIM,0.30201626,10.1,1.0,ok,315.0
2024-07-23,MESO,0.11523175,7.55,2.0,ok,249.0
2024-07-23,ARTV,0.10450292,11.77,3.0,ok,77.0
2024-07-24,TKNO,0.16733074,2.51,1.0,ok,378.0
2024-07-25,MIRA,0.3898306,2.36,1.0,ok,390.0
2024-07-25,BALY,0.23520708,13.52,2.0,ok,386.0
2024-07-25,INDV,0.16452205,10.88,3.0,ok,342.0
2024-07-25,NTCT,0.10191786,18.25,4.0,ok,332.0
2024-07-25,IMAX,0.10095346,17.83,5.0,ok,380.0
2024-07-26,COUR,0.39406204,7.41,1.0,ok,390.0
2024-07-26,NWL,0.14039457,6.34,2.0,ok,390.0
2024-07-26,AEYE,0.12525463,19.64,3.0,ok,370.0
2024-07-26,RILY,0.108721614,16.74,4.0,ok,373.0
2024-07-26,NOV,0.10818553,18.67,5.0,ok,390.0
2024-07-29,LGVN,0.18313956,3.44,1.0,ok,390.0
2024-07-29,NIPG,0.11862528,9.02,2.0,ok,383.0
2024-07-29,OIS,0.10970473,4.74,3.0,thin_session,
2024-07-29,SDA,0.10531926,9.4,4.0,ok,104.0
2024-07-30,HLIT,0.26042557,11.75,1.0,ok,390.0
2024-07-30,MIRA,0.13100433,2.29,2.0,ok,337.0
2024-07-30,NXH,0.12288451,13.59,3.0,ok,390.0
2024-07-30,SERV,0.11500776,19.39,4.0,ok,390.0
2024-07-31,PCRX,0.13561916,19.54,1.0,ok,358.0
2024-08-01,BBLG,0.6944444,2.16,1.0,ok,389.0
2024-08-01,CDNA,0.30065036,19.99,2.0,ok,389.0
2024-08-01,MAX,0.24335372,14.67,3.0,ok,384.0
2024-08-01,PRM,0.16924667,9.69,4.0,ok,372.0
2024-08-01,RSI,0.14885116,10.01,5.0,ok,387.0
2024-08-02,MKDW,0.9567307,2.08,1.0,ok,386.0
2024-08-02,OSTX,0.183267,2.51,2.0,ok,366.0
2024-08-02,LASR,0.11942959,11.22,3.0,ok,271.0
2024-08-02,GDYN,0.10204077,12.25,4.0,ok,302.0
2024-08-05,INDO,0.10043669,2.29,1.0,ok,390.0
2024-08-06,LUMN,0.5366796,2.59,1.0,ok,390.0
2024-08-06,SMX,0.36923075,3.25,2.0,ok,258.0
2024-08-06,CORZW,0.24105,4.19,3.0,ok,279.0
2024-08-06,NPKI,0.17765045,6.98,4.0,thin_session,
2024-08-06,CRVO,0.156039,13.33,5.0,ok,178.0
2024-08-07,LUMN,0.444,5.0,1.0,ok,390.0
2024-08-07,CEVA,0.30192196,16.13,2.0,ok,185.0
2024-08-07,RYAM,0.21746874,5.61,3.0,ok,349.0
2024-08-07,INGN,0.21472394,8.15,4.0,ok,323.0
2024-08-07,VTEX,0.21179402,6.02,5.0,ok,338.0
2024-08-08,XMTR,0.36347663,11.39,1.0,ok,384.0
2024-08-08,AXGN,0.3257575,7.92,2.0,ok,376.0
2024-08-08,ASPN,0.31945944,18.5,3.0,ok,390.0
2024-08-08,GPGI,0.21171749,7.51,4.0,ok,372.0
2024-08-08,PSNL,0.19791663,2.88,5.0,ok,301.0
2024-08-09,INOD,0.25190842,16.375,1.0,ok,338.0
2024-08-09,PBI,0.2517364,5.68,2.0,ok,389.0
2024-08-09,ADMA,0.2387203,12.19,3.0,ok,390.0
2024-08-09,BLND,0.23048317,2.69,4.0,ok,390.0
2024-08-09,HNST,0.21604943,3.24,5.0,ok,387.0
2024-08-12,KEY,0.16628885,14.61,1.0,ok,390.0
2024-08-12,BEKE,0.11929309,14.03,2.0,ok,390.0
2024-08-12,ZNTL,0.110000014,3.0,3.0,ok,354.0
2024-08-13,LWAY,0.22836757,11.21,1.0,ok,334.0
2024-08-13,HSAI,0.21629214,3.56,2.0,ok,350.0
2024-08-13,TRDA,0.12104154,14.21,3.0,ok,125.0
2024-08-13,BZFD,0.12053573,2.24,4.0,ok,276.0
2024-08-13,SPRY,0.10599077,10.85,5.0,ok,389.0
2024-08-14,SERV,0.340405,10.37,1.0,ok,390.0
2024-08-14,VSXY,0.16675413,19.07,2.0,ok,389.0
2024-08-14,GRAL,0.12815666,15.84,3.0,ok,358.0
2024-08-14,STRO,0.102484465,3.22,4.0,ok,276.0
2024-08-15,AISP,0.25595236,2.52,1.0,ok,377.0
2024-08-15,GRSD,0.18799543,8.83,2.0,ok,358.0
2024-08-15,MF,0.17216122,13.65,3.0,ok,153.0
2024-08-15,GOVX,0.13538456,3.25,4.0,ok,390.0
2024-08-15,CLBT,0.119081855,13.94,5.0,ok,387.0
2024-08-16,CING,1.1916666,4.8,1.0,ok,374.0
2024-08-16,RILYG,0.38878906,7.2,2.0,ok,185.0
2024-08-16,RILYN,0.32782984,7.2,3.0,ok,245.0
2024-08-16,RILYP,0.32167494,4.26,4.0,ok,225.0
2024-08-16,RILY,0.2400794,5.04,5.0,ok,390.0
2024-08-19,VRAX,1.3568075,2.13,1.0,ok,381.0
2024-08-19,GOVX,0.48017,7.06,2.0,ok,390.0
2024-08-19,XPER,0.18278146,7.55,3.0,ok,336.0
2024-08-19,AIFC,0.16740096,2.27,4.0,ok,353.0
2024-08-19,ZIM,0.156515,19.06,5.0,ok,390.0
2024-08-20,BTTC,0.77091646,5.02,1.0,ok,369.0
2024-08-20,TLS,0.17647064,2.89,2.0,ok,381.0
2024-08-20,LUNR,0.17411757,4.25,3.0,ok,390.0
2024-08-20,BTBT,0.13344479,2.99,4.0,ok,390.0
2024-08-20,TELO,0.113114715,6.1,5.0,ok,187.0
2024-08-21,IMMR,0.14602792,9.93,1.0,ok,377.0
2024-08-21,ALZN,0.104783654,4.39,2.0,ok,370.0
2024-08-22,RZLV,0.24547517,8.84,1.0,ok,164.0
2024-08-22,PTON,0.13988101,3.36,2.0,ok,390.0
2024-08-22,GOVX,0.10179639,8.35,3.0,ok,390.0
2024-08-23,FFAI,0.3059702,8.04,1.0,ok,390.0
2024-08-23,VRAX,0.11969113,5.18,2.0,ok,384.0
2024-08-26,MF,0.3191489,2.35,1.0,ok,390.0
2024-08-26,CMPS,0.15438116,7.19,2.0,ok,387.0
2024-08-26,INDO,0.13782048,3.12,3.0,ok,358.0
2024-08-26,DOGZ,0.12797165,19.77,4.0,ok,131.0
2024-08-27,TRIB,0.3990147,2.03,1.0,ok,390.0
2024-08-28,VRAX,0.2781186,4.89,1.0,ok,386.0
2024-08-28,AIXI,0.11546397,4.85,2.0,ok,320.0
2024-08-28,WEST,0.10810816,8.51,3.0,ok,307.0
2024-08-29,BCDA,0.9545455,2.2,1.0,ok,390.0
2024-08-29,AZI,0.29007638,2.62,2.0,ok,321.0
2024-08-29,IREN,0.1159029,7.42,3.0,ok,390.0
2024-08-30,TOVX,0.3148936,4.7,1.0,ok,386.0
2024-08-30,LUNR,0.23443973,4.82,2.0,ok,390.0
2024-08-30,EBS,0.17845118,8.91,3.0,ok,390.0
2024-08-30,LESL,0.11199999,2.5,4.0,ok,389.0
2024-09-03,SHLS,0.28756964,5.39,1.0,ok,390.0
2024-09-03,SOC,0.19328976,16.84,2.0,ok,389.0
2024-09-03,BOF,0.19000006,2.0,3.0,ok,390.0
2024-09-04,ATRA,0.20117486,6.81,1.0,ok,344.0
2024-09-04,ASST,0.12195122,2.05,2.0,ok,390.0
2024-09-05,APLD,0.54012334,3.24,1.0,ok,390.0
2024-09-05,FFAI,0.15267181,5.24,2.0,ok,389.0
2024-09-05,PPTA,0.100123525,8.09,3.0,ok,333.0
2024-09-06,SGLY,0.18548381,2.48,1.0,ok,214.0
2024-09-06,FFAI,0.1477927,5.21,2.0,ok,390.0
2024-09-06,LUCK,0.13391995,10.79,3.0,ok,346.0
2024-09-06,ITOC,0.111111045,3.78,4.0,ok,117.0
2024-09-09,SMMT,0.3088833,12.27,1.0,ok,390.0
2024-09-09,RLAY,0.29006422,6.24,2.0,ok,390.0
2024-09-09,GLSI,0.13793099,14.5,3.0,ok,101.0
2024-09-09,RZLT,0.12643683,4.35,4.0,ok,313.0
2024-09-10,AVO,0.21608984,10.69,1.0,ok,374.0
2024-09-10,MTRX,0.20240688,9.14,2.0,ok,342.0
2024-09-10,NNE,0.17567563,7.4,3.0,ok,368.0
2024-09-10,LASE,0.15828395,6.76,4.0,ok,377.0
2024-09-10,VRDN,0.13460195,14.19,5.0,ok,390.0
2024-09-11,PLCE,0.3897959,4.9,1.0,ok,386.0
2024-09-11,BKYI,0.25,2.0,2.0,ok,382.0
2024-09-11,SGML,0.13177466,9.41,3.0,ok,378.0
2024-09-11,LAR,0.116279006,2.15,4.0,ok,377.0
2024-09-11,PCT,0.104477525,4.69,5.0,ok,390.0
2024-09-12,NTGR,0.2347771,15.93,1.0,ok,369.0
2024-09-12,BKYI,0.13419914,2.31,2.0,ok,383.0
2024-09-12,AURA,0.105843425,9.07,3.0,ok,204.0
2024-09-13,TNON,1.909091,4.4,1.0,ok,378.0
2024-09-16,ZNTL,0.53086424,3.24,1.0,ok,390.0
2024-09-16,VRAX,0.35521233,2.59,2.0,ok,379.0
2024-09-16,BLCO,0.16720259,15.55,3.0,ok,388.0
2024-09-16,PDSB,0.116666675,3.0,4.0,ok,183.0
2024-09-17,EOCN,0.38501298,3.87,1.0,ok,327.0
2024-09-17,BOOM,0.15490377,10.91,2.0,ok,327.0
2024-09-17,TDAY,0.11062896,4.61,3.0,ok,382.0
2024-09-17,CMP,0.1031487,9.21,4.0,ok,387.0
2024-09-17,UEIC,0.100776196,8.54,5.0,ok,197.0
2024-09-18,LUNR,0.55185187,5.4,1.0,ok,390.0
2024-09-18,SWVL,0.19016397,3.05,2.0,ok,269.0
2024-09-19,XCUR,1.462882,2.29,1.0,ok,385.0
2024-09-19,EWTX,0.3502884,19.07,2.0,ok,390.0
2024-09-19,EOCN,0.31884062,6.9,3.0,ok,386.0
2024-09-19,ALP,0.17457116,9.91,4.0,ok,325.0
2024-09-19,AUTL,0.14987075,3.87,5.0,ok,285.0
2024-09-20,BATL,1.2176871,2.94,1.0,ok,331.0
2024-09-20,PARA,0.77083254,2.88,2.0,ok,390.0
2024-09-20,TNON,0.34990048,5.03,3.0,ok,388.0
2024-09-20,GDHG,0.25649345,3.08,4.0,ok,358.0
2024-09-20,EOCN,0.1726191,8.4,5.0,ok,386.0
2024-09-23,BDTX,0.18487382,4.76,1.0,ok,386.0
2024-09-23,POET,0.10828018,3.14,2.0,ok,390.0
2024-09-24,PARA,0.5976145,4.2,1.0,ok,366.0
2024-09-24,CAPR,0.41206038,5.97,2.0,ok,390.0
2024-09-24,HSCS,0.3945577,2.94,3.0,ok,381.0
2024-09-24,WVE,0.20037448,5.34,4.0,ok,390.0
2024-09-24,TME,0.13038158,10.18,5.0,ok,390.0
2024-09-25,ORBS,0.6626506,2.49,1.0,ok,390.0
2024-09-25,CLYM,0.22103667,6.56,2.0,ok,365.0
2024-09-25,TNON,0.20398009,4.02,3.0,ok,390.0
2024-09-26,SBC,0.23125005,8.0,1.0,ok,157.0
2024-09-26,NCNA,0.18688524,3.05,2.0,ok,347.0
2024-09-26,GOTU,0.17525768,2.91,3.0,ok,389.0
2024-09-26,TAL,0.17067313,8.32,4.0,ok,390.0
2024-09-26,BEKE,0.1560328,16.35,5.0,ok,390.0
2024-09-27,ONCO,0.8686297,3.3554,1.0,ok,388.0
2024-09-27,BMEA,0.19958198,9.57,2.0,ok,363.0
2024-09-27,LGCY,0.12935328,4.02,3.0,ok,148.0
2024-09-27,DTSS,0.106796145,2.06,4.0,ok,346.0
2024-09-27,IONQ,0.104218245,8.06,5.0,ok,390.0
2024-09-30,TTEC,0.38024688,4.05,1.0,ok,390.0
2024-09-30,PRME,0.22254336,3.46,2.0,ok,390.0
2024-09-30,TIGR,0.18777299,4.58,3.0,ok,390.0
2024-09-30,NIO,0.18098152,6.52,4.0,ok,390.0
2024-09-30,MNSO,0.14743996,17.13,5.0,ok,390.0
2024-10-01,ARCO,0.15253818,8.72,1.0,ok,386.0
2024-10-01,UNFI,0.15041625,16.82,2.0,ok,390.0
2024-10-02,DUO,0.25368726,3.39,1.0,ok,386.0
2024-10-02,TIGR,0.2520064,6.23,2.0,ok,390.0
2024-10-02,JOBY,0.18541658,4.8,3.0,ok,390.0
2024-10-02,HTT,0.18224287,2.14,4.0,ok,315.0
2024-10-02,KC,0.1786834,3.19,5.0,ok,390.0
2024-10-03,EVGO,0.29007638,3.93,1.0,ok,390.0
2024-10-03,HKD,0.28644502,3.91,2.0,ok,390.0
2024-10-04,ACMR,0.14814818,18.9,1.0,ok,389.0
2024-10-04,SND,0.12470865,2.0,2.0,ok,200.0
2024-10-04,ULCC,0.10220444,4.99,3.0,ok,388.0
2024-10-07,SRRK,2.5498652,7.42,1.0,ok,390.0
2024-10-07,AVNW,0.16219008,19.36,2.0,ok,273.0
2024-10-07,TIGR,0.120661855,12.39,3.0,ok,390.0
2024-10-07,HERE,0.118181825,3.72,4.0,ok,354.0
2024-10-07,NIU,0.11428571,2.8,5.0,ok,370.0
2024-10-08,RZLV,0.15160346,6.86,1.0,ok,287.0
2024-10-08,AZUL,0.14106584,3.19,2.0,ok,350.0
2024-10-09,LASE,0.184111,7.93,1.0,ok,390.0
2024-10-09,AIOS,0.1319083,19.18,2.0,ok,271.0
2024-10-10,UVE,0.13013697,16.96,1.0,thin_session,
2024-10-11,TURB,0.33003306,3.03,1.0,ok,312.0
2024-10-11,DJTWW,0.1367575,16.16,2.0,ok,235.0
2024-10-11,AEHR,0.1343844,13.32,3.0,ok,389.0
2024-10-14,TONX,0.7699115,7.91,1.0,ok,382.0
2024-10-14,XPON,0.67364013,2.39,2.0,ok,390.0
2024-10-14,RILY,0.1867882,4.39,3.0,ok,389.0
2024-10-14,DXYZ,0.1482966,9.98,4.0,ok,368.0
2024-10-14,VNDA,0.14189196,4.44,5.0,ok,373.0
2024-10-15,RENX,0.5552764,3.98,1.0,ok,351.0
2024-10-15,PARA,0.4026997,3.7,2.0,ok,375.0
2024-10-15,WOLF,0.3216169,11.38,3.0,ok,390.0
2024-10-15,MGTX,0.26077592,4.64,4.0,ok,338.0
2024-10-15,IMRX,0.22500002,2.0,5.0,ok,389.0
2024-10-16,BDRX,0.6926148,5.01,1.0,ok,340.0
2024-10-16,WVE,0.40712607,8.56,2.0,ok,390.0
2024-10-16,NVCR,0.20697403,17.78,3.0,ok,388.0
2024-10-16,LAC,0.16853929,2.67,4.0,ok,390.0
2024-10-16,PHUN,0.15213358,5.39,5.0,ok,389.0
2024-10-17,VSME,0.5405406,2.22,1.0,ok,381.0
2024-10-17,GEVO,0.36888885,2.25,2.0,ok,390.0
2024-10-17,RENX,0.22614849,2.83,3.0,ok,350.0
2024-10-17,SLQT,0.17777777,2.25,4.0,ok,382.0
2024-10-17,ALAR,0.17668271,16.64,5.0,ok,379.0
2024-10-18,SOBR,0.899371,7.95,1.0,ok,346.0
2024-10-18,HEPS,0.60454535,2.2,2.0,ok,390.0
2024-10-18,SUNE,0.49546278,5.51,3.0,ok,382.0
2024-10-18,TNON,0.3119533,3.43,4.0,ok,371.0
2024-10-18,AIFF,0.1690141,2.84,5.0,ok,314.0
2024-10-21,BIVI,0.7446809,2.35,1.0,ok,367.0
2024-10-21,ISPC,0.59649134,4.56,2.0,ok,331.0
2024-10-21,XPON,0.3892858,2.8,3.0,ok,379.0
2024-10-21,LTBR,0.32738948,7.01,4.0,ok,390.0
2024-10-21,AUST,0.24279833,2.43,5.0,ok,299.0
2024-10-22,SOBR,0.14999998,9.0,1.0,ok,252.0
2024-10-22,BIVI,0.14068449,2.63,2.0,ok,390.0
2024-10-22,ARQQ,0.13559318,7.08,3.0,ok,290.0
2024-10-22,PHUN,0.1058265,8.41,4.0,ok,390.0
2024-10-23,BIVI,0.21726203,3.36,1.0,ok,380.0
2024-10-23,PHUN,0.21134019,11.64,2.0,ok,390.0
2024-10-23,UPWK,0.16417909,10.05,3.0,ok,390.0
2024-10-23,HOWL,0.1432507,3.63,4.0,ok,350.0
2024-10-23,ORIC,0.141217,8.71,5.0,ok,265.0
2024-10-24,TVGN,0.21370971,2.48,1.0,ok,390.0
2024-10-24,QS,0.18339777,5.18,2.0,ok,390.0
2024-10-24,HAPN,0.18138039,12.46,3.0,ok,390.0
2024-10-24,SUNE,0.14593303,4.18,4.0,ok,339.0
2024-10-24,MXL,0.1432414,14.87,5.0,ok,390.0
2024-10-25,UPXI,2.0266666,3.0,1.0,ok,349.0
2024-10-25,FRMM,0.3917526,3.88,2.0,ok,352.0
2024-10-25,XPON,0.36931813,3.52,3.0,ok,376.0
2024-10-25,NWL,0.20901322,7.18,4.0,ok,390.0
2024-10-25,FFAI,0.20000005,2.0,5.0,ok,389.0
2024-10-28,AMIX,1.4928663,7.71,1.0,ok,362.0
2024-10-28,EYPT,0.124210596,9.5,2.0,ok,383.0
2024-10-28,PHUN,0.12074518,10.6,3.0,ok,390.0
2024-10-28,AVTX,0.1080333,14.44,4.0,ok,65.0
2024-10-28,IONR,0.10306752,8.15,5.0,ok,175.0
2024-10-29,VFC,0.1927563,17.03,1.0,ok,390.0
2024-10-29,PRQR,0.11782479,3.31,2.0,ok,299.0
2024-10-30,ASPI,0.484375,5.76,1.0,ok,390.0
2024-10-30,NRDS,0.28091872,11.32,2.0,ok,390.0
2024-10-30,EXTR,0.16033757,14.22,3.0,ok,385.0
2024-10-30,UIS,0.1486988,5.38,4.0,ok,380.0
2024-10-30,BIVI,0.1484375,2.56,5.0,ok,385.0
2024-10-31,AMIX,0.51269543,10.24,1.0,ok,367.0
2024-10-31,ORN,0.2785977,5.42,2.0,ok,331.0
2024-10-31,RELY,0.24442983,15.26,3.0,ok,383.0
2024-10-31,ATEC,0.24110317,5.62,4.0,ok,390.0
2024-10-31,BAND,0.214172,18.84,5.0,ok,329.0
2024-11-01,NAGE,0.18051577,3.49,1.0,ok,390.0
2024-11-01,TILE,0.1686815,17.47,2.0,ok,380.0
2024-11-01,PESI,0.12891209,13.42,3.0,ok,204.0
2024-11-01,ADMA,0.12139797,16.31,4.0,ok,390.0
2024-11-01,MD,0.12012994,12.32,5.0,ok,359.0
2024-11-04,CC,0.14431131,17.82,1.0,ok,389.0
2024-11-04,IART,0.14107883,19.28,2.0,ok,382.0
2024-11-04,EVO,0.13144326,3.88,3.0,ok,143.0
2024-11-04,CVRX,0.120895624,13.4,4.0,ok,321.0
2024-11-05,LUCK,0.18549371,10.38,1.0,ok,368.0
2024-11-05,GOGO,0.18015265,6.55,2.0,ok,389.0
2024-11-05,LIND,0.1368984,9.35,3.0,ok,326.0
2024-11-05,AVO,0.12201154,12.13,4.0,ok,267.0
2024-11-05,KC,0.11913359,2.77,5.0,ok,383.0
2024-11-06,GEO,0.2782551,15.13,1.0,ok,390.0
2024-11-06,TMCI,0.24999988,5.76,2.0,ok,371.0
2024-11-06,CXW,0.24431396,13.63,3.0,ok,388.0
2024-11-06,MGNX,0.21750665,3.77,4.0,ok,383.0
2024-11-06,PHUN,0.20486665,6.37,5.0,ok,390.0
2024-11-07,DXYZ,0.36375082,15.89,1.0,ok,386.0
2024-11-07,EBS,0.24239135,9.2,2.0,ok,386.0
2024-11-07,LYFT,0.23472226,14.4,3.0,ok,390.0
2024-11-07,UPWK,0.20644724,14.58,4.0,ok,390.0
2024-11-07,UAA,0.18971431,8.75,5.0,ok,390.0
2024-11-08,INDI,0.3527696,3.43,1.0,ok,390.0
2024-11-08,VMAR,0.34113717,2.99,2.0,ok,359.0
2024-11-08,FTRE,0.29362893,18.05,3.0,ok,390.0
2024-11-08,PRCH,0.23605156,2.33,4.0,ok,389.0
2024-11-08,TNYA,0.20000005,2.5,5.0,ok,387.0
2024-11-11,CANG,0.1735295,3.4,1.0,ok,255.0
2024-11-11,BTBT,0.17249417,4.29,2.0,ok,390.0
2024-11-11,MARA,0.15844154,19.25,3.0,ok,390.0
2024-11-11,AISP,0.12727273,2.75,4.0,ok,337.0
2024-11-11,AZI,0.12648225,2.53,5.0,ok,375.0
2024-11-12,BTCT,0.87301576,2.52,1.0,ok,356.0
