label,n,mean_pct,median_pct,std_pct,win_rate,total_pct,t,p,best,worst,avg_R,median_R,expectancy_R,pct_stopped,pct_target,pct_eod,mean_R_dollars,ma,vwap,fill,stop,target,breakeven_bps,mean_net_1x,mean_net_2x,passes_bonferroni
sma|rth|trigger|pullback|1R,1945,-0.13926337773259484,-0.5605381165919132,6.361790887969405,0.49460154241645243,-270.86726968989694,-0.9654223251457011,0.3343333238677686,28.457446808510632,-26.08340147179067,0.01875647585437103,-0.2358490566037731,0.01875647585437103,0.49254498714652956,0.4884318766066838,0.019023136246786632,0.4915061182519281,sma,rth,trigger,pullback,1R,-13.926337773259483,-0.5892633777325949,-1.0392633777325948,False
sma|rth|trigger|atr|eod,1901,-0.1434475163346579,-3.089205637411907,13.672933090200619,0.2230405049973698,-272.69372855218467,-0.45742763986320123,0.6473637014533979,224.16713721061546,-18.689751472911897,-0.026027590290653595,-1.0,-0.026027590290653595,0.7527617043661231,0.0,0.24723829563387692,0.4085245622604644,sma,rth,trigger,atr,eod,-14.34475163346579,-0.593447516334658,-1.043447516334658,False
ema|rth|nextopen|pullback|1R,2044,-0.14353047930730345,-0.39645654077182235,6.733353592828042,0.48189823874755383,-293.37629970412826,-0.9637250760260766,0.33518377885174777,27.998095238095246,-34.77633477633477,-0.029835958837467525,-0.674826388888889,-0.029835958837467525,0.4965753424657534,0.46771037181996084,0.03571428571428571,0.5082607142857143,ema,rth,nextopen,pullback,1R,-14.353047930730344,-0.5935304793073035,-1.0435304793073035,False
sma|premkt|nextopen|atr|3R,1866,-0.15037553650201818,-2.659631613768304,8.262359897406165,0.2867095391211147,-280.6007511127659,-0.7861925084711574,0.43175471434135093,52.97690223036826,-24.762698915137193,-0.020650254461928478,-1.0,-0.020650254461928478,0.6881028938906752,0.1939978563772776,0.11789924973204716,0.4370044633287399,sma,premkt,nextopen,atr,3R,-15.037553650201819,-0.6003755365020182,-1.0503755365020182,False
ema|rth|trigger|c20|trail,2052,-0.15059505228971765,-0.7688085789073595,4.228889428512726,0.38499025341130605,-309.0210472985006,-1.6131436833875894,0.10671329523295148,68.91664535580173,-15.461847389558226,0.005512183235867581,-0.30025000000000673,0.005512183235867581,0.9761208576998051,0.0,0.02387914230019493,0.19999999999999976,ema,rth,trigger,c20,trail,-15.059505228971764,-0.6005950522897177,-1.0505950522897176,False
ema|rth|trigger|atr|2R,1943,-0.15146300646860084,-2.563364055299544,6.913157720666964,0.3350488934637159,-294.2926215684914,-0.9657539834985938,0.33416729963027736,38.21138211382116,-18.689751472911897,-0.03586210798776026,-1.0,-0.03586210798776026,0.6515697375193,0.30056613484302624,0.0478641276376737,0.4046451253584295,ema,rth,trigger,atr,2R,-15.146300646860084,-0.6014630064686008,-1.0514630064686008,False
ema|premkt|nextopen|atr|3R,1892,-0.1519519561835298,-2.6422441536188614,8.13854020440209,0.28382663847780126,-287.4931010992384,-0.8121202660439293,0.41672262544623306,52.97690223036826,-24.762698915137193,-0.021571310896777413,-1.0,-0.021571310896777413,0.6902748414376322,0.19661733615221988,0.113107822410148,0.4310044095439445,ema,premkt,nextopen,atr,3R,-15.19519561835298,-0.6019519561835298,-1.0519519561835298,False
sma|rth|trigger|c20|eod,1945,-0.15549358450209178,-2.0140986908358416,10.46242403096288,0.187146529562982,-302.4350218565685,-0.6554505926705795,0.5121776869492245,199.31034482758622,-15.461847389558226,-0.06004807197943361,-1.0,-0.06004807197943361,0.7856041131105398,0.0,0.21439588688946015,0.19999999999999976,sma,rth,trigger,c20,eod,-15.549358450209178,-0.6054935845020918,-1.0554935845020919,False
sma|premkt|trigger|atr|trail,1788,-0.15566850753843442,-0.9629925812973283,5.886166343685903,0.37639821029082776,-278.33529147872076,-1.1182836820815598,0.26344585393104913,84.66898954703834,-18.822857142857142,-0.02084041555366006,-0.3039322105709089,-0.02084041555366006,0.9932885906040269,0.0,0.006711409395973154,0.4462237655800575,sma,premkt,trigger,atr,trail,-15.566850753843442,-0.6056685075384345,-1.0556685075384344,False
ema|premkt|trigger|c20|2R,1923,-0.15614149086424906,-1.4545454545454528,4.748118865690418,0.3468538741549662,-300.2600869319509,-1.4420701297966398,0.14928259059483784,17.221510883482715,-14.449541284403677,-0.051904316172647104,-1.0,-0.051904316172647104,0.6313052522100884,0.2917316692667707,0.07696307852314092,0.19999999999999973,ema,premkt,trigger,c20,2R,-15.614149086424906,-0.6061414908642491,-1.056141490864249,False
sma|rth|nextopen|pullback|1R,1934,-0.1598193626696181,-0.38779215994405036,6.822638510895633,0.48138572905894517,-309.09064740304143,-1.0301613883585303,0.3029342517353122,27.998095238095246,-34.77633477633477,-0.029256403078605244,-0.674826388888889,-0.029256403078605244,0.4963805584281282,0.46794208893485006,0.035677352637021716,0.518432316442606,sma,rth,nextopen,pullback,1R,-15.98193626696181,-0.6098193626696181,-1.0598193626696182,False
sma|rth|trigger|atr|2R,1901,-0.1614246860943212,-2.56323438466296,6.901996760645705,0.33666491320357705,-306.8683282653046,-1.0197324927005003,0.30785534711033335,38.21138211382116,-18.689751472911897,-0.035741601756358904,-1.0,-0.035741601756358904,0.6501841136244082,0.29773803261441345,0.05207785376117833,0.4085245622604644,sma,rth,trigger,atr,2R,-16.14246860943212,-0.6114246860943212,-1.0614246860943213,False
sma|premkt|nextopen|pullback|1R,1831,-0.1636446700357293,-0.32879286049788403,6.500119920171772,0.482796286182414,-299.63339083542036,-1.0772702535458132,0.2813595474586874,46.80000000000002,-34.77633477633477,-0.027064102273998625,-0.6176470588235322,-0.027064102273998625,0.4953577280174768,0.468596395412343,0.03604587657018023,0.49102626979792474,sma,premkt,nextopen,pullback,1R,-16.36446700357293,-0.6136446700357293,-1.0636446700357294,False
ema|rth|trigger|pullback|trail,2052,-0.16428790342306807,-0.9208297970909884,6.785474262592975,0.37475633528265107,-337.1187778241357,-1.096766200175314,0.2727436090671289,81.50892133471844,-24.24242424242423,0.009478375050722129,-0.30120481927711207,0.009478375050722129,0.9902534113060428,0.0,0.009746588693957114,0.48647387914230034,ema,rth,trigger,pullback,trail,-16.428790342306808,-0.614287903423068,-1.0642879034230681,False
ema|premkt|trigger|pullback|2R,1923,-0.1652185183375685,-2.3272727272727334,8.10104533052275,0.3499739989599584,-317.7152107631442,-0.8943495708295757,0.3711348851816336,45.97116200169633,-26.08340147179067,0.030762923549652706,-1.0,0.030762923549652706,0.624544981799272,0.3083723348933957,0.06708268330733229,0.4805552782111286,ema,premkt,trigger,pullback,2R,-16.521851833756852,-0.6152185183375685,-1.0652185183375686,False
sma|premkt|trigger|pullback|2R,1831,-0.165936112845257,-2.3134896667629357,8.074667386811186,0.3457127252867286,-303.8290226196656,-0.8793473164761644,0.3792129879914201,45.97116200169633,-26.08340147179067,0.01654633767474488,-1.0,0.01654633767474488,0.6302566903331512,0.3036592026215183,0.06608410704533042,0.47934374658656487,sma,premkt,trigger,pullback,2R,-16.5936112845257,-0.615936112845257,-1.065936112845257,False
sma|rth|trigger|pullback|2R,1945,-0.16628718186037372,-2.502979737783062,8.54517332600927,0.34652956298200516,-323.4285687184269,-0.8582181597171187,0.3907720103236829,45.97116200169633,-26.08340147179067,0.01816946114093164,-1.0,0.01816946114093164,0.629305912596401,0.3033419023136247,0.06735218508997429,0.4915061182519281,sma,rth,trigger,pullback,2R,-16.62871818603737,-0.6162871818603737,-1.0662871818603739,False
sma|premkt|trigger|c20|2R,1831,-0.16673704666402145,-1.4792899408283988,4.740438062912328,0.3462588749317313,-305.2955324418233,-1.5050738160172716,0.1323050999534945,16.599576710793883,-14.449541284403677,-0.05216903331512859,-1.0,-0.05216903331512859,0.6318951392681594,0.2905516111414528,0.07755324959038777,0.19999999999999973,sma,premkt,trigger,c20,2R,-16.673704666402145,-0.6167370466640214,-1.0667370466640214,False
sma|rth|nextopen|atr|2R,1985,-0.1673912044130484,-2.5233360389610326,6.792539454742165,0.3319899244332494,-332.27154075990103,-1.097945340674838,0.2722283576976998,37.34931971689881,-19.20516047828823,-0.043159293610486385,-1.0,-0.043159293610486385,0.6483627204030227,0.291183879093199,0.060453400503778336,0.40140047499100395,sma,rth,nextopen,atr,2R,-16.739120441304838,-0.6173912044130484,-1.0673912044130485,False
sma|rth|trigger|atr|1R,1901,-0.16769530226556778,-1.2258763663776873,5.09009239015899,0.48763808521830615,-318.78876960684437,-1.4364360295228942,0.15087830704125116,17.7698025551684,-18.689751472911897,-0.01889342103258375,-1.0,-0.01889342103258375,0.507101525512888,0.48342977380326146,0.009468700683850605,0.4085245622604644,sma,rth,trigger,atr,1R,-16.76953022655678,-0.6176953022655678,-1.0676953022655677,False
ema|rth|nextopen|atr|2R,2025,-0.1689259980374557,-2.51813093210026,6.814409202089145,0.3298765432098765,-342.0751460258478,-1.1155288281418445,0.26462387192371306,37.34931971689881,-23.00556586270871,-0.0464169413459149,-1.0,-0.0464169413459149,0.6508641975308642,0.2923456790123457,0.056790123456790124,0.398367746031746,ema,rth,nextopen,atr,2R,-16.89259980374557,-0.6189259980374557,-1.0689259980374557,False
ema|rth|trigger|c20|2R,2052,-0.17046764261454206,-1.540907446305989,4.964306262336822,0.347953216374269,-349.7996026450403,-1.5555073482169166,0.1198252858794926,17.647058823529417,-15.461847389558226,-0.032997319688109435,-1.0,-0.032997319688109435,0.6296296296296297,0.2982456140350877,0.07212475633528265,0.19999999999999976,ema,rth,trigger,c20,2R,-17.046764261454207,-0.6204676426145421,-1.070467642614542,False
sma|rth|trigger|c20|2R,1945,-0.1706847978323131,-1.548586914440564,4.974288033757332,0.3496143958868895,-331.981931783849,-1.513295412867172,0.13020463736716303,17.647058823529417,-15.461847389558226,-0.026314910025707208,-1.0,-0.026314910025707208,0.629305912596401,0.2982005141388175,0.0724935732647815,0.19999999999999976,sma,rth,trigger,c20,2R,-17.06847978323131,-0.6206847978323131,-1.070684797832313,False
sma|premkt|nextopen|c20|3R,1912,-0.1764985193334794,-1.5975717012230772,5.34584721257017,0.27615062761506276,-337.46516896561263,-1.4436717830444141,0.14883132226941687,24.793388429752095,-11.662198391420908,-0.06045057531380752,-1.0,-0.06045057531380752,0.6893305439330544,0.1903765690376569,0.1202928870292887,0.19999999999999976,sma,premkt,nextopen,c20,3R,-17.64985193334794,-0.6264985193334794,-1.0764985193334795,False
ema|rth|trigger|atr|1R,1943,-0.17658067480574585,-1.3133087474120009,5.086988179809954,0.4863612969634586,-343.0962511475642,-1.530096578281406,0.12599282509908138,17.7698025551684,-18.689751472911897,-0.021457376251441108,-1.0,-0.021457376251441108,0.5084920226453937,0.4822439526505404,0.009264024704065878,0.4046451253584295,ema,rth,trigger,atr,1R,-17.658067480574584,-0.6265806748057459,-1.0765806748057458,False
sma|premkt|trigger|c20|trail,1831,-0.17737144205240968,-0.7544322897020006,3.7290788322365906,0.3801201529219006,-324.76711039796214,-2.0352900275989714,0.04182169900288257,33.93170381020847,-14.449541284403677,-0.04088913162206364,-0.3494999999999978,-0.04088913162206364,0.9743309666848716,0.0,0.025669033315128344,0.19999999999999973,sma,premkt,trigger,c20,trail,-17.737144205240966,-0.6273714420524097,-1.0773714420524096,False
sma|rth|nextopen|pullback|trail,1934,-0.17755100624209477,-0.8600103409429349,6.805895394161109,0.35522233712512924,-343.38364607221126,-1.147271230249694,0.25126954049876904,62.94783155248269,-33.54978354978354,-0.014796397593170751,-0.35244727323970293,-0.014796397593170751,0.9824198552223371,0.0,0.017580144777662874,0.518432316442606,sma,rth,nextopen,pullback,trail,-17.755100624209476,-0.6275510062420948,-1.0775510062420948,False
ema|premkt|trigger|c20|trail,1923,-0.17975036501586678,-0.7653061224489943,3.728402565701743,0.38065522620904835,-345.6599519255118,-2.114154028044805,0.03450211388969615,33.93170381020847,-14.449541284403677,-0.03590691627665016,-0.3494999999999949,-0.03590691627665016,0.9739989599583984,0.0,0.026001040041601663,0.19999999999999973,ema,premkt,trigger,c20,trail,-17.97503650158668,-0.6297503650158668,-1.0797503650158669,False
ema|premkt|nextopen|c20|3R,2003,-0.18059708368019212,-1.5860428231562196,5.326770371511079,0.27309036445332,-361.7359586114248,-1.517355111960193,0.12917705064200402,24.793388429752095,-11.662198391420908,-0.06588542186719919,-1.0,-0.06588542186719919,0.6919620569146281,0.1907139291063405,0.11732401397903146,0.19999999999999976,ema,premkt,nextopen,c20,3R,-18.059708368019212,-0.6305970836801922,-1.0805970836801921,False
sma|premkt|trigger|atr|2R,1788,-0.1897073908185651,-2.5493961928711673,7.12834005467007,0.3394854586129754,-339.1968147835944,-1.125329227728788,0.2604495487753913,38.21138211382116,-20.882157085941945,-0.03438234477238426,-1.0,-0.03438234477238426,0.645413870246085,0.2953020134228188,0.0592841163310962,0.4462237655800575,sma,premkt,trigger,atr,2R,-18.97073908185651,-0.6397073908185651,-1.089707390818565,False
sma|premkt|trigger|pullback|1R,1831,-0.1992118609230255,-0.5605381165919132,6.018714375280791,0.4942654287274713,-364.7569173500597,-1.4163012246620454,0.156687329438697,28.457446808510632,-26.08340147179067,0.016367355650792614,-0.2358490566037731,0.016367355650792614,0.4915346805024577,0.488803932277444,0.019661387220098307,0.47934374658656487,sma,premkt,trigger,pullback,1R,-19.921186092302552,-0.6492118609230255,-1.0992118609230255,False
sma|rth|nextopen|c20|3R,2032,-0.20351646004722046,-1.6481255373215153,5.5649503876597475,0.27312992125984253,-413.54544681595195,-1.6485422987115363,0.09924143822210008,24.793388429752095,-8.810572687224683,-0.05813016732283462,-1.0,-0.05813016732283462,0.6934055118110236,0.1934055118110236,0.11318897637795275,0.19999999999999976,sma,rth,nextopen,c20,3R,-20.351646004722046,-0.6535164600472205,-1.1035164600472205,False
sma|premkt|nextopen|c20|eod,1912,-0.20528481673304305,-1.7452006980802737,8.33992834237698,0.19351464435146443,-392.5045695935783,-1.0763126735554653,0.2817874425209368,106.86826347305391,-11.662198391420908,-0.03427013598326231,-1.0,-0.03427013598326231,0.7693514644351465,0.0,0.23064853556485357,0.19999999999999976,sma,premkt,nextopen,c20,eod,-20.528481673304306,-0.6552848167330431,-1.1052848167330431,False
ema|rth|nextopen|atr|trail,2025,-0.20958189294258228,-1.1708780823468934,5.5480603256378735,0.331358024691358,-424.4033332087291,-1.6999067473787566,0.08914846755347039,66.72403474903477,-18.865953429830096,-0.06195655922483255,-0.37466499910666484,-0.06195655922483255,0.9930864197530864,0.0,0.006913580246913581,0.398367746031746,ema,rth,nextopen,atr,trail,-20.95818929425823,-0.6595818929425823,-1.1095818929425822,False
sma|premkt|trigger|pullback|trail,1831,-0.21601038215870208,-0.8542445274959953,6.2059866774960835,0.3697433096668487,-395.5150097325835,-1.4893883705553892,0.1363851291510163,69.90322580645159,-24.42660550458716,-0.008105381469208157,-0.292631578947371,-0.008105381469208157,0.9912616056799564,0.0,0.008738394320043691,0.47934374658656487,sma,premkt,trigger,pullback,trail,-21.601038215870208,-0.6660103821587021,-1.1160103821587022,False
ema|rth|nextopen|c20|3R,2138,-0.2226896013292305,-1.6539177882841538,5.574026351715641,0.2694106641721235,-476.1103676418948,-1.8472886873766292,0.06470531162258197,24.793388429752095,-8.810572687224683,-0.07043288119738071,-1.0,-0.07043288119738071,0.6978484565014031,0.19270346117867165,0.10944808231992516,0.1999999999999998,ema,rth,nextopen,c20,3R,-22.26896013292305,-0.6726896013292305,-1.1226896013292305,False
sma|rth|nextopen|atr|trail,1985,-0.2238319208331291,-1.1440703510014583,5.448795356024096,0.3345088161209068,-444.3063628537613,-1.830213607960156,0.06721800374406284,66.72403474903477,-18.865953429830096,-0.06088688693587896,-0.36498516320474644,-0.06088688693587896,0.9934508816120907,0.0,0.00654911838790932,0.40140047499100395,sma,rth,nextopen,atr,trail,-22.38319208331291,-0.6738319208331291,-1.123831920833129,False
sma|rth|nextopen|c20|trail,2032,-0.22744199504370094,-0.814764575000837,3.8135809910250096,0.3410433070866142,-462.1621339288003,-2.688434957278407,0.007178781962179137,69.59459459459461,-8.677794284715556,-0.051486220472440024,-0.4,-0.051486220472440024,0.9724409448818898,0.0,0.027559055118110236,0.19999999999999976,sma,rth,nextopen,c20,trail,-22.744199504370094,-0.677441995043701,-1.127441995043701,False
sma|premkt|nextopen|atr|2R,1866,-0.2281026173226733,-2.480176989805416,6.99298410935938,0.3370846730975348,-425.6394839241084,-1.409040729321552,0.15882312508395824,37.34931971689881,-24.762698915137193,-0.03563255459963474,-1.0,-0.03563255459963474,0.6414790996784566,0.289924973204716,0.06859592711682744,0.4370044633287399,sma,premkt,nextopen,atr,2R,-22.810261732267332,-0.6781026173226733,-1.1281026173226734,False
ema|premkt|trigger|pullback|1R,1923,-0.2311938209912763,-0.536193029490617,6.039243161619825,0.4950598023920957,-444.5857177662243,-1.678739651971541,0.09320279448997004,28.457446808510632,-26.08340147179067,0.01763077621572866,-0.2115848753016882,0.01763077621572866,0.4903796151846074,0.4888195527821113,0.02080083203328133,0.4805552782111286,ema,premkt,trigger,pullback,1R,-23.11938209912763,-0.6811938209912763,-1.1311938209912764,False
ema|premkt|trigger|pullback|trail,1923,-0.2337738328868254,-0.8777429467084708,6.272268426095158,0.37389495579823195,-449.54708064136526,-1.6344095963688656,0.10217287459479252,69.90322580645159,-24.42660550458716,-0.004997686676431515,-0.30120481927711207,-0.004997686676431515,0.9895995839833593,0.0,0.010400416016640665,0.4805552782111286,ema,premkt,trigger,pullback,trail,-23.37738328868254,-0.6837738328868255,-1.1337738328868254,False
ema|premkt|trigger|atr|2R,1816,-0.23609123767340315,-2.53216205498033,6.9937053161258556,0.33590308370044053,-428.7416876149001,-1.4385682199950618,0.15027289590518378,38.21138211382116,-20.882157085941945,-0.039221511888195254,-1.0,-0.039221511888195254,0.6486784140969163,0.2973568281938326,0.053964757709251104,0.43930610840151046,ema,premkt,trigger,atr,2R,-23.609123767340314,-0.6860912376734032,-1.1360912376734031,False
ema|premkt|nextopen|atr|trail,1892,-0.24269734579388982,-1.1510430186454146,5.60110626297473,0.3313953488372093,-459.18337824203957,-1.884741445206052,0.059464753896839806,80.99032441661925,-18.865953429830096,-0.058282689177842774,-0.3746899901554164,-0.058282689177842774,0.992600422832981,0.0,0.007399577167019027,0.4310044095439445,ema,premkt,nextopen,atr,trail,-24.26973457938898,-0.6926973457938899,-1.1426973457938898,False
ema|premkt|nextopen|pullback|1R,1924,-0.24355189122291343,-0.4214441079616549,6.500099373044042,0.4792099792099792,-468.59383871288543,-1.6435164071757806,0.10027613352429676,46.80000000000002,-34.77633477633477,-0.0352842866510679,-0.7866161616161624,-0.0352842866510679,0.498960498960499,0.46413721413721415,0.036902286902286904,0.491091683991684,ema,premkt,nextopen,pullback,1R,-24.355189122291343,-0.6935518912229135,-1.1435518912229135,False
sma|rth|nextopen|c20|eod,2032,-0.24773573205299976,-1.863948027605905,9.089431335714943,0.18553149606299213,-503.39900753169553,-1.2286092761702068,0.21921833587837192,142.35135135135138,-10.416666666666663,-0.02876796259842399,-1.0,-0.02876796259842399,0.7790354330708661,0.0,0.22096456692913385,0.19999999999999976,sma,rth,nextopen,c20,eod,-24.773573205299975,-0.6977357320529998,-1.1477357320529997,False
ema|premkt|trigger|atr|1R,1816,-0.2523563503697863,-1.3759447148341264,5.18854707810146,0.4834801762114537,-458.279132271532,-2.0726520408607567,0.03820467410483719,21.42857142857142,-20.882157085941945,-0.0309426585401355,-1.0,-0.0309426585401355,0.5088105726872246,0.4790748898678414,0.012114537444933921,0.43930610840151046,ema,premkt,trigger,atr,1R,-25.235635036978632,-0.7023563503697863,-1.1523563503697862,False
ema|premkt|nextopen|c20|trail,2003,-0.254450472966813,-0.8000000000000007,3.3876947208760457,0.345481777333999,-509.6642973525265,-3.3615491824887154,0.0007750655215019719,25.116856950973787,-11.662198391420908,-0.06752995506739794,-0.4000000000000018,-0.06752995506739794,0.9700449326010984,0.0,0.029955067398901646,0.19999999999999976,ema,premkt,nextopen,c20,trail,-25.4450472966813,-0.7044504729668131,-1.154450472966813,False
ema|rth|nextopen|c20|trail,2138,-0.2558217081033496,-0.8198537879152645,3.782931786643622,0.34190832553788586,-546.9468119249614,-3.1268909431471403,0.0017666544729153522,69.59459459459461,-8.677794284715556,-0.055794667913937314,-0.400000000000002,-0.055794667913937314,0.9733395696913003,0.0,0.02666043030869972,0.1999999999999998,ema,rth,nextopen,c20,trail,-25.582170810334958,-0.7058217081033495,-1.1558217081033497,False
ema|premkt|nextopen|c20|1R,2003,-0.2580771017124879,-0.9259259259259189,3.45795195717769,0.45332001997004495,-516.9284347301132,-3.3401886220084647,0.0008372150618609631,8.62068965517242,-11.662198391420908,-0.09494882675986026,-1.0,-0.09494882675986026,0.5232151772341488,0.4343484772840739,0.042436345481777334,0.19999999999999976,ema,premkt,nextopen,c20,1R,-25.807710171248786,-0.7080771017124878,-1.1580771017124878,False
sma|premkt|nextopen|c20|trail,1912,-0.26087275969326845,-0.8000000000000007,3.393679958970368,0.34309623430962344,-498.7887165335293,-3.361257565083695,0.0007758843628318246,25.116856950973787,-11.662198391420908,-0.07765481171548028,-0.4000000000000009,-0.07765481171548028,0.9696652719665272,0.0,0.030334728033472803,0.19999999999999976,sma,premkt,nextopen,c20,trail,-26.087275969326846,-0.7108727596932685,-1.1608727596932684,False
sma|premkt|nextopen|c20|1R,1912,-0.2631530418930083,-0.9264623835886832,3.4698549574605067,0.45188284518828453,-503.14861609943193,-3.316202307841105,0.0009124974618175408,8.62068965517242,-11.662198391420908,-0.09784205020920504,-1.0,-0.09784205020920504,0.5235355648535565,0.4325313807531381,0.043933054393305436,0.19999999999999976,sma,premkt,nextopen,c20,1R,-26.315304189300832,-0.7131530418930083,-1.1631530418930083,False
sma|premkt|nextopen|atr|trail,1866,-0.2644291486513187,-1.1647478952413137,5.6293543541045254,0.3360128617363344,-493.42479138336074,-2.029114522587983,0.04244662705008828,80.99032441661925,-18.865953429830096,-0.05864173726547551,-0.3741051073045636,-0.05864173726547551,0.9930332261521972,0.0,0.006966773847802787,0.4370044633287399,sma,premkt,nextopen,atr,trail,-26.442914865131872,-0.7144291486513188,-1.1644291486513187,False
sma|premkt|trigger|atr|1R,1788,-0.26470583929383856,-1.375440864281452,5.257737082641592,0.4837807606263982,-473.2940406573834,-2.128866431265652,0.03326531279044831,21.42857142857142,-20.882157085941945,-0.030363998835870133,-1.0,-0.030363998835870133,0.5083892617449665,0.47930648769574946,0.012304250559284116,0.4462237655800575,sma,premkt,trigger,atr,1R,-26.470583929383857,-0.7147058392938386,-1.1647058392938385,False
ema|premkt|nextopen|atr|2R,1892,-0.2781411722621612,-2.471007122285407,6.860753434124418,0.3324524312896406,-526.243097920009,-1.763412987644431,0.07783086089960944,37.34931971689881,-24.762698915137193,-0.04546410725585107,-1.0,-0.04546410725585107,0.6453488372093024,0.2891120507399577,0.06553911205073996,0.4310044095439445,ema,premkt,nextopen,atr,2R,-27.81411722621612,-0.7281411722621611,-1.178141172262161,False
sma|rth|nextopen|c20|1R,2032,-0.30419192878442913,-0.9825601012536489,3.5824212550318926,0.44586614173228345,-618.11799928996,-3.827655873013235,0.000129369457088524,8.58369098712448,-8.810572687224683,-0.10763754921259842,-1.0,-0.10763754921259842,0.531003937007874,0.4281496062992126,0.04084645669291338,0.19999999999999976,sma,rth,nextopen,c20,1R,-30.419192878442914,-0.7541919287844292,-1.2041919287844292,True
ema|rth|nextopen|c20|1R,2138,-0.316371954932394,-0.9825601012536489,3.581620310611049,0.4471468662301216,-676.4032396454584,-4.08434373088709,4.420156050466417e-05,8.58369098712448,-8.810572687224683,-0.10759284377923296,-1.0,-0.10759284377923296,0.5322731524789522,0.42890551917680075,0.03882132834424696,0.1999999999999998,ema,rth,nextopen,c20,1R,-31.6371954932394,-0.766371954932394,-1.2163719549323941,True
ema|premkt|nextopen|c20|2R,2003,-0.31848396567142695,-1.444564824846506,4.507633073591855,0.3180229655516725,-637.9233832398681,-3.162128323467329,0.0015662052972182927,17.748917748917737,-11.662198391420908,-0.10516400399400899,-1.0,-0.10516400399400899,0.6515227159261109,0.2616075886170744,0.08686969545681478,0.19999999999999976,ema,premkt,nextopen,c20,2R,-31.848396567142697,-0.768483965671427,-1.218483965671427,False
sma|rth|nextopen|c20|2R,2032,-0.3188256411958341,-1.5226513957154686,4.712105085154308,0.3203740157480315,-647.8537029099349,-3.0500020162837593,0.0022883982989698737,17.748917748917737,-8.810572687224683,-0.09370718503937008,-1.0,-0.09370718503937008,0.6500984251968503,0.266240157480315,0.08366141732283465,0.19999999999999976,sma,rth,nextopen,c20,2R,-31.882564119583414,-0.7688256411958341,-1.218825641195834,False
sma|premkt|nextopen|c20|2R,1912,-0.3229600581817404,-1.4526533563512134,4.520404428151383,0.3206066945606695,-617.4996312434877,-3.1240319507050165,0.00178391084643037,17.748917748917737,-11.662198391420908,-0.10098457112970713,-1.0,-0.10098457112970713,0.6485355648535565,0.26202928870292885,0.08943514644351465,0.19999999999999976,sma,premkt,nextopen,c20,2R,-32.29600581817404,-0.7729600581817404,-1.2229600581817404,False
ema|rth|nextopen|c20|2R,2138,-0.33760207148582555,-1.5338129087493602,4.706706622429002,0.3175865294667914,-721.793228836695,-3.3165902859834206,0.0009112313944759087,17.748917748917737,-8.810572687224683,-0.10264686623012159,-1.0,-0.10264686623012159,0.6543498596819457,0.26426566884939195,0.0813844714686623,0.1999999999999998,ema,rth,nextopen,c20,2R,-33.76020714858255,-0.7876020714858256,-1.2376020714858256,False
sma|premkt|nextopen|atr|1R,1866,-0.3723393757144511,-1.5810088902894204,5.164811324801516,0.46516613076098606,-694.7852750831657,-3.1141557183958546,0.001844721033194885,24.762698915137182,-19.20516047828823,-0.06804281154439412,-1.0,-0.06804281154439412,0.5262593783494105,0.45819935691318325,0.015541264737406217,0.4370044633287399,sma,premkt,nextopen,atr,1R,-37.23393757144511,-0.822339375714451,-1.2723393757144512,False
sma|rth|nextopen|atr|1R,1985,-0.39335576607699174,-1.64968567092999,4.912546516425519,0.4589420654911839,-780.8111956628286,-3.5674599037767054,0.00036045851452470856,17.82645616186389,-19.20516047828823,-0.08123760640343387,-1.0,-0.08123760640343387,0.5345088161209068,0.4534005037783375,0.012090680100755667,0.40140047499100395,sma,rth,nextopen,atr,1R,-39.335576607699174,-0.8433557660769917,-1.2933557660769917,True
ema|premkt|nextopen|atr|1R,1892,-0.4170305639198066,-1.6703569534681884,5.091662177650358,0.45771670190274844,-789.021826936274,-3.5626148189605757,0.00036717922877871345,24.762698915137182,-19.20516047828823,-0.08284388684022281,-1.0,-0.08284388684022281,0.5332980972515856,0.4513742071881607,0.0153276955602537,0.4310044095439445,ema,premkt,nextopen,atr,1R,-41.70305639198066,-0.8670305639198066,-1.3170305639198066,True
ema|rth|nextopen|atr|1R,2025,-0.4334596472621007,-1.7526681680211431,4.922050139173376,0.4528395061728395,-877.7557857057539,-3.962918616280161,7.40390264177826e-05,17.82645616186389,-23.00556586270871,-0.09349419761188665,-1.0,-0.09349419761188665,0.5402469135802469,0.4474074074074074,0.012345679012345678,0.398367746031746,ema,rth,nextopen,atr,1R,-43.34596472621007,-0.8834596472621007,-1.3334596472621008,True
