start,end,plain_terminal,ovl_terminal,plain_irr,ovl_irr,plain_dd,ovl_dd,ratio,beat,n_triggers,months_saving
1984-06-30,2014-05-31,1863631.7457716744,1111815.8728858372,0.09473409327113025,0.0672493804121197,-0.5010306399970412,-0.3962437128966443,0.596585605181064,False,0,360
1984-07-31,2014-06-30,1881621.176385957,1120810.5881929784,0.09523384968071191,0.06768893317846292,-0.5009255730735986,-0.3953921773352791,0.5956621886801503,False,0,360
1984-08-31,2014-07-31,1835220.7378458746,1097610.3689229372,0.09393416962449641,0.06654706454078507,-0.5008162944173391,-0.3945053933997831,0.598080844602529,False,0,360
1984-09-30,2014-08-31,1889491.4496010703,1124745.724800535,0.09545087972720023,0.06788000313023179,-0.5007156590814168,-0.3937187073828329,0.5952637282576766,False,0,360
1984-10-31,2014-09-30,1844074.1498819785,1102037.0749409893,0.09418486013536986,0.06676699973767497,-0.5006127037349695,-0.3929162685891203,0.5976099578270864,False,0,360
1984-11-30,2014-10-31,1869712.8518052388,1114856.4259026195,0.0949036071334104,0.06739840697903987,-0.5005076181566808,-0.39210040267896584,0.5962714674749158,False,0,360
1984-12-31,2014-11-30,1900073.886573966,1130036.9432869828,0.09574117603550936,0.06813574942862766,-0.5003989665439768,-0.3912566717558734,0.5947331581534226,False,0,360
1985-01-31,2014-12-31,1875541.9174390538,1117770.9587195269,0.09506554046474669,0.06754083314443804,-0.5002878465585034,-0.39039689204888983,0.5959722618440754,False,0,360
1985-02-28,2015-01-31,1801371.892422559,1080685.9462112794,0.092963580726096,0.06569699015900188,-0.5001821410692653,-0.3896014929926217,0.5999238417992236,False,0,360
1985-03-31,2015-02-28,1886184.183980549,1123092.0919902744,0.09535979723030019,0.0677998019159689,-0.5000755144750123,-0.38880543541560375,0.5954307652077397,False,0,360
1985-04-30,2015-03-31,1838039.8358073565,1099019.9179036783,0.09401413513410706,0.06661720319445696,-0.49996646857805227,-0.38799378031753506,0.5979304128742864,False,0,360
1985-05-31,2015-04-30,1837082.814381261,1098541.4071906304,0.09398700340055077,0.06659340390998514,-0.49985459258922793,-0.3871627989494759,0.5979814293568605,False,0,360
1985-06-30,2015-05-31,1842929.9129158298,1101464.9564579148,0.09415253314047267,0.0667386301734385,-0.4997466913337847,-0.3863803609824644,0.5976705618257664,False,0,360
1985-07-31,2015-06-30,1790350.688225264,1075175.3441126319,0.09264331629774447,0.06541699831880221,-0.4996379686712662,-0.38559842646167897,0.6005389621060385,False,0,360
1985-08-31,2015-07-31,1810266.6018225222,1085133.3009112612,0.09322051770562956,0.06592180024020089,-0.4995265853250259,-0.3847990580710242,0.5994328679647415,False,0,360
1985-09-30,2015-08-31,1684560.4521370549,1022280.2260685274,0.08945656547319869,0.06264499708667248,-0.4994119235261487,-0.3839766443520831,0.6068527993588178,False,0,360
1985-10-31,2015-09-30,1626028.465227603,993014.2326138015,0.08759912393599478,0.06104138734660136,-0.49929079040320934,-0.38310082974612947,0.6106991690793092,False,0,360
1985-11-30,2015-10-31,1745858.7908429094,1052929.3954214547,0.09132848637927515,0.06427017633580645,-0.49917204415537875,-0.3822578088068992,0.6031011218914761,False,0,360
1985-12-31,2015-11-30,1734862.0251315928,1047431.0125657964,0.0909979402976615,0.06398254988133001,-0.49905852285587116,-0.38147415013361996,0.603754648722769,False,0,360
1986-01-31,2015-12-31,1690958.3333301777,1025479.1666650889,0.08965535243111944,0.06281715404055,-0.49893986388984657,-0.3806505188318021,0.6064485129243294,False,0,360
1986-02-28,2016-01-31,1591624.0901939257,975812.0450969628,0.08647324997522499,0.06007384425492379,-0.49881905134248483,-0.3798158795696691,0.6130920304040313,False,0,360
1986-03-31,2016-02-29,1575292.9215715744,967646.4607857872,0.08592954707679068,0.0596078322783935,-0.49870428353272644,-0.37904734690108033,0.614264463158017,False,0,360
1986-04-30,2016-03-31,1667859.7958369176,1013929.8979184588,0.08893379494180831,0.06219274908015748,-0.4985932127596089,-0.37832193879008136,0.6079227405380784,False,0,360
1986-05-31,2016-04-30,1659623.26987672,1009811.63493836,0.08867388442548974,0.06196816693547791,-0.49847830647640723,-0.3775692085247935,0.6084583491127904,False,0,360
1986-06-30,2016-05-31,1675282.2870136364,1017641.1435068182,0.08916683194061448,0.06239426095760714,-0.4983671177086316,-0.3768592538621166,0.6074445789795035,False,0,360
1986-07-31,2016-06-30,1665793.3397039887,1012896.6698519944,0.0888687168056701,0.0621365000655989,-0.49825557602735215,-0.3761541451397906,0.6080566212565035,False,0,360
1986-08-31,2016-07-31,1711839.5622435182,1035919.7811217591,0.09029854053105946,0.06337487881452852,-0.4981348055226714,-0.3753731089953293,0.6051500409092625,False,0,360
1986-09-30,2016-08-31,1699965.5564262674,1029982.7782131337,0.08993384086506206,0.06305850753379749,-0.4980200894221056,-0.37465580123291453,0.6058844982591312,False,0,360
1986-10-31,2016-09-30,1684752.4147122018,1022376.2073561009,0.08946254175563251,0.06265017127578165,-0.4978923566547391,-0.3738297284246117,0.6068406244313047,False,0,360
1986-11-30,2016-10-31,1639573.2153893965,999786.6076946983,0.08803531133152309,0.06141714782482599,-0.49776882591940375,-0.3730507787217969,0.6097846673210322,False,0,360
1986-12-31,2016-11-30,1685754.8112890807,1022877.4056445403,0.08949373695983698,0.0626771811918263,-0.4976458487983355,-0.3722857835181278,0.606777094032053,False,0,360
1987-01-31,2016-12-31,1702315.3855478088,1031157.6927739044,0.09000623164476029,0.06312127818147717,-0.4975063810160686,-0.3713842222718057,0.6057383382234284,False,0,360
1987-02-28,2017-01-31,1719631.830057602,1039815.915028801,0.09053639230365262,0.06358139541879826,-0.4973805315908988,-0.3706126498550737,0.6046735684079368,False,0,360
1987-03-31,2017-02-28,1773036.4767259296,1066518.2383629647,0.09213587271776902,0.06497388427141448,-0.49725699904437637,-0.3698703003543644,0.60152075400749,False,0,360
1987-04-30,2017-03-31,1760395.0894253058,1060197.544712653,0.09176199737684732,0.06464781597588298,-0.49713448388310655,-0.36914547751446614,0.6022497739747515,False,0,360
1987-05-31,2017-04-30,1763688.8919588549,1061844.4459794275,0.09185969121004423,0.06473298407345363,-0.49700826000165055,-0.368397267380839,0.6020588159400844,False,0,360
1987-06-30,2017-05-31,1773585.361007761,1066792.6805038806,0.09215204113893583,0.06498799312485803,-0.4968808023595547,-0.3676473479701665,0.6014893356459162,False,0,360
1987-07-31,2017-06-30,1770403.641063603,1065201.8205318016,0.09205824255368489,0.06490615187622839,-0.49675703174766717,-0.3669376793059397,0.6016717294434967,False,0,360
1987-08-31,2017-07-31,1792949.0716960612,1076474.5358480306,0.0927190133415079,0.06548315378673197,-0.4966368076668507,-0.3662664428660123,0.6003932587051828,False,0,360
1987-09-30,2017-08-31,1785095.9181419895,1072547.9590709948,0.09248987035869516,0.06528293763480186,-0.49651889504888824,-0.3656226688763641,0.6008349177042275,False,0,360
1987-10-31,2017-09-30,1808119.7495659706,1084059.8747829853,0.09315862721970292,0.06586763361426029,-0.4963959973899409,-0.3649449666008848,0.5995509285506162,False,0,360
1987-11-30,2017-10-31,1831753.7552698846,1095876.8776349423,0.09383564521904297,0.0664606689573235,-0.4962356024455392,-0.36396399671278257,0.5982664834081257,False,0,360
1987-12-31,2017-11-30,1867162.3808131155,1113581.1904065576,0.09483258366996217,0.06733595900292966,-0.49605643822703005,-0.36284046533627967,0.5964029705448614,False,0,360
1988-01-31,2017-12-31,1868398.3246206662,1114199.162310333,0.09486701423903354,0.06736623086758908,-0.49588550068589554,-0.36179838637887063,0.5963392000667441,False,0,360
1988-02-29,2018-01-31,1955500.2226392543,1157750.1113196271,0.09723384070362018,0.06945386980811463,-0.495717338034837,-0.3607918557122456,0.5920480590674961,False,0,360
1988-03-31,2018-02-28,1865179.147508677,1112589.5737543385,0.09477728414797748,0.06728734476654585,-0.4955526719432366,-0.3598260533492499,0.5965054752195929,False,0,360
1988-04-30,2018-03-31,1799335.1635357626,1079667.5817678813,0.09290455468109604,0.06564536752051442,-0.49537872739142375,-0.3587980166580993,0.6000369490063725,False,0,360
1988-05-31,2018-04-30,1788080.6999678744,1074040.349983937,0.0925770893313016,0.06535913084404621,-0.495202251231029,-0.3577628088251781,0.6006665974322265,False,0,360
1988-06-30,2018-05-31,1812628.5324763367,1086314.2662381683,0.09328851741944044,0.06598132448367622,-0.4950228318102371,-0.3567174761408969,0.5993033027865293,False,0,360
1988-07-31,2018-06-30,1805986.369093138,1082993.184546569,0.0930970467392096,0.0658137476242584,-0.4948470292707392,-0.3557137098392019,0.5996685263413065,False,0,360
1988-08-31,2018-07-31,1854678.6027968137,1107339.3013984067,0.09448343574080442,0.06702914301939433,-0.49466628003015056,-0.3546842110509899,0.5970518556307082,False,0,360
1988-09-30,2018-08-31,1895260.811800681,1127630.4059003405,0.0956093598991441,0.06801959696066673,-0.49447446241631043,-0.3535824858719441,0.594973736004694,False,0,360
1988-10-31,2018-09-30,1886863.1271887464,1123431.5635943732,0.09537850938212022,0.06781627699695592,-0.49428581095581614,-0.3525192072456975,0.5953964266969293,False,0,360
1988-11-30,2018-10-31,1740594.949453221,1050297.4747266104,0.09117054427938442,0.06413270768029689,-0.4940976259531529,-0.35147315520425415,0.6034129164034079,False,0,360
1988-12-31,2018-11-30,1758193.0059619967,1059096.5029809983,0.09169657389240315,0.06459079408170387,-0.49390185556387833,-0.35038340671026946,0.6023778387182883,False,0,360
1989-01-31,2018-12-31,1583402.6448857132,971701.3224428566,0.08620029905643811,0.0598397950373617,-0.49370461210406846,-0.34929680555947296,0.6136792341363002,False,0,360
1989-02-28,2019-01-31,1694307.3757559762,1027153.6878779881,0.08975908597912885,0.06290703184354651,-0.49351632987260796,-0.34829086565107314,0.6062381021151411,False,0,360
1989-03-31,2019-02-28,1731758.1717869963,1045879.0858934982,0.0909042341891253,0.06390106136665286,-0.49331861387483356,-0.3472284148463549,0.6039406095680545,False,0,360
1989-04-30,2019-03-31,1748548.0713954319,1054274.0356977158,0.09140898048418,0.06434026051733466,-0.493120535503661,-0.3461771822594457,0.6029425515629951,False,0,360
1989-05-31,2019-04-30,1802682.357248756,1081341.178624378,0.0930015210963493,0.06573017634023315,-0.49292771680341685,-0.3451778573638289,0.5998512018915606,False,0,360
1989-06-30,2019-05-31,1673174.1100470717,1016587.0550235359,0.08910075713961096,0.06233711030235267,-0.4927380937388329,-0.3442145689272845,0.6075799577098022,False,0,360
1989-07-31,2019-06-30,1774854.0228013904,1067427.0114006952,0.09218939134841242,0.06502058807485067,-0.49254295932453784,-0.3432243847566705,0.601416791289625,False,0,360
1989-08-31,2019-07-31,1785357.932600779,1072678.9663003895,0.09249753302559749,0.06528963087289519,-0.4923599478769194,-0.3423332575428052,0.6008201194355404,False,0,360
1989-09-30,2019-08-31,1742683.506905856,1051341.753452928,0.09123327321045238,0.06418729774825405,-0.4921764302199393,-0.3414501550922474,0.6032889789148179,False,0,360
1989-10-31,2019-09-30,1760513.5970515313,1060256.7985257655,0.09176551571504654,0.06465088279819553,-0.4919882215901994,-0.3405457073430367,0.6022428911094239,False,0,360
1989-11-30,2019-10-31,1783120.147351788,1071560.073675894,0.09243204951058592,0.06523243658113853,-0.4917912604173148,-0.33959222094183283,0.6009466469588873,False,0,360
1989-12-31,2019-11-30,1832090.2891189891,1096045.1445594947,0.09384521758943509,0.06646906189180934,-0.4915939235791209,-0.3386487155996648,0.5982484329888338,False,0,360
1990-01-31,2019-12-31,1871510.6091878451,1115755.3045939226,0.09495360715608148,0.06744237712926049,-0.49139695418374174,-0.3377202009113084,0.5961789899113168,False,0,360
1990-02-28,2020-01-31,1853691.06079257,1106845.530396285,0.09445570836798667,0.06700478992711667,-0.49118097379403003,-0.3366745686339707,0.5971035593833196,False,0,360
1990-03-31,2020-02-29,1685723.8535095667,1022861.9267547834,0.08949277383445042,0.06267634724584115,-0.4909626419342491,-0.33562709435550664,0.6067790549592401,False,0,360
1990-04-30,2020-03-31,1463844.1100110852,911922.0550055426,0.08204741725282627,0.05630436386266191,-0.4907448395353722,-0.3345972755638411,0.6229639131441645,False,0,360
1990-05-31,2020-04-30,1636417.7490074167,998208.8745037083,0.08793404391739346,0.061329864267379186,-0.4905161155435397,-0.33350869098591596,0.6099963625481211,False,0,360
1990-06-30,2020-05-31,1699963.6971388236,1029981.8485694118,0.08993378354354542,0.06305845783518138,-0.4903027297439795,-0.3325361610691874,0.6058846140673207,False,0,360
1990-07-31,2020-06-30,1718696.8172524467,1039348.4086262233,0.09050791337892439,0.06355666074839039,-0.4900830785835605,-0.33153568448468707,0.6047305133710277,False,0,360
1990-08-31,2020-07-31,1799783.87529309,1079891.937646545,0.09291756488264591,0.06565674516679265,-0.4898575868242335,-0.33051078084442465,0.600012008369998,False,0,360
1990-09-30,2020-08-31,1914373.431796327,1137186.7158981636,0.09613069640172434,0.06847922154141273,-0.48960363704898513,-0.32931622152320017,0.5940255422533207,False,0,360
1990-10-31,2020-09-30,1818872.8997917904,1089436.449895895,0.09346783397604197,0.06613834526942552,-0.48932947010873784,-0.32800904451006263,0.5989623849036427,False,0,360
1990-11-30,2020-10-31,1751920.8777446537,1055960.4388723269,0.09150974507809684,0.06442801671502774,-0.489046531455666,-0.32666490225840694,0.6027443660764658,False,0,360
1990-12-31,2020-11-30,1924322.43826581,1142161.219132905,0.09639987176621889,0.06871678276071647,-0.48877343922749406,-0.32540191166641474,0.5935394175220526,False,0,360
1991-01-31,2020-12-31,1978761.1647324632,1169380.5823662316,0.09784681977060927,0.06999665749242001,-0.4885004804637363,-0.3241576952050912,0.5909660060082778,False,0,360
1991-02-28,2021-01-31,1940195.8580271269,1150097.9290135633,0.09682626143708228,0.06909343825261738,-0.4882321314703255,-0.322959611839571,0.5927741388866954,False,0,360
1991-03-31,2021-02-28,1976131.223269081,1168065.6116345404,0.09777790264470743,0.06993558925702925,-0.4879753956395402,-0.32184960097827553,0.5910870684499528,False,0,360
1991-04-30,2021-03-31,2044543.2345699244,1202271.6172849622,0.09953945821413424,0.0714998764609911,-0.4877186796000136,-0.32075526160895906,0.5880392240948935,False,0,360
1991-05-31,2021-04-30,2134477.475396565,1247238.7376982826,0.10176172999698219,0.07348302482443403,-0.48745633716782955,-0.31964233954993293,0.5843297725437734,False,0,360
1991-06-30,2021-05-31,2130969.436442441,1245484.7182212204,0.10167693322248139,0.07340715747811899,-0.4871987829125073,-0.3185737370777555,0.584468597682237,False,0,360
1991-07-31,2021-06-30,2160844.595566529,1260422.2977832644,0.102394364979981,0.07404952112941765,-0.4869224484113611,-0.3174087025716348,0.5833007613640109,False,0,360
1991-08-31,2021-07-31,2192737.6478953683,1276368.8239476841,0.10314868717783887,0.07472608043091489,-0.48665190473371056,-0.31629434294571446,0.5820891638234822,False,0,360
1991-09-30,2021-08-31,2239873.354310306,1299936.677155153,0.10424240516913064,0.0757091371687999,-0.48638123785134424,-0.31519508180114386,0.5803616863666049,False,0,360
1991-10-31,2021-09-30,2116630.331628531,1238315.1658142656,0.10132877235238524,0.07309581977443491,-0.4860993682771416,-0.31404655487801536,0.5850408299032115,False,0,360
1991-11-30,2021-10-31,2244887.380139344,1302443.690069672,0.10435730559547429,0.07581255402579323,-0.4858144198656308,-0.3128967896859979,0.5801821960390846,False,0,360
1991-12-31,2021-11-30,2208632.638610782,1284316.319305391,0.10352028021760518,0.07505980045490679,-0.48551014305252704,-0.31165344626465374,0.5814983881218105,False,0,360
1992-01-31,2021-12-31,2288091.4989641034,1324045.7494820517,0.10533620589048298,0.07669469972148613,-0.4852302970388055,-0.31056617146849064,0.5786681826672981,False,0,360
1992-02-29,2022-01-31,2150928.4563633734,1255464.2281816867,0.10215741371508957,0.0738372429533638,-0.4849384067136513,-0.3094269883801277,0.5836847917779331,False,0,360
1992-03-31,2022-02-28,2068712.8611711932,1214356.4305855967,0.10014679002369298,0.0720407931076108,-0.48464317592060147,-0.3082856921018705,0.5870106254853048,False,0,360
1992-04-30,2022-03-31,2126380.1427777605,1243190.0713888803,0.1015657752692416,0.07330772804494479,-0.48433480127392947,-0.3070884835836696,0.5846509033727432,False,0,360
1992-05-31,2022-04-30,1924260.0768391984,1142130.0384195992,0.09639818919699938,0.06871529728210746,-0.4840277893907109,-0.30591620400449915,0.5935424489477894,False,0,360
1992-06-30,2022-05-31,1911110.7294530696,1135555.3647265348,0.09604209562645427,0.06840106374184796,-0.4837147798242405,-0.3047285317096404,0.5941860653210362,False,0,360
1992-07-31,2022-06-30,1737788.332720385,1048894.1663601925,0.09108612080908518,0.06405925358094366,-0.4833891151706602,-0.30349027202451095,0.6035799335343809,False,0,360
1992-08-31,2022-07-31,1881797.8559007174,1120898.9279503587,0.09523873246407777,0.06769323068055733,-0.4830683095418681,-0.3022961835510197,0.5956532070836288,False,0,360
1992-09-30,2022-08-31,1789139.188674493,1074569.5943372464,0.09260798202225806,0.06538612275877442,-0.4827325449779165,-0.30104068383182003,0.6006070411622672,False,0,360
1992-10-31,2022-09-30,1610196.1701330196,985098.0850665098,0.08708425479369275,0.06059849995751598,-0.4823922311112442,-0.29978003809817866,0.6117876214952928,False,0,360
1992-11-30,2022-10-31,1725196.221171924,1042598.110585962,0.090705529493593,0.06372833803930567,-0.48204436514137516,-0.29849900431177623,0.6043359577252762,False,0,360
1992-12-31,2022-11-30,1805923.5759522838,1082961.787976142,0.09309523301633393,0.06581216066735274,-0.48169939859013633,-0.29725206303701546,0.5996719918809876,False,0,360
1993-01-31,2022-12-31,1687384.353651078,1023692.176825539,0.0895444065844373,0.06272105813814721,-0.48135246694604983,-0.296013731537055,0.6066739771591013,False,0,360
1993-02-28,2023-01-31,1777995.102955492,1068997.551477746,0.09228174315474291,0.06510119697269645,-0.48099716833859063,-0.29475163252145853,0.6012376241648771,False,0,360
1993-03-31,2023-02-28,1719888.781000884,1039944.390500442,0.09054421567233906,0.06358819057633647,-0.48063777402959096,-0.29348797979225827,0.6046579302036319,False,0,360
1993-04-30,2023-03-31,1768024.506098861,1064012.2530494304,0.09198798581558232,0.06484486576164672,-0.48027695201105014,-0.29223626208948406,0.6018085435914965,False,0,360
1993-05-31,2023-04-30,1780015.3157430834,1070007.6578715416,0.09234104722002345,0.06515297146473342,-0.47989773842138295,-0.29091288866348064,0.6011227254102908,False,0,360
1993-06-30,2023-05-31,1772432.299047931,1066216.1495239655,0.09211806929100441,0.06495834943632905,-0.4795187960200241,-0.289610985068947,0.6015553598840914,False,0,360
1993-07-31,2023-06-30,1873237.846768544,1116618.923384272,0.09500159730057423,0.06748458538595004,-0.47913111887788584,-0.28828667035811195,0.5960903071174393,False,0,360
