series,deposit_at,end,t2007,t2009,diff,n2007,n2009,ratio,err,err_2007_only,err_ratio
SPY_TR,close,2022-09,440454.8178681444,367681.52239187906,72773.29547626537,183,164,1.197924810044446,338136.3402600235,193454.81786814443,0.09030149165879564
SPY_TR,close,2022-10,477253.06085254165,398565.06991024874,78687.9909422929,184,165,1.197428216577063,405818.1307627904,230253.06085254165,0.0898048981914128
SPY_TR,close,2022-11,504784.2359858075,421721.8679261725,83062.36805963499,185,166,1.196960068654007,456506.10391198,257784.2359858075,0.08933675026835664
SPY_TR,close,2022-12,476694.40756297286,398418.77780258434,78275.62976038852,186,167,1.1964657142720665,405113.1853655572,229694.40756297286,0.08884239588641618
SPY_TR,close,2023-01,507672.4356347611,424474.26222992287,83198.17340483825,187,168,1.1960028694502394,462146.697864684,260672.43563476112,0.08837955106458906
SPY_TR,close,2023-02,495908.24233587185,414801.8854113317,81106.35692454013,188,169,1.1955303478047412,440710.1277472036,248908.24233587185,0.0879070294190909
SPY_TR,close,2023-03,515295.3775824327,431181.78378055646,84113.59380187624,189,170,1.1950768723677914,476477.16136298917,268295.3775824327,0.08745355398214105
SPY_TR,close,2023-04,524527.3002160969,439069.9788615595,85457.32135453745,190,171,1.1946325767389405,493597.2790776564,277527.3002160969,0.08700925835329021
SPY_TR,close,2023-05,527948.6232423614,442096.81378420495,85851.80945815641,191,172,1.1941923279728999,500045.4370265663,280948.62324236135,0.08656900958724956
SPY_TR,close,2023-06,563159.4985345367,471744.5236135312,91414.97492100549,192,173,1.1937806807395939,564904.0221480678,316159.4985345367,0.08615736235394356
SPY_TR,close,2023-07,582593.584083572,488186.29264736635,94407.29143620568,193,174,1.193383740711457,600779.8767309384,335593.58408357203,0.0857604223258066
SPY_TR,close,2023-08,574125.1857717991,481252.21579617006,92872.969975629,194,175,1.1929819062172682,585377.4015679691,327125.18577179906,0.08535858783161787
SPY_TR,close,2023-09,547891.8586021593,459424.26926344197,88467.58933871734,195,176,1.1925618546023926,537316.1278656013,300891.8586021593,0.0849385362167423
SPY_TR,close,2023-10,536997.9389777314,450450.84978962067,86547.08918811072,196,177,1.1921343676641565,517448.78876735206,289997.9389777314,0.08451104927850617
SPY_TR,close,2023-11,587049.3601117744,492596.73272406997,94452.62738770444,197,178,1.1917443237298377,609646.0928358444,340049.3601117744,0.08412100534418743
SPY_TR,close,2023-12,614851.3716165264,516086.46560642926,98764.90601009713,198,179,1.1913727884610248,660937.8372229557,367851.3716165264,0.08374947007537448
SPY_TR,close,2024-01,625643.8135806435,525305.9264325965,100337.88714804698,199,180,1.1910084811520238,680949.74001324,378643.8135806435,0.08338516276637353
SPY_TR,close,2024-02,659294.1352247869,553719.9391460592,105574.19607872772,200,181,1.190663526116728,743014.0743708462,412294.13522478694,0.08304020773107768
SPY_TR,close,2024-03,681854.3445282871,572827.6654940874,109026.67903419968,201,182,1.190330679891586,784682.0100223745,434854.34452828707,0.08270736150593572
SPY_TR,close,2024-04,655362.1504239792,550731.3994154782,104630.75100850093,202,183,1.1899850836897103,736093.5498394574,408362.15042397915,0.08236176530406003
SPY_TR,close,2024-05,689510.271797863,579587.3127611342,109922.95903672872,203,184,1.1896572899656128,799097.5845589972,442510.27179786295,0.0820339715799625
SPY_TR,close,2024-06,714836.1760260761,601035.1378897611,113801.03813631495,204,185,1.1893417388804775,845871.3139158372,467836.1760260761,0.08171842049482714
SPY_TR,close,2024-07,724492.2925358058,609313.2113204286,115179.0812153772,205,186,1.1890309927233897,863805.5038562345,477492.29253580584,0.08140767433773943
SPY_TR,close,2024-08,742420.4237168287,624550.1246428055,117870.29907402315,206,187,1.1887283252748302,896970.5483596342,495420.4237168287,0.08110500688917988
SPY_TR,close,2024-09,759014.7173642762,638668.5919291321,120346.12543514406,207,188,1.1884328225247969,927683.3092934083,512014.7173642762,0.08080950413914656
SPY_TR,close,2024-10,753241.5377090903,633969.3386547262,119272.19905436411,208,189,1.1881355954965551,917210.8763638164,506241.5377090903,0.0805122771109048
SPY_TR,close,2024-11,799160.0758416436,672775.2408621932,126384.83497945045,209,190,1.1878559544157457,1001935.3167038368,552160.0758416436,0.08023263603009534
SPY_TR,close,2024-12,780932.0675906285,657588.086031225,123343.98155940347,210,191,1.1875702802096488,968520.1536218536,533932.0675906285,0.07994696182399852
SPY_TR,close,2025-01,802905.0493091804,676248.4991183977,126656.55019078264,211,192,1.187292911342355,1009153.5484275781,555905.0493091804,0.07966959295670462
SPY_TR,close,2025-02,793712.2984586938,668663.6328624688,125048.66559622495,212,193,1.1870128110017089,992375.9313211626,546712.2984586938,0.07938949261605854
SPY_TR,close,2025-03,750487.3573575091,632406.2918369211,118081.06552058796,213,194,1.1867170947613495,912893.6491944302,503487.3573575091,0.07909377637569914
SPY_TR,close,2025-04,744980.4241776601,627923.1541888893,117057.26998877083,214,195,1.1864197381604409,902903.5783665495,497980.42417766014,0.07879641977479057
SPY_TR,close,2025-05,792798.8405695444,668385.0873361554,124413.753233389,215,196,1.1861408274820122,991183.9279056997,545798.8405695444,0.0785175090963619
SPY_TR,close,2025-06,834537.5300984104,703730.6629920813,130806.86710632918,216,197,1.1858763217026413,1068268.1930904917,587537.5300984104,0.07825300331699103
SPY_TR,close,2025-07,854758.3071366285,720938.7419345982,133819.56520203035,217,198,1.1856184962996068,1105697.0490712267,607758.3071366285,0.07799517791395649
SPY_TR,close,2025-08,873297.5900337702,736732.1033336342,136565.48670013598,218,199,1.185366547870239,1140029.6933674044,626297.5900337702,0.07774322948458878
SPY_TR,close,2025-09,905404.7428400303,763974.7477394096,141429.99510062078,219,200,1.18512391347896,1199379.4905794398,658404.7428400303,0.07750059509330964
SPY_TR,close,2025-10,927987.2320409578,783185.9144836292,144801.3175573286,220,201,1.1848875405947503,1241173.146524587,680987.2320409578,0.07726422220910001
SPY_TR,close,2025-11,930796.8117025534,785713.1308645925,145083.6808379609,221,202,1.1846522288335846,1246509.942567146,683796.8117025534,0.07702891044793425
SPY_TR,close,2025-12,932539.124913595,787339.7394109442,145199.38550265087,222,203,1.184417702085358,1249878.8643245392,685539.124913595,0.07679438369970759
SPY_TR,close,2026-01,947282.7175792176,799943.4098402401,147339.30773897748,223,204,1.1841871636499928,1277226.1274194578,700282.7175792176,0.07656384526434246
SPY_TR,close,2026-02,940096.2565243742,794030.261896962,146065.9946274123,224,205,1.1839551987331771,1264126.518421336,693096.2565243742,0.0763318803475268
SPY_TR,close,2026-03,894674.7107740772,755821.3916627101,138853.3191113671,225,206,1.1837118142500673,1180496.1024367874,647674.7107740772,0.07608849586441702
SPY_TR,close,2026-04,989662.6930119309,836222.4596476563,153440.2333642746,226,207,1.1834921217362744,1355885.152659587,742662.6930119309,0.07586880335062407
SPY_TR,close,2026-05,1042744.4374848066,881229.296293487,161515.14119131968,227,208,1.1832838988338947,1453973.7337782937,795744.4374848066,0.07566058044824442
SPY_TR,close,2026-06,1033011.9210780506,873159.1852091287,159852.73586892197,228,209,1.1830739899170115,1436171.1062871793,786011.9210780506,0.0754506715313612
SPY_TR,close,2026-07,1034371.5943113923,874463.2010495638,159908.39326182846,229,210,1.1828646340633893,1438834.795360956,787371.5943113923,0.07524131567773895
SPY_TR,close,2026-08,1063092.1350868996,898898.2924177801,164193.84266911948,230,211,1.1826612021116258,1491990.4275046797,816092.1350868996,0.07503788372597553
SPY_TR,close,2026-09,1051313.7262527815,889093.4999621705,162220.22629061097,231,212,1.1824557555504716,1470407.2262149518,804313.7262527815,0.07483243716482124
SPY_TR,open,2016-01,167616.19777255732,132552.24278760227,35063.95498495505,103,84,1.264529322533912,169831.5594398404,79383.80222744268,0.15690600414826172
SPY_TR,open,2016-02,161961.40062657523,128289.57546356825,33671.82516300697,104,85,1.2624673520146548,179749.0239098565,85038.59937342477,0.15484403362900445
SPY_TR,open,2016-03,165047.634502675,130942.0806731252,34105.55382954981,105,86,1.26046289820832,174010.2848241998,81952.365497325,0.1528395798226696
SPY_TR,open,2016-04,174844.62849341685,138921.2579287559,35923.37056466096,106,87,1.258588002298999,156234.11357782726,72155.37150658315,0.15096468391334872
SPY_TR,open,2016-05,178043.5702441168,141668.40770825738,36375.16253585942,107,88,1.2567626976564037,150288.02204762583,68956.4297558832,0.14913937927075338
SPY_TR,open,2016-06,180936.48610242756,144174.59170133792,36761.89440108964,108,89,1.2549817826239662,144888.92219623452,66063.51389757244,0.1473584642383159
SPY_TR,open,2016-07,183190.56724466104,146173.87404917518,37016.69319548586,109,90,1.253237409463697,140635.55870616378,63809.43275533896,0.1456140910780468
SPY_TR,open,2016-08,190932.9676046565,152553.86056177123,38379.10704288527,110,91,1.2515774225677168,126513.17183357227,56067.0323953435,0.14395410418206644
SPY_TR,open,2016-09,192091.187228676,153680.27673161143,38410.91049706456,111,92,1.249940404285878,124228.53603971258,54908.81277132401,0.14231708590022762
SPY_TR,open,2016-10,192684.8676311735,154355.2055553303,38329.6620758432,112,93,1.248321149506704,122959.92681349622,54315.13236882651,0.1406978311210536
SPY_TR,open,2016-11,191104.6339673952,153288.2425267876,37816.39144060761,113,94,1.2467011873660112,125607.1235058172,55895.3660326048,0.1390778689803609
SPY_TR,open,2016-12,199105.1737404181,159903.49327329037,39201.680467127735,114,95,1.2451583743710233,110991.33298629153,47894.826259581896,0.13753505598537297
SPY_TR,open,2017-01,205189.39149625093,164986.6828983861,40202.70859786484,115,96,1.243672446112668,99823.92560536298,41810.60850374907,0.13604912772701772
SPY_TR,open,2017-02,208459.6785474599,167812.15314845488,40647.52539900501,116,97,1.2422203912910064,93728.16830408524,38540.32145254011,0.13459707290535605
SPY_TR,open,2017-03,219409.54410799395,176821.89572738117,42587.64838061278,117,98,1.2408505361025717,73768.56016462488,27590.45589200605,0.13322721771692136
SPY_TR,open,2017-04,218969.89178878866,176661.68160221577,42308.21018657289,118,99,1.239487192711304,74368.42660899556,28030.108211211336,0.13186387432565372
SPY_TR,open,2017-05,222644.28516839942,179819.34276671775,42824.94240168168,119,100,1.2381553716233915,67536.37206488283,24355.714831600577,0.1305320532377412
SPY_TR,open,2017-06,226713.30068451975,183298.04260234215,43415.25808217761,120,101,1.236856092218973,59988.6567131381,20286.699315480248,0.12923277383332277
SPY_TR,open,2017-07,229675.61423065304,185884.5760385908,43791.03819206223,121,102,1.2355818816455806,54439.809730756155,17324.38576934696,0.12795856325993027
SPY_TR,open,2017-08,235006.6901836051,190389.86857912547,44616.82160447963,122,103,1.2343445160052569,44603.441237269435,11993.309816394903,0.12672119761960654
SPY_TR,open,2017-09,236443.5979931807,191743.82795101104,44699.770042169665,123,104,1.2331223409891978,41812.57405580825,10556.402006819291,0.1254990226035475
SPY_TR,open,2017-10,242038.5284758189,196470.08473016578,45568.443745653116,124,105,1.231935787110986,31491.38679401533,4961.471524181106,0.12431246872533563
SPY_TR,open,2017-11,249342.3908908041,202587.12287528563,46755.268015518464,125,106,1.2307909177638177,22755.268015518464,2342.3908908040903,0.12316759937816735
SPY_TR,open,2017-12,256835.9362840689,208863.03554212814,47972.90074194077,126,107,1.229685930865754,23972.90074194077,9835.936284068914,0.12206261248010364
SPY_TR,open,2018-01,262151.78792802925,213372.75419111826,48779.03373691099,127,108,1.2286094769776443,24779.03373691099,15151.787928029255,0.12098615859199402
SPY_TR,open,2018-02,276100.802085266,224912.32302880217,51188.47905646381,128,109,1.227593038776753,31013.125114068156,29100.802085265983,0.11996972039110276
SPY_TR,open,2018-03,267611.61603612837,218182.41112037914,49429.20491574923,129,110,1.226549906850545,25429.20491574923,20611.61603612837,0.11892658846489468
SPY_TR,open,2018-04,260912.39782860212,212905.27705145587,48007.12077714625,130,111,1.2254858190553148,24007.12077714625,13912.397828602116,0.11786250066966453
SPY_TR,open,2018-05,263224.2257573981,214975.73246464643,48248.49329275169,131,112,1.224436929413353,24248.493292751693,16224.225757398119,0.11681361102770271
SPY_TR,open,2018-06,272743.2829159972,222933.2628640935,49810.0200519037,132,113,1.2234301844954798,25810.020051903703,25743.282915997203,0.11580686610982949
SPY_TR,open,2018-07,272051.39443578746,222550.3572421373,49501.03719365015,133,114,1.222426231110438,25501.037193650147,25051.394435787457,0.1148029127247876
SPY_TR,open,2018-08,285215.0407926634,233500.77064730995,51714.270145353454,134,115,1.221473659388752,48715.81143997336,38215.04079266341,0.11385034100310176
SPY_TR,open,2018-09,294602.49486596533,241367.43863382976,53235.05623213557,135,116,1.2205560805278985,65969.9334997951,47602.49486596533,0.11293276214224823
SPY_TR,open,2018-10,299253.8346269494,245358.97652318655,53894.85810376285,136,117,1.2196571687226196,74612.81115013594,52253.83462694939,0.11203385033696933
SPY_TR,open,2018-11,279242.28927696164,229131.55730341212,50110.731973549526,137,118,1.218698517844025,38373.84658037376,32242.289276961645,0.11107519945837474
SPY_TR,open,2018-12,289166.53191629524,237454.32212889273,51712.209787402506,138,119,1.2177775048429422,56620.85404518797,42166.53191629524,0.11015418645729191
SPY_TR,open,2019-01,256261.0067658477,210612.18757179202,45648.819194055686,139,120,1.216743483462918,21648.819194055686,9261.006765847706,0.10912016507726774
SPY_TR,open,2019-02,282441.1698238052,232306.9053986699,50134.264425135334,140,121,1.2158104785524915,44748.075222475105,35441.16982380522,0.10818716016684116
SPY_TR,open,2019-03,294199.4126227056,242155.52365676287,52043.88896594275,141,122,1.214919272457774,66354.9362794685,47199.412622705626,0.10729595407212367
SPY_TR,open,2019-04,300983.9637351789,247916.7874243309,53067.17631084804,142,123,1.2140523716129759,78900.75115950982,53983.96373517893,0.10642905322732554
SPY_TR,open,2019-05,312577.00242080516,257642.14304597717,54934.859374827996,143,124,1.2132215588853594,100219.14546678233,65577.00242080516,0.10559824049970912
SPY_TR,open,2019-06,292990.93072315323,241674.03730561654,51316.89341753669,144,125,1.2123392896881278,64664.96802876977,45990.93072315323,0.10471597130247745
SPY_TR,open,2019-07,318269.0671777401,262699.89694828505,55569.17022945505,145,126,1.2115309936356555,110968.96412602515,71269.0671777401,0.10390767525000522
SPY_TR,open,2019-08,320256.08979748155,264514.5873069522,55741.502490529325,146,127,1.2107312986328609,114770.67710443377,73256.08979748155,0.10310798024721057
SPY_TR,open,2019-09,313690.8813677977,259266.12537470812,54424.75599308955,147,128,1.209918499435402,102957.0067425058,66690.88136779767,0.10229518104975166
SPY_TR,open,2019-10,323915.69974750205,267890.4557606052,56025.24398689682,148,129,1.2091349011588626,121806.15550810727,76915.69974750205,0.10151158277321226
SPY_TR,open,2019-11,332726.8999944711,275350.61189329374,57376.28810117737,149,130,1.208375378963793,138077.51188776485,85726.89999447111,0.10075206057814268
SPY_TR,open,2019-12,344278.7677275303,285082.88823453104,59195.87949299929,150,131,1.207644449863649,159361.65596206137,97278.76772753033,0.10002113147799863
SPY_TR,open,2020-01,356814.29122119903,295634.9741112733,61179.31710992573,151,132,1.206942082187132,182449.26533247234,109814.29122119903,0.09931876380148164
SPY_TR,open,2020-02,357604.76662724535,296461.3745682248,61143.39205902052,152,133,1.2062440415655213,184066.14119547018,110604.76662724535,0.09862072317987103
SPY_TR,open,2020-03,330801.35294722253,274411.7985935836,56389.55435363896,153,134,1.2054924556547748,135213.1515408061,83801.35294722253,0.0978691372691245
SPY_TR,open,2020-04,277699.32524872565,230532.19155439158,47167.13369433407,154,135,1.2046010727452157,38231.516803117236,30699.325248725654,0.09697775435956535
SPY_TR,open,2020-05,320503.1990861682,266235.69197729416,54267.50710887404,155,136,1.203832576713652,116738.89106346236,73503.1990861682,0.09620925832800165
SPY_TR,open,2020-06,342071.75831379485,284321.5888249911,57750.169488803775,156,137,1.2031156681680997,156393.34713878593,95071.75831379485,0.09549234978244936
SPY_TR,open,2020-07,351310.0518571002,292169.0547513963,59140.99710570392,157,138,1.2024204690535294,173479.1066084965,104310.05185710022,0.09479715066787908
SPY_TR,open,2020-08,373588.25362675264,310865.1954253831,62723.05820136954,158,139,1.2017693171329145,214453.44905213575,126588.25362675264,0.09414599874726415
SPY_TR,open,2020-09,399496.2502286792,332591.30005031236,66904.95017836685,159,140,1.201162658699268,262087.55027899158,152496.25022867922,0.09353934031361777
SPY_TR,open,2020-10,387756.3730995487,322985.0120202412,64771.361079307506,160,141,1.2005398351897776,240741.38511978986,140756.37309954868,0.09291651680412727
SPY_TR,open,2020-11,380155.9257533672,316821.19529872277,63334.73045464442,161,142,1.1999068603820136,226977.12105208996,133155.9257533672,0.09228354199636324
SPY_TR,open,2020-12,421876.96521202347,351758.0289007008,70118.93631132267,162,143,1.1993385525000109,303634.99411272426,174876.96521202347,0.09171523411436056
SPY_TR,open,2021-01,435963.49431196443,363669.48427971965,72294.01003224478,163,144,1.1987904214053857,329632.9785916841,188963.49431196443,0.09116710301973541
SPY_TR,open,2021-02,435116.4662864759,363128.7412169555,71987.72506952041,164,145,1.1982429835442592,328245.20750343136,188116.4662864759,0.09061966515860886
SPY_TR,open,2021-03,449936.6161788251,375662.42018035805,74274.19599846704,165,146,1.1977152677736769,355599.03635918314,202936.6161788251,0.09009194938802656
SPY_TR,open,2021-04,467406.8478551901,390413.79508516326,76993.05277002684,166,147,1.1972088428720402,387820.64294035337,220406.8478551901,0.0895855244863899
SPY_TR,open,2021-05,493079.52481064986,412022.29384655843,81057.23096409143,167,148,1.1967302065316836,435101.8186572083,246079.52481064986,0.08910688814603329
SPY_TR,open,2021-06,497770.852900298,416106.8053509068,81664.04754939122,168,149,1.1962574187666148,443877.6582512048,250770.85290029802,0.08863410038096453
SPY_TR,open,2021-07,507844.6981912656,424691.9999324568,83152.69825880876,169,150,1.1957953017057854,462536.6981237224,260844.69819126558,0.0881719833201351
SPY_TR,open,2021-08,522426.8892584299,437050.29097757925,85376.59828085062,170,151,1.1953473090931552,489477.1802360091,275426.8892584299,0.08772399070750492
SPY_TR,open,2021-09,537924.9112628283,450179.0019338931,87745.9093289352,171,152,1.1949133765724158,518103.91319672135,290924.9112628283,0.0872900581867655
SPY_TR,open,2021-10,514915.53697118605,431086.0188253496,83829.51814583648,172,153,1.1944612315988825,476001.5557965356,267915.53697118605,0.0868379132132322
SPY_TR,open,2021-11,550945.6789270407,461413.16735821904,89532.51156882162,173,154,1.1940397845198745,542358.8462852597,303945.67892704066,0.08641646613422416
SPY_TR,open,2021-12,553549.5582757145,463756.4051376192,89793.15313809534,174,155,1.193621375669085,547305.9634133338,306549.5582757145,0.08599805728343468
SPY_TR,open,2022-01,574134.9113975732,481164.75163768086,92970.15975989233,175,156,1.1932189742566581,585299.663035254,327134.9113975732,0.08559565587100781
SPY_TR,open,2022-02,544252.2843273367,456282.97491729684,87969.30941003986,176,157,1.1927955112197308,530535.2592446336,297252.2843273367,0.0851721928340805
SPY_TR,open,2022-03,526365.0870840647,441448.5782704162,84916.50881364854,177,158,1.192358777428504,497813.6653544809,279365.0870840647,0.08473545904285373
SPY_TR,open,2022-04,551174.3341236153,462416.7686257543,88757.56549786101,178,159,1.1919427916977094,543591.1027493696,304174.3341236153,0.08431947331205913
SPY_TR,open,2022-05,502031.05635579594,421348.24141363933,80682.8149421566,179,160,1.1914872473929468,453379.2977694353,255031.05635579594,0.08386392900729644
SPY_TR,open,2022-06,506807.8597788652,425518.06419716735,81289.79558169784,180,161,1.1910372377141467,462325.9239760325,259807.85977886518,0.0834139193284964
SPY_TR,open,2022-07,462661.4256614597,388612.92346113874,74048.50220032095,181,162,1.190545650259945,381274.3491225984,215661.42566145968,0.08292233187429465
SPY_TR,open,2022-08,503703.1384037837,423245.9998018748,80457.13860190893,182,163,1.1900954495484224,456949.1382056585,256703.13840378373,0.08247213116277208
SPY_TR,open,2022-09,484685.558440262,407425.85317320115,77259.70526706084,183,164,1.189628872751521,422111.41161346313,237685.558440262,0.08200555436587065
SPY_TR,open,2022-10,448273.113182571,376977.0155444045,71296.09763816651,184,165,1.1891258477263011,355250.1287269755,201273.11318257102,0.08150252934065083
SPY_TR,open,2022-11,485350.6278595286,408316.54163068085,77034.08622884774,185,166,1.1886626633376134,423667.16949020943,238350.62785952858,0.08103934495196308
SPY_TR,open,2022-12,509527.08326978976,428814.46658878855,80712.61668100121,186,167,1.188222699954758,468341.5498585783,262527.08326978976,0.08059938156910773
SPY_TR,open,2023-01,482312.9462197145,406069.6441315593,76243.30208815518,187,168,1.187759176757014,418382.5903512738,235312.94621971447,0.08013585837136361
SPY_TR,open,2023-02,509463.1112458659,429086.03056567657,80377.0806801893,188,169,1.1873215974293683,468549.14181154245,262463.1112458659,0.07969827904371796
SPY_TR,open,2023-03,498141.78946648963,419708.62160920445,78433.16785728518,189,170,1.186875283992415,447850.4110756941,251141.78946648963,0.07925196560676473
SPY_TR,open,2023-04,518039.4922304986,436630.85288226703,81408.63934823155,190,171,1.186447290224318,484670.3451127656,271039.4922304986,0.07882397183866763
SPY_TR,open,2023-05,527427.4068058752,444700.62719460984,82726.7796112654,191,172,1.186028025490197,502128.0340004851,280427.40680587525,0.07840470710454661
SPY_TR,open,2023-06,531753.4613950624,448504.99144039775,83248.46995466464,192,173,1.1856132519000686,510258.45283546014,284753.4613950624,0.0779899335144183
SPY_TR,open,2023-07,566426.3415688558,477906.22609244735,88520.11547640845,193,174,1.185224863463664,574332.5676613031,319426.3415688558,0.07760154507801365
SPY_TR,open,2023-08,584498.8929457052,493310.70907549676,91188.18387020845,194,175,1.1848493904401596,607809.602021202,337498.8929457052,0.07722607205450926
SPY_TR,open,2023-09,581527.765404969,490959.120618114,90568.64478685497,195,176,1.1844728837562477,602486.886023083,334527.765404969,0.0768495653705974
SPY_TR,open,2023-10,550388.6404218611,464825.4264459122,85563.21397594886,196,177,1.1840760188834143,545214.0668677733,303388.6404218611,0.07645270049776398
SPY_TR,open,2023-11,541816.0451643271,457740.98329794535,84075.06186638179,197,178,1.1836738787526417,529557.0284622725,294816.04516432714,0.07605056036699143
SPY_TR,open,2023-12,590082.7312240988,498673.16977956425,91409.56144453457,198,179,1.1833055535852102,618755.9010036631,343082.7312240988,0.07568223519955986
SPY_TR,open,2024-01,614781.2377469919,519700.5468598887,95080.6908871032,199,180,1.182952839787442,664481.7846068806,367781.2377469919,0.07532952140179172
SPY_TR,open,2024-02,632017.8902086305,534426.0749752412,97591.81523338926,200,181,1.1826105046201394,696443.9651838717,385017.8902086305,0.07498718623448908
SPY_TR,open,2024-03,664773.3543251492,562278.0807645173,102495.2735606319,201,182,1.182285735594159,757051.4350896665,417773.3543251492,0.07466241720850864
SPY_TR,open,2024-04,687294.5850455036,581481.1513695591,105813.43367594446,202,183,1.1819722503931944,798775.7364150627,440294.58504550357,0.07434893200754411
SPY_TR,open,2024-05,658838.88304405,557560.3446487121,101278.53839533788,203,184,1.1816458780962047,746399.227692762,411838.88304404996,0.07402255971055438
SPY_TR,open,2024-06,696159.1867009992,589297.3906031786,106861.79609782051,204,185,1.1813376366531023,815456.5773041778,449159.18670099915,0.073714318267452
SPY_TR,open,2024-07,721333.3485008297,610760.7713080543,110572.57719277532,205,186,1.1810407321281688,862094.119808884,474333.34850082966,0.07341741374251853
SPY_TR,open,2024-08,731508.2627425622,619529.2707273758,111978.99201518646,206,187,1.1807485090796668,881037.533469938,484508.2627425622,0.07312519069401646
SPY_TR,open,2024-09,742966.5133063904,629386.5764816551,113579.93682473525,207,188,1.1804613270585789,902353.0897880455,495966.5133063904,0.07283800867292856
SPY_TR,open,2024-10,763438.1537457878,646881.5179024944,116556.63584329339,208,189,1.1801823558373208,940319.6716482822,516438.1537457878,0.07255903745167047
SPY_TR,open,2024-11,761668.7804321717,645534.9540008071,116133.82643136452,209,190,1.1799032348467056,937203.7344329788,514668.78043217165,0.07227991646105525
SPY_TR,open,2024-12,804863.7030572931,682296.2955913346,122567.4074659585,210,191,1.1796395616654072,1017159.9986486277,557863.7030572931,0.07201624327975686
SPY_TR,open,2025-01,790384.646942279,670174.443274716,120210.20366756292,211,192,1.17937151270671,990559.090216995,543384.646942279,0.07174819432105961
SPY_TR,open,2025-02,795783.1429440142,674903.9686654392,120879.174278575,212,193,1.1791057393211104,1000687.1116094533,548783.1429440142,0.07148242093546009
SPY_TR,open,2025-03,801495.9972742487,679900.9421115594,121595.0551626893,213,194,1.1788423101533778,1011396.9393858082,554495.9972742487,0.0712189917677275
SPY_TR,open,2025-04,752682.5186717504,638644.6724023249,114037.84626942559,214,195,1.1785622760156458,921327.1910740753,505682.51867175044,0.07093895762999547
SPY_TR,open,2025-05,757625.0431180078,642989.8706379122,114635.17248009564,215,196,1.1782845698119098,930614.91375592,510625.04311800783,0.07066125142625945
SPY_TR,open,2025-06,795656.5979618082,675418.2333548337,120238.36460697453,216,197,1.1780206080753033,1001074.8313166419,548656.5979618082,0.07039728968965298
SPY_TR,open,2025-07,837839.306230467,711377.475991467,126461.83023900003,217,198,1.1777703603318992,1079216.782221934,590839.306230467,0.07014704194624888
SPY_TR,open,2025-08,852350.9881711303,723849.7310216035,128501.25714952685,218,199,1.177524770186993,1106200.7191927338,605350.9881711303,0.06990145180134277
SPY_TR,open,2025-09,868593.5724043804,737794.3285529399,130799.2438514405,219,200,1.1772841546613422,1136387.9009573204,621593.5724043804,0.06966083627569186
SPY_TR,open,2025-10,907074.0075621355,770630.6825965706,136443.32496556488,220,201,1.1770541039267102,1207704.6901587062,660074.0075621355,0.06943078554105986
SPY_TR,open,2025-11,938849.13333688,797776.5714491537,141072.5618877263,221,202,1.1768321694775634,1266625.7047860338,691849.13333688,0.0692088510919131
SPY_TR,open,2025-12,930456.118366504,790794.961824609,139661.156541895,222,203,1.1766085563059905,1251251.080191113,683456.118366504,0.06898523792034017
SPY_TR,open,2026-01,943691.4321614875,802193.7590536524,141497.67310783511,223,204,1.1763883993248212,1275885.1912151398,696691.4321614875,0.06876508093917089
SPY_TR,open,2026-02,950017.4253890084,807721.1695845431,142296.25580446527,224,205,1.1761700214910256,1287738.5949735516,703017.4253890084,0.06854670310537525
SPY_TR,open,2026-03,936028.303663612,795977.1602563724,140051.14340723958,225,206,1.1759486960180254,1262005.4639199844,689028.303663612,0.06832537763237512
SPY_TR,open,2026-04,905288.3532265266,769986.2289814261,135302.12424510054,226,207,1.1757201871312484,1205274.5822079526,658288.3532265266,0.06809686874559806
SPY_TR,open,2026-05,999530.6459846593,850292.7627797811,149237.8832048782,227,208,1.1755135286780392,1379823.4087644406,752530.6459846593,0.06789021029238884
SPY_TR,open,2026-06,1047801.3397767675,891505.5656432818,156295.77413348574,228,209,1.1753166555059111,1469306.9054200493,800801.3397767675,0.06769333712026082
SPY_TR,open,2026-07,1037092.7971921206,882543.5332583948,154549.26393372577,229,210,1.1751180062054527,1449636.3304505153,790092.7971921206,0.06749468781980239
SPY_TR,open,2026-08,1044273.5952478223,888803.2586843204,155470.33656350197,230,211,1.1749209794681017,1463076.8539321427,797273.5952478223,0.06729766108245139
SPY_TR,open,2026-09,1062788.7087965945,904710.7408510797,158077.96794551483,231,212,1.1747276348203932,1497499.4496476743,815788.7087965945,0.0671043164347429
GSPC_PRICE_ONLY,close,2016-01,146596.30996777775,116786.29188816494,29810.01807961281,103,84,1.2552527150032216,206617.3981440573,100403.69003222225,0.14762939661757124
GSPC_PRICE_ONLY,close,2016-02,146991.1075802604,117304.15599609814,29686.951584162263,104,85,1.2530767246230368,205704.73642364144,100008.8924197396,0.14545340623738645
GSPC_PRICE_ONLY,close,2016-03,157691.2145822603,126045.18797873109,31646.0266035292,105,86,1.2510688992654695,186263.59743900862,89308.78541773971,0.14344558087981918
GSPC_PRICE_ONLY,close,2016-04,159116.88597620025,127385.43414278321,31731.451833417043,106,87,1.2490979604296832,183497.67988101655,87883.11402379975,0.14147464204403293
GSPC_PRICE_ONLY,close,2016-05,162555.28900884718,130337.56528853269,32217.72372031449,107,88,1.247186784937965,177107.14570262015,84444.71099115282,0.13956346655231466
