n,mean_pct,std_pct,median_pct,win_rate,mean_R,t,p,breakeven_bps,mean_risk_pct,trades_per_yr,symbol,n_min,entry_rule,stop,target,direction_mode,window,bonf_bar_per_symbol,bonf_bar_total
401,0.006972551161399066,0.6109500801268408,-0.14740400548035162,0.4339152119700748,0.029774067005015573,0.228537867067448,0.8192281212522365,0.6972551161399066,0.5366932387723479,70.79035766070565,SPY,30,close,or,2R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
846,0.02490903788151964,0.5817824938122272,-0.05079662484018852,0.4728132387706856,0.07419780178183759,1.2453214989122994,0.2130135960809323,2.490903788151964,0.519435844428586,149.3482358627356,SPY,30,close,or,2R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
445,0.05186443407542771,0.5847373470028264,0.012852919754938151,0.503370786516854,0.13791241270074037,1.871064745568363,0.061336107365404846,5.186443407542771,0.5038847991884771,78.55787820202997,SPY,30,close,or,3R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
401,0.019907139508980196,0.6491051796983557,-0.1489572989076521,0.428927680798005,0.06586812931619013,0.6141380017822838,0.5391241381501894,1.9907139508980196,0.5366932387723479,70.79035766070565,SPY,30,close,or,3R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
846,0.03671682754925105,0.6159246816981839,-0.055410870983308186,0.46808510638297873,0.10376376301137315,1.7338947175942478,0.08293676531311434,3.6716827549251048,0.519435844428586,149.3482358627356,SPY,30,close,or,3R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
445,0.04871938997914134,0.5833077171268536,0.0,0.49887640449438203,0.12041636485589473,1.7619116417045115,0.07808422736119924,4.871938997914134,0.5038847991884771,78.55787820202997,SPY,30,close,or,eod,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
401,0.02500044504134222,0.666094197011361,-0.1489572989076521,0.428927680798005,0.08227027550864409,0.751595681293578,0.4522942412641189,2.5000445041342223,0.5366932387723479,70.79035766070565,SPY,30,close,or,eod,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
846,0.037476722224936324,0.6236572053073596,-0.05817222187152603,0.4657210401891253,0.10233529886505842,1.7478366311404192,0.08049232029401931,3.7476722224936325,0.519435844428586,149.3482358627356,SPY,30,close,or,eod,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
434,-0.0010593815104214678,0.16450417632589942,0.06965794253655927,0.5161290322580645,0.027540842941581257,-0.13415915851532836,0.893276720670197,-0.10593815104214678,0.13622863479195652,76.6159980666989,SPY,30,touch,atr10,1R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
408,0.005059043232188306,0.1600236730430256,0.0009549507923552192,0.5,0.03187650226592947,0.6385784194959133,0.5230972239821146,0.5059043232188306,0.13658155084048754,72.02609956500724,SPY,30,touch,atr10,1R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
842,0.0019053658707956205,0.16228100285306,0.06677884021888944,0.5083135391923991,0.029641732495422193,0.3406957724998881,0.7333326215362233,0.19053658707956206,0.13639964399362,148.64209763170612,SPY,30,touch,atr10,1R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
434,0.006177556464145666,0.22174656908409301,-0.08752974974945896,0.3709677419354839,0.07292641939710688,0.5803696314117831,0.5616653799230218,0.6177556464145666,0.13622863479195652,76.6159980666989,SPY,30,touch,atr10,2R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
408,0.01286587666363427,0.22052695781941087,-0.08909841679212908,0.3602941176470588,0.06769477370688005,1.1784408236124904,0.23862091083104242,1.286587666363427,0.13658155084048754,72.02609956500724,SPY,30,touch,atr10,2R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
842,0.009418452712828982,0.2210502584174894,-0.0880610040970623,0.3657957244655582,0.07039137017903972,1.2363589597269684,0.2163251640846462,0.9418452712828982,0.13639964399362,148.64209763170612,SPY,30,touch,atr10,2R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
434,0.014781816586669645,0.27052766093187175,-0.0943146283419938,0.30184331797235026,0.15346207890254365,1.1383111673662332,0.2549905725168431,1.4781816586669645,0.13622863479195652,76.6159980666989,SPY,30,touch,atr10,3R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
408,0.002750322103086217,0.2640722183302783,-0.09983120298964765,0.25735294117647056,0.0009212043821246382,0.2103734488833258,0.8333762136839713,0.2750322103086217,0.13658155084048754,72.02609956500724,SPY,30,touch,atr10,3R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
842,0.008951828760895255,0.2673279816407423,-0.09648477954529576,0.28028503562945367,0.07954678578576106,0.9716802876139942,0.3312096264261233,0.8951828760895255,0.13639964399362,148.64209763170612,SPY,30,touch,atr10,3R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
434,0.019079835711240112,0.3806496796027014,-0.09864625111654654,0.23732718894009217,0.18017089651776236,1.0442248569297956,0.2963813691731909,1.9079835711240112,0.13622863479195652,76.6159980666989,SPY,30,touch,atr10,eod,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
408,0.02214140624661915,0.4602211508790444,-0.10794856574644929,0.1568627450980392,0.12433522764335905,0.9717816806241584,0.33115917140593343,2.214140624661915,0.13658155084048754,72.02609956500724,SPY,30,touch,atr10,eod,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
842,0.020563352075176747,0.42083826960451803,-0.1017677121190364,0.19833729216152018,0.15311513297767143,1.4178645063908848,0.1562303266975169,2.056335207517675,0.13639964399362,148.64209763170612,SPY,30,touch,atr10,eod,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
443,0.01221687358250048,0.46030295551052774,0.08628127696289603,0.5214446952595937,0.03534404589456232,0.5586221855483512,0.5764195956882201,1.221687358250048,0.44692638225876885,78.20480908651523,SPY,30,touch,or,1R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
413,0.0051218652242648755,0.4804835461557516,0.014924418480692744,0.5036319612590799,0.021968390034723433,0.21663301897748713,0.8284943513082339,0.5121865224264875,0.462028867107071,72.9087723537941,SPY,30,touch,or,1R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
856,0.008793697820875121,0.46988531915504056,0.05739917680287619,0.5128504672897196,0.028890604457513885,0.5475408726370906,0.584007198262843,0.8793697820875122,0.45421297833627905,151.11358144030933,SPY,30,touch,or,1R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
443,0.03383300230711468,0.540748299457565,-0.05888834010864812,0.46952595936794583,0.11629464572569924,1.3168831450848901,0.18787779703354635,3.3833002307114683,0.44692638225876885,78.20480908651523,SPY,30,touch,or,2R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
413,0.02418166542144243,0.6022541771204966,-0.15898251192369442,0.4188861985472155,0.06279571974352745,0.8159835675367095,0.4145095341762075,2.418166542144243,0.462028867107071,72.9087723537941,SPY,30,touch,or,2R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
856,0.029176457758303187,0.5709345203191791,-0.12380227146943844,0.44509345794392524,0.09048266391420748,1.4951444187859253,0.13487675550786404,2.9176457758303185,0.45421297833627905,151.11358144030933,SPY,30,touch,or,2R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
443,0.040803818646490575,0.5832141913656744,-0.09471306797483701,0.4582392776523702,0.1316159492918801,1.4725653889486316,0.1408682631885192,4.080381864649057,0.44692638225876885,78.20480908651523,SPY,30,touch,or,3R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
413,0.03384104662056653,0.6437713747374135,-0.1643166426112917,0.4019370460048426,0.09971205360608991,1.0682850485752142,0.28539195072816304,3.384104662056653,0.462028867107071,72.9087723537941,SPY,30,touch,or,3R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
856,0.03744444382557162,0.6128274426779292,-0.13812815602819334,0.4310747663551402,0.11622306504160984,1.7876646883732985,0.07383012203381445,3.744444382557162,0.45421297833627905,151.11358144030933,SPY,30,touch,or,3R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
443,0.04046007799368177,0.5846431469004824,-0.09471306797483701,0.4582392776523702,0.13250101200982195,1.4565913126127097,0.14522922715973485,4.046007799368177,0.44692638225876885,78.20480908651523,SPY,30,touch,or,eod,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
413,0.03174870038460016,0.6594230361509726,-0.16839798733971434,0.39709443099273606,0.09642425815147125,0.9784460032740538,0.32785378502470897,3.1748700384600164,0.462028867107071,72.9087723537941,SPY,30,touch,or,eod,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
856,0.036257041834159925,0.6214948443329869,-0.14113479001550241,0.4287383177570093,0.11509482118797754,1.7068357070974316,0.08785259355290798,3.6257041834159924,0.45421297833627905,151.11358144030933,SPY,30,touch,or,eod,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
414,-0.017864297365022656,0.5538076227645762,-0.2968763326384671,0.46618357487922707,-0.06706401143253767,-0.6563374428186484,0.5116070311793313,-1.7864297365022657,0.5226577847862497,73.08530691155147,TSLA,5,close,atr10,1R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
428,0.004122234848084865,0.584474996851998,0.2287087989740015,0.5046728971962616,0.007703772966122599,0.14591121625766149,0.8839914770638615,0.41222348480848653,0.5356643026991409,75.55679072015467,TSLA,5,close,atr10,1R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
842,-0.006688245361210273,0.5693707295098585,-0.25776668962259286,0.4857482185273159,-0.029058534327280425,-0.340857697336705,0.7332107123353917,-0.6688245361210273,0.5292691739391209,148.64209763170612,TSLA,5,close,atr10,1R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
414,0.038261857525179147,0.7815861350025332,-0.38358399681529765,0.35507246376811596,0.05346159073523389,0.996068885621603,0.31921667637526063,3.826185752517915,0.5226577847862497,73.08530691155147,TSLA,5,close,atr10,2R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
428,0.027101387865586232,0.7844000528155626,-0.3875140529919087,0.35514018691588783,0.056027020421842696,0.7147856120497779,0.4747415270314521,2.7101387865586233,0.5356643026991409,75.55679072015467,TSLA,5,close,atr10,2R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
842,0.032588839693462095,0.782572054328634,-0.38587404517965884,0.35510688836104515,0.05476563337878326,1.2083718751508528,0.22690425296985017,3.2588839693462095,0.5292691739391209,148.64209763170612,TSLA,5,close,atr10,2R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
414,0.027539582789825122,0.9240460205938279,-0.41989739289700223,0.2632850241545894,0.019273782355793995,0.6064066093531504,0.5442447806548798,2.753958278982512,0.5226577847862497,73.08530691155147,TSLA,5,close,atr10,3R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
428,-0.0008476463812274862,0.9151618934214554,-0.4252061710173919,0.26635514018691586,0.02162023601182146,-0.019161904377811248,0.9847119479212958,-0.08476463812274862,0.5356643026991409,75.55679072015467,TSLA,5,close,atr10,3R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
842,0.013109969862021653,0.9191034932662749,-0.4242838782864881,0.2648456057007126,0.02046651651824026,0.4138979947271849,0.678948812523581,1.3109969862021653,0.5292691739391209,148.64209763170612,TSLA,5,close,atr10,3R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
414,0.08662166564854906,1.4985855208485406,-0.43853016914038023,0.18115942028985507,0.13612100390190066,1.1761024885328188,0.23955392362166794,8.662166564854907,0.5226577847862497,73.08530691155147,TSLA,5,close,atr10,eod,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
428,0.09692864113977565,1.6150979221680628,-0.44294464757643104,0.18925233644859812,0.20956435859920797,1.2415812644286341,0.21439109792679267,9.692864113977565,0.5356643026991409,75.55679072015467,TSLA,5,close,atr10,eod,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
842,0.09186084083886378,1.5579826955571303,-0.4394244324006106,0.18527315914489312,0.17345325545825166,1.7108968726019194,0.08710015205486954,9.186084083886378,0.5292691739391209,148.64209763170612,TSLA,5,close,atr10,eod,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
420,0.09540933796391592,1.6559666725205606,0.3134166115990953,0.5238095238095238,0.04694256794987562,1.1807662617279004,0.237695590285111,9.540933796391592,1.7941309573148232,74.1445142580957,TSLA,5,close,or,1R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
436,0.05935599673653056,1.7097435221727033,0.3883743997374998,0.5344036697247706,0.06897164576177953,0.7248979639750637,0.46851463003679417,5.935599673653056,1.7712122250610465,76.96906718221364,TSLA,5,close,or,1R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
856,0.07704572023594862,1.6826853263228407,0.36988757200999456,0.5292056074766355,0.05816298608771453,1.339622687987138,0.18036804389173744,7.704572023594862,1.782457397428554,151.11358144030933,TSLA,5,close,or,1R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
420,0.1834928478107691,2.081644492418976,-0.40035259205409435,0.45714285714285713,0.08922522091676585,1.8064969155590367,0.07084075550393187,18.34928478107691,1.7941309573148232,74.1445142580957,TSLA,5,close,or,2R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
436,0.08695484454703932,2.0675263878664585,-0.3373201821435209,0.4541284403669725,0.06764562268622197,0.8781849023388588,0.3798433838514823,8.695484454703932,1.7712122250610465,76.96906718221364,TSLA,5,close,or,2R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
856,0.13432162184933663,2.073813978638576,-0.36398259011968265,0.45560747663551404,0.07823374331335799,1.8950165700633674,0.05809020645975993,13.432162184933663,1.782457397428554,151.11358144030933,TSLA,5,close,or,2R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
420,0.19793705152334187,2.191118250757927,-0.4677194490396742,0.45,0.0983403673749607,1.8513388960338424,0.0641208136978566,19.793705152334187,1.7941309573148232,74.1445142580957,TSLA,5,close,or,3R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
436,0.10953949842759703,2.1744058237657455,-0.37258133995120357,0.44724770642201833,0.10301721081246779,1.051897420359047,0.29284661559354985,10.953949842759702,1.7712122250610465,76.96906718221364,TSLA,5,close,or,3R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
856,0.15291212961943446,2.1817928133508366,-0.42407124837343185,0.4485981308411215,0.10072249791088721,2.0505261505374066,0.040313114600212474,15.291212961943446,1.782457397428554,151.11358144030933,TSLA,5,close,or,3R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
420,0.18669792701468066,2.2158678994852767,-0.5071573203075888,0.44761904761904764,0.09767749115795603,1.7267134621793483,0.0842191367216496,18.669792701468065,1.7941309573148232,74.1445142580957,TSLA,5,close,or,eod,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
436,0.1588421717692467,2.3260016113665696,-0.37258133995120357,0.44724770642201833,0.1424460065477289,1.4259327695285953,0.15388774927678095,15.88421717692467,1.7712122250610465,76.96906718221364,TSLA,5,close,or,eod,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
856,0.1725097152307914,2.2713467870710327,-0.43721003771318845,0.44742990654205606,0.12048014619293382,2.2221173671500867,0.026275374884496383,17.25097152307914,1.782457397428554,151.11358144030933,TSLA,5,close,or,eod,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
398,0.016973945480144456,0.7189267864222427,0.2645453875051188,0.507537688442211,0.0328046935508307,0.4710203531043679,0.6376262005243749,1.6973945480144457,0.520093974654568,70.26075398743355,TSLA,5,touch,atr10,1R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
446,0.008602619962678658,0.7346956457155085,0.31485741168268006,0.5134529147982063,-0.016305137609328783,0.24728097301468704,0.8046907829615104,0.8602619962678658,0.5372193204504804,78.73441275978733,TSLA,5,touch,atr10,1R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
844,0.012550235550298782,0.7268838038863541,0.29995449718173733,0.5106635071090048,0.006853289880888606,0.5016006702103406,0.615948447872616,1.2550235550298783,0.5291436242102279,148.99516674722088,TSLA,5,touch,atr10,1R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
398,0.05360770982740455,0.8738677347336348,-0.3902311950857662,0.4020100502512563,0.10291478554849631,1.223835609971767,0.22101424791326885,5.360770982740455,0.520093974654568,70.26075398743355,TSLA,5,touch,atr10,2R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
446,0.06954288793363933,0.9114200726778929,-0.37450868728434816,0.40582959641255606,0.08488370651103613,1.6113933318389724,0.10709401969351662,6.954288793363933,0.5372193204504804,78.73441275978733,TSLA,5,touch,atr10,2R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
844,0.06202843190723952,0.8934159543108611,-0.38542868721562096,0.4040284360189573,0.09338651392443559,2.017011256254198,0.04369433865622563,6.202843190723952,0.5291436242102279,148.99516674722088,TSLA,5,touch,atr10,2R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
398,0.07961141237608355,1.031071820469641,-0.43353902945911954,0.32663316582914576,0.16123789547580053,1.5403802695217441,0.1234676879362211,7.961141237608355,0.520093974654568,70.26075398743355,TSLA,5,touch,atr10,3R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
446,0.06797381586423279,1.073859332027189,-0.4330755306544095,0.31614349775784756,0.08565372455227856,1.3367853717281728,0.18129270546607934,6.797381586423279,0.5372193204504804,78.73441275978733,TSLA,5,touch,atr10,3R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
844,0.07346168720512923,1.053292395790692,-0.433285046967461,0.32109004739336494,0.12129649709678297,2.0262040221277506,0.04274388164930354,7.346168720512923,0.5291436242102279,148.99516674722088,TSLA,5,touch,atr10,3R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
398,0.15288092317313967,1.6066825474081046,-0.4502395050481688,0.22110552763819097,0.323738277794729,1.8982996007544097,0.0576566265422902,15.288092317313968,0.520093974654568,70.26075398743355,TSLA,5,touch,atr10,eod,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
446,0.12470031252425663,1.7818203178513672,-0.47149225334479555,0.21076233183856502,0.19570765399135762,1.4779885324821784,0.13941084767819212,12.470031252425663,0.5372193204504804,78.73441275978733,TSLA,5,touch,atr10,eod,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
844,0.1379892734700569,1.7005398214541774,-0.46098114882654584,0.2156398104265403,0.25608228464744986,2.3573808166780608,0.018404362132835805,13.79892734700569,0.5291436242102279,148.99516674722088,TSLA,5,touch,atr10,eod,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
404,0.1523632195353677,1.4126728779664448,0.687518975011789,0.556930693069307,0.10081434768337297,2.167849938151574,0.03017010586020219,15.23632195353677,1.4000761332300655,71.31996133397777,TSLA,5,touch,or,1R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
454,0.03756040514133297,1.471546107324846,0.6949751768031904,0.5352422907488987,0.0660706539065018,0.5438564960652198,0.5865402278572738,3.7560405141332973,1.4083803332374345,80.1466892218463,TSLA,5,touch,or,1R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
858,0.0916167419888738,1.4444236149908587,0.6884998163738814,0.5454545454545454,0.08243015540516839,1.8579067279974486,0.06318226080677336,9.16167419888738,1.4044701971034288,151.46665055582406,TSLA,5,touch,or,1R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
404,0.25582588696855857,1.9026209751457206,-0.693715294658362,0.45544554455445546,0.15695822306801055,2.7026069598544527,0.006879804524578148,25.582588696855858,1.4000761332300655,71.31996133397777,TSLA,5,touch,or,2R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
454,0.07449881709580045,1.8776995736976152,-0.7014622675237312,0.4251101321585903,0.09884839548371806,0.8453784946979054,0.39789954763167046,7.449881709580045,1.4083803332374345,80.1466892218463,TSLA,5,touch,or,2R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
858,0.15987892925033925,1.8905410190146308,-0.698652739709857,0.4393939393939394,0.12621013248145022,2.4771298361287295,0.013244371246338593,15.987892925033925,1.4044701971034288,151.46665055582406,TSLA,5,touch,or,2R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
404,0.28597776766269817,2.10708978693591,-0.7895124218706915,0.43316831683168316,0.1862500568145133,2.7279720240069123,0.006372501228045113,28.597776766269817,1.4000761332300655,71.31996133397777,TSLA,5,touch,or,3R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
454,0.12095781544591813,2.087567954719692,-0.7385989392246038,0.40748898678414097,0.13053556051472692,1.2345856920820109,0.2169847366737334,12.095781544591814,1.4083803332374345,80.1466892218463,TSLA,5,touch,or,3R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
858,0.19865951788831807,2.0971777927140045,-0.7637289993263543,0.4195804195804196,0.15676942590530232,2.7747110955991956,0.005525076458296141,19.865951788831808,1.4044701971034288,151.46665055582406,TSLA,5,touch,or,3R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
404,0.26984531447129195,2.1521544910066654,-0.7996419136801554,0.42574257425742573,0.19398430789978174,2.5201832477279513,0.011729375324915026,26.984531447129196,1.4000761332300655,71.31996133397777,TSLA,5,touch,or,eod,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
454,0.1732820792345073,2.301310604644623,-0.7637289993263543,0.40308370044052866,0.19611831132258295,1.6043766703167484,0.10863105025674935,17.32820792345073,1.4083803332374345,80.1466892218463,TSLA,5,touch,or,eod,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
858,0.21875008277257377,2.2315490086698673,-0.781372365450842,0.41375291375291373,0.1951134891980938,2.8713454198613193,0.0040872863019107974,21.875008277257376,1.4044701971034288,151.46665055582406,TSLA,5,touch,or,eod,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
408,0.0002613076463170025,0.5417771267184696,-0.22841739502679945,0.4852941176470588,-0.022547797703676254,0.00974230078850012,0.992226891575114,0.02613076463170025,0.5170619749032467,72.02609956500724,TSLA,15,close,atr10,1R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
419,-0.015870050750696692,0.5836036789725406,-0.2799644104354066,0.4892601431980907,-0.017934845041012296,-0.5566308931197077,0.5777796419897123,-1.5870050750696691,0.5417732582475622,73.96797970033833,TSLA,15,close,atr10,1R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
827,-0.007911653863173612,0.5630742003729265,-0.24142544614789685,0.4873035066505441,-0.02021064272706658,-0.4040679502246529,0.6861627521972782,-0.7911653863173612,0.5295819600559288,145.99407926534556,TSLA,15,close,atr10,1R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
408,0.059160964049007864,0.7566923547719303,-0.36886698507460536,0.36764705882352944,0.09166856443087756,1.5792321537365175,0.11428281733423828,5.916096404900786,0.5170619749032467,72.02609956500724,TSLA,15,close,atr10,2R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
419,-0.0032778509489142012,0.78032855759993,-0.4033633820867901,0.3341288782816229,-0.004529436794212335,-0.0859842112615454,0.9314789683265783,-0.3277850948914201,0.5417732582475622,73.96797970033833,TSLA,15,close,atr10,2R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
827,0.02752630445513925,0.7689280581544894,-0.39167240142849585,0.35066505441354295,0.042929794765445076,1.0294729867855723,0.3032574672335362,2.752630445513925,0.5295819600559288,145.99407926534556,TSLA,15,close,atr10,2R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
408,0.05853456585644759,0.9215309735817077,-0.40482317220163466,0.28431372549019607,0.09039458745241322,1.2830174001300814,0.19948598009019358,5.853456585644759,0.5170619749032467,72.02609956500724,TSLA,15,close,atr10,3R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
419,0.027632108215047125,0.9450074486558855,-0.4258465052800738,0.2744630071599045,0.05938390948453578,0.5985298311792334,0.5494864602552858,2.7632108215047126,0.5417732582475622,73.96797970033833,TSLA,15,close,atr10,3R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
827,0.042877818877309994,0.9330623430203964,-0.4198306118277673,0.279322853688029,0.07468301058597955,1.3215231576555824,0.18632698620461108,4.287781887731,0.5295819600559288,145.99407926534556,TSLA,15,close,atr10,3R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
408,0.09103480359012951,1.4292301666251492,-0.431816644331143,0.20098039215686275,0.1425228473713533,1.2865757662984898,0.19824219483049665,9.103480359012952,0.5170619749032467,72.02609956500724,TSLA,15,close,atr10,eod,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
419,0.08168187201407065,1.4603086834823569,-0.4402829245183602,0.20047732696897375,0.14906721524557473,1.1449539673802906,0.2522282265433906,8.168187201407065,0.5417732582475622,73.96797970033833,TSLA,15,close,atr10,eod,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
827,0.08629613571785788,1.4441927330411488,-0.4364191710926526,0.2007255139056832,0.14583855491585002,1.7183789665201856,0.08572751429164782,8.629613571785788,0.5295819600559288,145.99407926534556,TSLA,15,close,atr10,eod,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
413,0.054248874523623744,1.7871362075495905,0.06155282930764114,0.513317191283293,0.012926695560402792,0.6168905317316711,0.5373069324070527,5.424887452362374,2.3247088570079972,72.9087723537941,TSLA,15,close,or,1R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
427,0.09957001817324938,1.932213526543196,0.13109899823215937,0.5269320843091335,0.05826712491994425,1.0648474759993432,0.2869449568636848,9.957001817324938,2.2931400942546407,75.38025616239729,TSLA,15,close,or,1R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
840,0.07728712254551678,1.8613275098061177,0.1135998898810073,0.5202380952380953,0.035974747151503034,1.2034387334152261,0.2288065866029112,7.728712254551678,2.3086614026083745,148.2890285161914,TSLA,15,close,or,1R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
413,0.14394358954644565,2.071927687492553,-0.037076707588367556,0.4939467312348668,0.059295145022422675,1.4118636611279887,0.15799010933366375,14.394358954644565,2.3247088570079972,72.9087723537941,TSLA,15,close,or,2R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
427,0.1523438096582394,2.1963324020708543,-0.08626316113539172,0.48711943793911006,0.07497726566663089,1.4333118142595922,0.1517687472054836,15.23438096582394,2.2931400942546407,75.38025616239729,TSLA,15,close,or,2R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
840,0.1482137014366075,2.134805595828168,-0.03924739261975502,0.49047619047619045,0.06726688968322853,2.0121931389559626,0.04419958146705749,14.82137014366075,2.3086614026083745,148.2890285161914,TSLA,15,close,or,2R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
413,0.17494058752643823,2.1538804096246826,-0.037076707588367556,0.4939467312348668,0.0792747823157227,1.6506082838830565,0.09881858627755435,17.494058752643824,2.3247088570079972,72.9087723537941,TSLA,15,close,or,3R,long_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
427,0.18915583447563028,2.273960656020617,-0.08626316113539172,0.48711943793911006,0.10230979654536114,1.7189004797923528,0.08563249479061241,18.915583447563026,2.2931400942546407,75.38025616239729,TSLA,15,close,or,3R,short_only,is_2021_2024M05,3.577254387307179,3.9247896514051925
840,0.18216667139227755,2.2144275300312386,-0.03924739261975502,0.49047619047619045,0.09098424788245557,2.384224211399272,0.017115171155635656,18.216667139227756,2.3086614026083745,148.2890285161914,TSLA,15,close,or,3R,long_short,is_2021_2024M05,3.577254387307179,3.9247896514051925
