entry_time,exit_time,entry_i,exit_i,bars_held,direction,entry_px,exit_px,risk_px,R,ret_pct,risk_pct_of_px,exit_reason,spec,mode,zone_i,trend,impulse_atr,symbol,date
2021-01-29 15:00:00,2021-01-29 15:55:00,66,77,11,-1,372.28,370.21219291718444,1.033903541407767,2.0,0.55544404287513,0.277722021437565,target,slc_as_written,model,1,-1,2.1955353801393995,SPY,2021-01-29
2021-02-10 11:00:00,2021-02-10 15:55:00,18,77,59,1,389.12,390.1,1.819540956833407,0.5385973843125449,0.2518503289473731,0.46760406990990105,eod,slc_as_written,model,1,1,2.4846697454146573,SPY,2021-02-10
2021-03-11 13:20:00,2021-03-11 13:55:00,46,53,7,1,394.945,394.46673530987886,0.4782646901211365,-1.0,-0.12109652992723961,0.12109652992723961,stop,slc_as_written,model,0,1,2.057744748107189,SPY,2021-03-11
2021-03-16 15:00:00,2021-03-16 15:55:00,66,77,11,1,395.93,395.94,0.9563958487345872,0.010455921586466485,0.002525698987192409,0.24155680265061683,eod,slc_as_written,model,3,1,2.082647372557037,SPY,2021-03-16
2021-05-05 14:15:00,2021-05-05 14:45:00,57,63,6,-1,416.93,417.20011154690144,0.2701115469014326,-1.0,-0.06478582661392382,0.06478582661392382,stop,slc_as_written,model,1,-1,2.227599163218174,SPY,2021-05-05
2021-05-25 15:30:00,2021-05-25 15:50:00,72,76,4,1,418.11,417.7690582216589,0.3409417783411186,-1.0,-0.08154355991033904,0.08154355991033904,stop,slc_as_written,model,1,1,2.0414373170602618,SPY,2021-05-25
2021-07-30 15:20:00,2021-07-30 15:55:00,70,77,7,1,438.12,438.47,0.3974649016703893,0.8805808979084941,0.07988678900758302,0.09072055639331446,eod,slc_as_written,model,1,1,2.7608208357077135,SPY,2021-07-30
2021-08-09 15:40:00,2021-08-09 15:45:00,74,75,1,1,442.335,442.1728483642193,0.16215163578067404,-1.0,-0.03665810658904994,0.03665810658904994,stop,slc_as_written,model,1,1,2.621126859545588,SPY,2021-08-09
2021-08-25 15:45:00,2021-08-25 15:55:00,75,77,2,1,449.11,448.88,0.3144439727754502,-0.7314498604311461,-0.05121239785353659,0.07001491233226831,eod,slc_as_written,model,0,1,2.2056094842172618,SPY,2021-08-25
2021-10-22 15:35:00,2021-10-22 15:55:00,73,77,4,1,453.24,453.13,0.6364162048691924,-0.17284286471401653,-0.024269702585829504,0.14041483648159747,eod,slc_as_written,model,3,1,2.2559676220183698,SPY,2021-10-22
2021-10-25 14:45:00,2021-10-25 15:20:00,63,70,7,1,455.525,455.23748999585814,0.28751000414183636,-1.0,-0.06311618553138387,0.06311618553138387,stop,slc_as_written,model,0,1,2.3501044154830533,SPY,2021-10-25
2021-12-15 14:35:00,2021-12-15 14:55:00,61,65,4,-1,464.94,465.79873021929956,0.8587302192995594,-1.0,-0.18469699731138628,0.18469699731138628,stop,slc_as_written,model,3,-1,2.2158620106352642,SPY,2021-12-15
2022-02-14 15:20:00,2022-02-14 15:45:00,70,75,5,-1,438.91,440.0841930360572,1.1741930360571473,-1.0,-0.2675247855043511,0.2675247855043511,stop,slc_as_written,model,0,-1,3.2491088938147983,SPY,2022-02-14
2022-02-15 15:50:00,2022-02-15 15:55:00,76,77,1,-1,445.61,445.977546550794,0.3675465507939748,-1.0,-0.08248166576018824,0.08248166576018824,stop,slc_as_written,model,0,-1,2.2386358253173957,SPY,2022-02-15
2022-04-06 15:45:00,2022-04-06 15:55:00,75,77,2,-1,447.62,446.57,0.8952302862340389,1.1728825712734112,0.23457396899155786,0.19999782990796633,eod,slc_as_written,model,3,-1,2.1051151250763036,SPY,2022-04-06
2022-04-25 15:15:00,2022-04-25 15:20:00,69,70,1,-1,426.03,427.0239554236901,0.9939554236901245,-1.0,-0.2333064393798851,0.2333064393798851,stop,slc_as_written,model,1,-1,2.2426498559784283,SPY,2022-04-25
2022-09-26 14:50:00,2022-09-26 15:50:00,64,76,12,-1,365.815,366.6900980740618,0.875098074061782,-1.0,-0.23921875102491202,0.23921875102491202,stop,slc_as_written,model,0,-1,2.339603424239831,SPY,2022-09-26
2022-11-21 15:25:00,2022-11-21 15:55:00,71,77,6,1,394.31,394.58,0.7257117252606804,0.37204855675026616,0.06847404326544643,0.18404598545831463,eod,slc_as_written,model,0,1,2.0578881246125613,SPY,2022-11-21
2023-03-10 14:25:00,2023-03-10 14:35:00,59,61,2,1,385.36,387.1010975299081,0.8705487649540373,2.0,0.4518106523531437,0.22590532617657186,target,slc_as_written,model,4,1,2.4529743714213748,SPY,2023-03-10
2023-03-23 12:40:00,2023-03-23 13:10:00,38,44,6,1,397.265,396.25092314949785,1.0140768505021356,-1.0,-0.2552645842201391,0.2552645842201391,stop,slc_as_written,model,0,1,2.3294694672271574,SPY,2023-03-23
2023-05-08 14:20:00,2023-05-08 14:40:00,58,62,4,-1,412.82,413.03195235289365,0.2119523528936611,-1.0,-0.0513425592010225,0.0513425592010225,stop,slc_as_written,model,0,-1,3.1070169410105963,SPY,2023-05-08
2023-08-28 15:45:00,2023-08-28 15:55:00,75,77,2,-1,442.66,442.72,0.40597982664633037,-0.14779059465994432,-0.013554421000316782,0.09171369146666299,eod,slc_as_written,model,1,-1,2.1516401738074515,SPY,2023-08-28
2023-09-26 13:30:00,2023-09-26 15:55:00,48,77,29,-1,426.91,425.83,1.0722437496323778,1.007233663400064,0.25298072193203275,0.2511638869158318,eod,slc_as_written,model,0,-1,2.06058261082351,SPY,2023-09-26
2023-10-16 13:40:00,2023-10-16 14:30:00,50,60,10,-1,436.47,435.7882463636637,0.3408768181681694,2.0,0.15619713527535425,0.07809856763767713,target,slc_as_written,model,0,-1,3.352695722459264,SPY,2023-10-16
2023-10-24 14:25:00,2023-10-24 14:30:00,59,60,1,-1,422.96,423.41469122578616,0.4546912257861777,-1.0,-0.10750218124318557,0.10750218124318557,stop,slc_as_written,model,0,-1,2.1257879974737004,SPY,2023-10-24
2023-12-08 14:00:00,2023-12-08 14:40:00,54,62,8,-1,459.68,460.1402364995958,0.46023649959579416,-1.0,-0.10012106239031372,0.10012106239031372,stop,slc_as_written,model,1,-1,2.0247972428722107,SPY,2023-12-08
2024-01-09 14:15:00,2024-01-09 15:50:00,57,76,19,1,473.84,473.053001406035,0.786998593964995,-1.0,-0.16608952261628296,0.16608952261628296,stop,slc_as_written,model,3,1,2.352515656451647,SPY,2024-01-09
2024-01-24 13:35:00,2024-01-24 14:20:00,49,58,9,1,487.14,486.30903234319925,0.8309676568007376,-1.0,-0.17058087137183103,0.17058087137183103,stop,slc_as_written,model,0,1,2.189965017013401,SPY,2024-01-24
2024-01-31 14:50:00,2024-01-31 15:00:00,64,66,2,1,487.15,485.66839926647106,1.4816007335289214,-1.0,-0.3041364535623363,0.3041364535623363,stop,slc_as_written,model,2,1,2.899001586768393,SPY,2024-01-31
2024-04-10 13:30:00,2024-04-10 15:55:00,48,77,29,1,513.3,514.16,1.3787561740911087,0.623750606641479,0.16754334697058518,0.26860630705067384,eod,slc_as_written,model,1,1,3.674945726505187,SPY,2024-04-10
2024-04-19 13:50:00,2024-04-19 13:55:00,52,53,1,-1,498.29,497.8513395865555,0.21933020672224757,2.0,0.08803315608270186,0.04401657804135093,target,slc_as_written,model,0,-1,2.0430966941744613,SPY,2024-04-19
2024-05-13 13:25:00,2024-05-13 15:55:00,47,77,30,1,520.865,520.91,0.8866722577868131,0.05075155967130601,0.00863947471992917,0.17023072346708132,eod,slc_as_written,model,1,1,2.042396199718249,SPY,2024-05-13
2024-06-14 11:55:00,2024-06-14 13:00:00,29,42,13,-1,541.42,541.9200658676957,0.5000658676957528,-1.0,-0.09236191269176477,0.09236191269176477,stop,slc_as_written,model,2,-1,2.0158465432379815,SPY,2024-06-14
2024-09-20 14:35:00,2024-09-20 14:55:00,61,65,4,1,566.42,567.5845712726274,0.5822856363137134,2.0,0.2056020748962655,0.10280103744813275,target,slc_as_written,model,0,1,2.124511228856957,SPY,2024-09-20
2024-09-27 14:15:00,2024-09-27 14:25:00,57,59,2,1,571.85,571.443224625716,0.4067753742840523,-1.0,-0.07113322974277385,0.07113322974277385,stop,slc_as_written,model,1,1,2.0707239004473244,SPY,2024-09-27
2024-10-24 14:10:00,2024-10-24 15:30:00,56,72,16,-1,579.1,579.6755512294114,0.5755512294114169,-1.0,-0.09938719209314745,0.09938719209314745,stop,slc_as_written,model,2,-1,2.0186342785977525,SPY,2024-10-24
2024-12-04 14:00:00,2024-12-04 15:55:00,54,77,23,1,606.29,607.61,1.171414693163456,1.1268426183347018,0.21771759389072062,0.19321029427558692,eod,slc_as_written,model,1,1,2.102138103727524,SPY,2024-12-04
2024-12-05 13:40:00,2024-12-05 15:25:00,50,71,21,1,607.72,606.8010347854433,0.9189652145566924,-1.0,-0.15121523309364385,0.15121523309364385,stop,slc_as_written,model,2,1,2.1134839949210438,SPY,2024-12-05
2024-12-12 12:30:00,2024-12-12 13:25:00,36,47,11,1,606.08,606.9003047661946,0.41015238309728375,2.0,0.13534595535153238,0.06767297767576619,target,slc_as_written,model,0,1,2.1044079844694465,SPY,2024-12-12
2024-12-27 11:40:00,2024-12-27 11:50:00,26,28,2,1,593.12,592.2367252277288,0.8832747722711929,-1.0,-0.14892007895049786,0.14892007895049786,stop,slc_as_written,model,0,1,2.1605781542609144,SPY,2024-12-27
2025-01-08 14:05:00,2025-01-08 14:10:00,55,56,1,-1,589.49,589.2026872428082,0.14365637859589242,2.0,0.04873920799195658,0.02436960399597829,target,slc_as_written,model,2,-1,2.5683456250319674,SPY,2025-01-08
2025-02-27 12:40:00,2025-02-27 14:25:00,38,59,21,1,592.815,591.3700040165078,1.4449959834922765,-1.0,-0.24375158919600154,0.24375158919600154,stop,slc_as_written,model,0,1,2.193492171387747,SPY,2025-02-27
2025-06-18 14:00:00,2025-06-18 14:30:00,54,60,6,1,598.61,600.0719755894701,0.7309877947350287,2.0,0.24422839402449964,0.12211419701224982,target,slc_as_written,model,1,1,2.1864683735723403,SPY,2025-06-18
2025-07-01 11:40:00,2025-07-01 13:20:00,26,46,20,1,616.3,618.1910711800031,0.9455355900015547,2.0,0.3068426383259954,0.1534213191629977,target,slc_as_written,model,0,1,2.3095282069115055,SPY,2025-07-01
2025-08-13 13:30:00,2025-08-13 13:40:00,48,50,2,1,642.79,643.0765593849817,0.14327969249086436,2.0,0.04458056052236792,0.02229028026118396,target,slc_as_written,model,0,1,2.082452967221182,SPY,2025-08-13
2025-10-03 14:45:00,2025-10-03 15:55:00,63,77,14,1,669.42,669.18,0.9918229844553252,-0.24197866329122103,-0.03585193152281215,0.14816154050600897,eod,slc_as_written,model,3,1,2.212194986747129,SPY,2025-10-03
2025-10-06 15:20:00,2025-10-06 15:55:00,70,77,7,1,671.71,671.59,0.3231475374735737,-0.3713474066309971,-0.01786485239165779,0.048108192147440665,eod,slc_as_written,model,0,1,2.3514918223388324,SPY,2025-10-06
2025-10-07 12:55:00,2025-10-07 15:55:00,41,77,36,1,668.365,669.13,0.8605044987497195,0.8890133649638119,0.11445841718222623,0.1287476900719995,eod,slc_as_written,model,1,1,2.0391841232600814,SPY,2025-10-07
2025-10-30 12:30:00,2025-10-30 13:05:00,36,43,7,1,684.0,683.1186476729783,0.8813523270216592,-1.0,-0.12885267938913145,0.12885267938913145,stop,slc_as_written,model,0,1,2.058698577643051,SPY,2025-10-30
2025-11-06 13:25:00,2025-11-06 13:35:00,47,49,2,-1,670.94,671.7894705072182,0.8494705072181432,-1.0,-0.12660901231379007,0.12660901231379007,stop,slc_as_written,model,1,-1,2.137450220137472,SPY,2025-11-06
2025-11-13 14:35:00,2025-11-13 14:50:00,61,64,3,1,672.75,671.370569786792,1.3794302132080247,-1.0,-0.20504350995288362,0.20504350995288362,stop,slc_as_written,model,0,1,2.0849427448237745,SPY,2025-11-13
2026-02-02 15:00:00,2026-02-02 15:55:00,66,77,11,-1,695.99,695.46,0.7001228818455729,0.757009967454364,0.0761505194040105,0.10059381339467131,eod,slc_as_written,model,0,-1,2.4355572549500066,SPY,2026-02-02
2026-03-10 13:50:00,2026-03-10 14:10:00,52,56,4,-1,682.36,679.9165207907037,1.221739604648178,2.0,0.35809238661356996,0.17904619330678498,target,slc_as_written,model,0,-1,2.2278142508519396,SPY,2026-03-10
2026-05-07 12:35:00,2026-05-07 13:15:00,37,45,8,1,732.75,731.5882208300588,1.1617791699411555,-1.0,-0.15855055202199325,0.15855055202199325,stop,slc_as_written,model,2,1,2.6255120431646164,SPY,2026-05-07
2026-06-09 14:55:00,2026-06-09 15:20:00,65,70,5,-1,736.74,733.4707256492557,1.634637175372177,2.0,0.44374872420994566,0.22187436210497283,target,slc_as_written,model,1,-1,2.2789300873229634,SPY,2026-06-09
2026-07-27 11:15:00,2026-07-27 13:00:00,21,42,21,1,738.81,736.2400030629249,2.569996937075075,-1.0,-0.3478562738830112,0.3478562738830112,stop,slc_as_written,model,0,1,2.326558558457655,SPY,2026-07-27
2021-01-20 13:50:00,2021-01-20 14:25:00,52,59,7,-1,323.545,323.99055525053865,0.4455552505386322,-1.0,-0.13771044229972096,0.13771044229972096,stop,slc_as_written,model,1,-1,2.1026239591713396,QQQ,2021-01-20
2021-01-29 15:50:00,2021-01-29 15:55:00,76,77,1,-1,315.99,314.73,1.5777733405268464,0.7985937952147516,0.3987467957846738,0.4993111619123537,eod,slc_as_written,model,4,-1,2.0417043172826603,QQQ,2021-01-29
2021-02-02 15:25:00,2021-02-02 15:55:00,71,77,6,-1,328.54,327.92267645369515,0.30866177315243704,2.0,0.1878990522630042,0.0939495261315021,target,slc_as_written,model,1,-1,2.065703438942637,QQQ,2021-02-02
2021-04-07 15:50:00,2021-04-07 15:55:00,76,77,1,1,331.4,331.62,0.6109936309748036,0.3600692197871695,0.06638503319252484,0.18436742033035716,eod,slc_as_written,model,2,1,2.4800010167364626,QQQ,2021-04-07
2021-04-12 13:55:00,2021-04-12 15:55:00,53,77,24,1,335.96,336.68,0.5679023580437388,1.2678235788282715,0.2143112275270947,0.16903868259427873,eod,slc_as_written,model,0,1,2.5930951850468467,QQQ,2021-04-12
2021-05-14 15:15:00,2021-05-14 15:55:00,69,77,8,-1,326.73,326.35,0.6440216399051906,0.5900422850013813,0.11630398188106249,0.19711126615406926,eod,slc_as_written,model,1,-1,2.133057100937976,QQQ,2021-05-14
2021-05-25 15:30:00,2021-05-25 15:55:00,72,77,5,1,332.48,332.95,0.48514268025928686,0.9687871612301285,0.14136188642925002,0.1459163499336161,eod,slc_as_written,model,1,1,2.1525236291467684,QQQ,2021-05-25
2021-10-04 15:40:00,2021-10-04 15:55:00,74,77,3,-1,352.27,352.7,1.1801013816171348,-0.3643754737501981,-0.12206546115195924,0.33499911477478495,eod,slc_as_written,model,0,-1,2.2233466803540574,QQQ,2021-10-04
2021-11-23 14:15:00,2021-11-23 14:35:00,57,61,4,1,393.46,394.6192162710674,0.5796081355337037,2.0,0.2946211231300278,0.1473105615650139,target,slc_as_written,model,0,1,2.2632854178329334,QQQ,2021-11-23
2021-12-15 14:35:00,2021-12-15 14:50:00,61,64,3,-1,389.33,390.621288782757,1.2912887827570216,-1.0,-0.33166947904272,0.33166947904272,stop,slc_as_written,model,2,-1,2.5484076669634597,QQQ,2021-12-15
2022-02-15 15:40:00,2022-02-15 15:50:00,74,76,2,-1,355.38,355.9314952260209,0.5514952260209043,-1.0,-0.15518465474165805,0.15518465474165805,stop,slc_as_written,model,0,-1,2.114746752913523,QQQ,2022-02-15
2022-04-04 14:25:00,2022-04-04 14:30:00,59,60,1,-1,367.972,368.0674403934087,0.09544039340869404,-1.0,-0.0259368629701972,0.0259368629701972,stop,slc_as_written,model,0,-1,2.3762106541882115,QQQ,2022-04-04
2022-06-15 14:15:00,2022-06-15 14:30:00,57,60,3,-1,280.44,276.9548029627286,1.7425985186357025,2.0,1.2427603185249625,0.6213801592624812,target,slc_as_written,model,0,-1,2.114559159065863,QQQ,2022-06-15
2022-09-20 15:20:00,2022-09-20 15:35:00,70,73,3,-1,288.89,289.53388079182713,0.6438807918271436,-1.0,-0.2228809553211062,0.2228809553211062,stop,slc_as_written,model,2,-1,2.0598007554322533,QQQ,2022-09-20
2022-10-04 14:50:00,2022-10-04 15:05:00,64,67,3,-1,282.06,281.3249392994754,0.36753035026231373,2.0,0.2606043751416817,0.13030218757084086,target,slc_as_written,model,0,-1,2.043243878349358,QQQ,2022-10-04
2022-11-11 15:30:00,2022-11-11 15:55:00,72,77,5,-1,287.79,287.97,0.8575387126796272,-0.20990306016336552,-0.06254560617116885,0.297973769998828,eod,slc_as_written,model,0,-1,2.3501880162180098,QQQ,2022-11-11
2022-11-17 15:10:00,2022-11-17 15:15:00,68,69,1,1,283.23,283.0848904686395,0.14510953136050375,-1.0,-0.051233813988809,0.051233813988809,stop,slc_as_written,model,0,1,2.4606594150944137,QQQ,2022-11-17
2023-03-23 15:15:00,2023-03-23 15:20:00,69,70,1,1,307.88,307.10150730688116,0.7784926931188352,-1.0,-0.2528558831748848,0.2528558831748848,stop,slc_as_written,model,4,1,2.065654116374653,QQQ,2023-03-23
2023-04-06 15:50:00,2023-04-06 15:55:00,76,77,1,1,317.89,318.1,0.2928406728413506,0.7171135005341488,0.06606058699551304,0.09212012735265364,eod,slc_as_written,model,0,1,2.0288256619398197,QQQ,2023-04-06
2023-06-06 13:25:00,2023-06-06 15:55:00,47,77,30,1,354.56,354.86,1.186877042637036,0.2527641779416873,0.08461191335740394,0.33474645832497635,eod,slc_as_written,model,1,1,2.213620415518454,QQQ,2023-06-06
2023-07-25 15:10:00,2023-07-25 15:55:00,68,77,9,-1,380.015,379.0101498562932,0.5024250718533949,2.0,0.26442381056189623,0.13221190528094812,target,slc_as_written,model,0,-1,3.245234198078393,QQQ,2023-07-25
2023-08-28 15:45:00,2023-08-28 15:55:00,75,77,2,-1,366.6,366.9966239244882,0.39662392448815353,-1.0,-0.10818983210260597,0.10818983210260597,stop,slc_as_written,model,1,-1,2.06914425319055,QQQ,2023-08-28
2023-10-16 13:40:00,2023-10-16 14:10:00,50,56,6,-1,369.615,370.04261627920437,0.42761627920435785,-1.0,-0.1156923499328647,0.1156923499328647,stop,slc_as_written,model,0,-1,3.3956179656538126,QQQ,2023-10-16
2023-10-24 14:25:00,2023-10-24 14:30:00,59,60,1,-1,358.22,358.7059322504623,0.4859322504622696,-1.0,-0.13565190398701066,0.13565190398701066,stop,slc_as_written,model,0,-1,2.0327831384476363,QQQ,2023-10-24
2024-01-09 15:50:00,2024-01-09 15:55:00,76,77,1,1,405.74,405.79,1.2643618164307782,0.03954564219691365,0.012323162616456688,0.31161872539822993,eod,slc_as_written,model,0,1,2.2013138824161373,QQQ,2024-01-09
2024-03-18 15:05:00,2024-03-18 15:50:00,67,76,9,-1,438.97,437.8618301754417,0.5540849122791656,2.0,0.2524477355077411,0.12622386775387054,target,slc_as_written,model,1,-1,2.069624877593301,QQQ,2024-03-18
2024-03-22 15:10:00,2024-03-22 15:55:00,68,77,9,1,446.0,446.2,0.7603665223713847,0.2630310437343307,0.04484304932735171,0.1704857673478441,eod,slc_as_written,model,0,1,2.0338582393275755,QQQ,2024-03-22
2024-04-10 13:15:00,2024-04-10 13:20:00,45,46,1,-1,437.75,438.2175476368322,0.4675476368321938,-1.0,-0.1068069987052413,0.1068069987052413,stop,slc_as_written,model,0,-1,2.293562902608004,QQQ,2024-04-10
2024-05-13 13:35:00,2024-05-13 15:55:00,49,77,28,1,442.66,443.1,0.7205841819641705,0.6106156796290537,0.09939908733565214,0.16278502280851456,eod,slc_as_written,model,1,1,2.573934077002408,QQQ,2024-05-13
2024-05-17 12:05:00,2024-05-17 12:45:00,31,39,8,1,451.94,451.2920881465903,0.6479118534097097,-1.0,-0.14336236080225465,0.14336236080225465,stop,slc_as_written,model,1,1,2.0818242780676504,QQQ,2024-05-17
2024-06-28 15:50:00,2024-06-28 15:55:00,76,77,1,1,479.86,478.98,1.5704182964297502,-0.5603602568822724,-0.18338682115616958,0.3272659309860689,eod,slc_as_written,model,3,1,2.402373689184675,QQQ,2024-06-28
2024-07-08 15:00:00,2024-07-08 15:55:00,66,77,11,1,496.72,497.41,0.689987342817517,1.0000183440792247,0.1389112578515054,0.13890870969912966,eod,slc_as_written,model,1,1,2.1695433900186987,QQQ,2024-07-08
2024-07-16 13:15:00,2024-07-16 15:55:00,45,77,32,1,494.34,496.38,1.256578322990947,1.6234563040561998,0.41267144070882805,0.2541931308392902,eod,slc_as_written,model,0,1,2.2344830392414403,QQQ,2024-07-16
2024-07-31 15:40:00,2024-07-31 15:50:00,74,76,2,-1,472.08,470.67524001816577,0.7023799909171089,2.0,0.29756820493014274,0.14878410246507137,target,slc_as_written,model,1,-1,2.152548676785204,QQQ,2024-07-31
2024-09-27 14:15:00,2024-09-27 14:25:00,57,59,2,1,487.235,486.54499072970754,0.690009270292478,-1.0,-0.141617344873106,0.141617344873106,stop,slc_as_written,model,0,1,2.023362306927239,QQQ,2024-09-27
2025-01-08 14:05:00,2025-01-08 14:10:00,55,56,1,-1,515.95,515.5878749040694,0.1810625479653254,2.0,0.07018608313415074,0.03509304156707537,target,slc_as_written,model,3,-1,2.234472541645603,QQQ,2025-01-08
2025-03-25 15:35:00,2025-03-25 15:45:00,73,75,2,-1,492.7,493.36290139962375,0.6629013996237632,-1.0,-0.13454463154531424,0.13454463154531424,stop,slc_as_written,model,0,-1,2.2862374088497317,QQQ,2025-03-25
2025-05-07 15:40:00,2025-05-07 15:45:00,74,75,1,-1,484.12,484.41515114860437,0.2951511486043614,-1.0,-0.06096652660587487,0.06096652660587487,stop,slc_as_written,model,0,-1,2.716336407544027,QQQ,2025-05-07
2025-06-18 14:00:00,2025-06-18 14:40:00,54,62,8,1,529.66,531.7215123973782,1.0307561986891187,2.0,0.389214287916444,0.194607143958222,target,slc_as_written,model,1,1,2.3799826614237083,QQQ,2025-06-18
2025-07-01 11:40:00,2025-07-01 13:10:00,26,44,18,1,545.69,548.1938257316053,1.2519128658026375,2.0,0.4588366529724339,0.22941832648621696,target,slc_as_written,model,2,1,2.156203719739922,QQQ,2025-07-01
2025-10-06 15:45:00,2025-10-06 15:50:00,75,76,1,1,607.94,608.239974769665,0.14998738483245688,2.0,0.04934282489471226,0.02467141244735613,target,slc_as_written,model,0,1,2.031140690966242,QQQ,2025-10-06
2025-10-16 13:00:00,2025-10-16 14:10:00,42,56,14,1,600.72,597.7686941689377,2.9513058310623137,-1.0,-0.49129475147528195,0.49129475147528195,stop,slc_as_written,model,1,1,2.1243246838656797,QQQ,2025-10-16
2025-11-06 13:25:00,2025-11-06 13:35:00,47,49,2,-1,613.34,614.3262392416323,0.9862392416322336,-1.0,-0.1607981285473365,0.1607981285473365,stop,slc_as_written,model,1,-1,2.1756450281021906,QQQ,2025-11-06
2025-11-13 14:45:00,2025-11-13 14:55:00,63,65,2,1,607.48,606.1996711284626,1.2803288715374492,-1.0,-0.21076066233249643,0.21076066233249643,stop,slc_as_written,model,0,1,2.176423285132537,QQQ,2025-11-13
2026-05-07 12:50:00,2026-05-07 13:15:00,40,45,5,1,695.63,693.5379691119259,2.0920308880740777,-1.0,-0.30073902621710935,0.30073902621710935,stop,slc_as_written,model,2,1,2.4881133926533248,QQQ,2026-05-07
2026-05-08 15:25:00,2026-05-08 15:50:00,71,76,5,1,709.13,710.5902530644936,0.7301265322467998,2.0,0.20592177238215836,0.10296088619107918,target,slc_as_written,model,0,1,2.243287086219057,QQQ,2026-05-08
2026-05-18 15:25:00,2026-05-18 15:55:00,71,77,6,1,701.49,705.71,2.6743846195031438,1.5779330950475003,0.6015766440006312,0.3812434417458757,eod,slc_as_written,model,1,1,2.4771774014618853,QQQ,2026-05-18
2021-03-16 15:00:00,2021-03-16 15:55:00,66,77,11,1,230.0,230.49,0.983819166496744,0.49805900991422775,0.21304347826087353,0.4277474636942365,eod,slc_as_written,model,3,1,2.217373620824417,IWM,2021-03-16
2021-03-26 15:30:00,2021-03-26 15:45:00,72,75,3,-1,218.69,219.19113761149987,0.5011376114998711,-1.0,-0.22915433330278986,0.22915433330278986,stop,slc_as_written,model,0,-1,2.293204782595004,IWM,2021-03-26
2021-04-05 15:40:00,2021-04-05 15:45:00,74,75,1,-1,224.52,224.79673366712484,0.27673366712483016,-1.0,-0.12325568640870752,0.12325568640870752,stop,slc_as_written,model,1,-1,2.045416915803792,IWM,2021-04-05
2021-04-22 13:35:00,2021-04-22 13:45:00,49,51,2,1,223.75,222.12619494399738,1.6238050560026238,-1.0,-0.7257229300570386,0.7257229300570386,stop,slc_as_written,model,1,1,2.8786233939441046,IWM,2021-04-22
2021-05-18 15:10:00,2021-05-18 15:50:00,68,76,8,1,221.13,220.41606583132892,0.7139341686710736,-1.0,-0.3228572191340269,0.3228572191340269,stop,slc_as_written,model,1,1,2.046236444272482,IWM,2021-05-18
2021-06-17 15:30:00,2021-06-17 15:55:00,72,77,5,-1,227.57,227.27,0.4376695568161608,0.6854486343129305,0.13182756953903546,0.19232304645434847,eod,slc_as_written,model,0,-1,2.9786440192048684,IWM,2021-06-17
2021-08-12 15:35:00,2021-08-12 15:50:00,73,76,3,-1,223.2,223.3241419003565,0.12414190035650563,-1.0,-0.05561913098409751,0.05561913098409751,stop,slc_as_written,model,0,-1,2.6517976163553283,IWM,2021-08-12
2021-09-09 15:45:00,2021-09-09 15:55:00,75,77,2,-1,225.03,223.89,0.7741506951188626,1.4725815105352065,0.5065991201173242,0.34402110612756637,eod,slc_as_written,model,0,-1,2.7622009160644634,IWM,2021-09-09
2021-09-15 15:35:00,2021-09-15 15:55:00,73,77,4,-1,222.36,222.4302,0.41703577018222404,-0.1683308843491432,-0.0315704263356718,0.18754981569626913,eod,slc_as_written,model,1,-1,2.2329656496419763,IWM,2021-09-15
2021-09-28 14:35:00,2021-09-28 15:45:00,61,75,14,1,222.14,221.32864782271463,0.8113521772853574,-1.0,-0.3652436199177804,0.3652436199177804,stop,slc_as_written,model,0,1,2.2543429077324975,IWM,2021-09-28
2021-10-21 14:30:00,2021-10-21 15:30:00,60,72,12,1,227.15,227.9874413023708,0.4187206511853958,2.0,0.36867325660171324,0.18433662830085662,target,slc_as_written,model,1,1,2.846420205299027,IWM,2021-10-21
2021-10-22 15:35:00,2021-10-22 15:55:00,73,77,4,1,227.24,227.44,0.43499766229570014,0.4597725857754928,0.0880126738250258,0.19142653683141178,eod,slc_as_written,model,2,1,2.2186498343249625,IWM,2021-10-22
2021-11-23 15:50:00,2021-11-23 15:55:00,76,77,1,-1,231.42,231.34,0.6979402231923189,0.11462299684358487,0.03456918157461934,0.3015902787971303,eod,slc_as_written,model,0,-1,2.0306695868022433,IWM,2021-11-23
2021-11-26 13:15:00,2021-11-26 15:55:00,45,76,31,-1,221.45,221.05,2.1972131276479274,0.18204879397756432,0.18062768119213243,0.9921937808299515,eod,slc_as_written,model,1,-1,2.548324532071818,IWM,2021-11-26
2021-12-15 14:30:00,2021-12-15 15:05:00,60,67,7,-1,213.96,215.8647409939921,1.9047409939920783,-1.0,-0.8902322836007096,0.8902322836007096,stop,slc_as_written,model,1,-1,2.412073332137677,IWM,2021-12-15
2021-12-20 15:50:00,2021-12-20 15:55:00,76,77,1,-1,212.12,212.09,0.9456402500376271,0.03172453795067145,0.014142937959646018,0.4458043796141934,eod,slc_as_written,model,2,-1,2.07759597544882,IWM,2021-12-20
2022-02-17 15:50:00,2022-02-17 15:55:00,76,77,1,1,201.23,201.19,0.5332034082319694,-0.07501827516937044,-0.019877751826264497,0.2649721255438898,eod,slc_as_written,model,1,1,2.1717193140550433,IWM,2022-02-17
2022-07-13 14:20:00,2022-07-13 14:55:00,58,65,7,-1,171.865,172.26295659921385,0.39795659921384186,-1.0,-0.2315518571051941,0.2315518571051941,stop,slc_as_written,model,1,-1,2.3531832350215613,IWM,2022-07-13
