n_is,mean_pct_is,std_pct_is,median_pct_is,win_rate_is,mean_R_is,t_is,p_is,breakeven_bps_is,mean_risk_pct_is,trades_per_yr_is,symbol,n_min,entry_rule,stop,target,direction_mode,window_is,n_oos,mean_pct_oos,std_pct_oos,median_pct_oos,win_rate_oos,mean_R_oos,t_oos,p_oos,breakeven_bps_oos,mean_risk_pct_oos,trades_per_yr_oos,window_oos
854,0.07276045196026329,0.8500036520326443,-0.053344496283729004,0.47892271662763464,0.10974019358161817,2.501517421139642,0.01236623581722962,7.276045196026329,0.7206068304892087,150.76051232479458,QQQ,30,touch,or,eod,long_short,is_2021_2024M05,560,0.051281481924594224,0.7974643405879936,-0.030317623234070102,0.4928571428571429,0.10655745614561996,1.5217499919195656,0.12807173610916522,5.128148192459422,0.6389989663814479,98.8593523441276,oos_2024M06_2026M09
454,-0.008051639702552361,0.14461855102978008,-0.0726580292374778,0.46916299559471364,-0.059696453496873754,-1.1862828536294845,0.23551061563509124,-0.8051639702552361,0.13454116413999484,80.1466892218463,SPY,5,close,atr10,1R,long_only,is_2021_2024M05,298,-0.005091764653554679,0.1389113833662798,-0.06810904904039396,0.4798657718120805,-0.040268456375838924,-0.6327594175992913,0.526890761899838,-0.5091764653554679,0.12387903133072395,52.607298211696474,oos_2024M06_2026M09
390,0.004503961686977642,0.150833842406391,0.07078271308145133,0.5358974358974359,0.07179487179487179,0.5896960197500627,0.5553944641644806,0.4503961686977642,0.1387027900179055,68.84847752537458,SPY,5,close,atr10,1R,short_only,is_2021_2024M05,265,-0.011495300832165347,0.1303262423904391,-0.07280652544416412,0.46037735849056605,-0.07924528301886792,-1.4358577099491625,0.15104283431561205,-1.1495300832165347,0.11911689118111313,46.78165780570324,oos_2024M06_2026M09
844,-0.002249880766632097,0.1475679921525548,0.021051576998899986,0.5,0.0010637560573688583,-0.4429335306772278,0.6578138134131462,-0.2249880766632097,0.13646419031580662,148.99516674722088,SPY,5,close,atr10,1R,long_short,is_2021_2024M05,563,-0.008105862499614763,0.13485721756842384,-0.07125314474080707,0.4706927175843694,-0.0586145648312611,-1.4261960688786213,0.15381175406127667,-0.8105862499614763,0.12163752664218598,99.3889560173997,oos_2024M06_2026M09
454,-0.0026906251502116082,0.2035186378689379,-0.090478890771201,0.32819383259911894,-0.015228657555759577,-0.2816935717677469,0.7781784839590751,-0.2690625150211608,0.13454116413999484,80.1466892218463,SPY,5,close,atr10,2R,long_only,is_2021_2024M05,298,0.0018330253330230966,0.19589977259957453,-0.0868095335427952,0.3422818791946309,0.0202182747907521,0.16152608511676664,0.8716790681496762,0.18330253330230967,0.12387903133072395,52.607298211696474,oos_2024M06_2026M09
390,-0.0017951138398108024,0.21023310857041988,-0.09120343592116342,0.3487179487179487,0.046132378999550167,-0.16862547528093702,0.8660912411262396,-0.17951138398108024,0.1387027900179055,68.84847752537458,SPY,5,close,atr10,2R,short_only,is_2021_2024M05,265,0.000132624466029886,0.1834620166062725,-0.08879974871396074,0.3433962264150943,0.03018867924528302,0.011767939375633243,0.9906107595707683,0.0132624466029886,0.11911689118111313,46.78165780570324,oos_2024M06_2026M09
844,-0.0022768225304766396,0.20652568664459744,-0.0906265276273205,0.33767772511848343,0.013125375923589715,-0.320277425555148,0.7487580343825688,-0.22768225304766396,0.13646419031580662,148.99516674722088,SPY,5,close,atr10,2R,long_short,is_2021_2024M05,563,0.001032659027955246,0.1899807347213007,-0.08742137195097077,0.3428063943161634,0.02491127155887056,0.12897382521475756,0.8973783602728007,0.1032659027955246,0.12163752664218598,99.3889560173997,oos_2024M06_2026M09
454,0.015295201384763518,0.25874068965967484,-0.09622800512520639,0.28193832599118945,0.11534965408725371,1.2595586493424027,0.20782862037820093,1.5295201384763517,0.13454116413999484,80.1466892218463,SPY,5,close,atr10,3R,long_only,is_2021_2024M05,298,0.011882350264616436,0.2431499045545341,-0.09267210287953259,0.28859060402684567,0.11731561794610605,0.8435996266293034,0.3988931730046197,1.1882350264616437,0.12387903133072395,52.607298211696474,oos_2024M06_2026M09
390,0.0012120374441242016,0.25878764740616916,-0.10052494777200023,0.26666666666666666,0.0719141685494204,0.09249213362294491,0.926307040891053,0.12120374441242016,0.1387027900179055,68.84847752537458,SPY,5,close,atr10,3R,short_only,is_2021_2024M05,265,-0.0018926230675240102,0.22059099239794117,-0.09257017610261394,0.2641509433962264,0.0447001525348419,-0.1396687645191029,0.8889217067583461,-0.18926230675240102,0.11911689118111313,46.78165780570324,oos_2024M06_2026M09
844,0.008787578236837767,0.2587042731060298,-0.09717663748754005,0.27488151658767773,0.0952787543719042,0.9868174618287534,0.32373213277261614,0.8787578236837768,0.13646419031580662,148.99516674722088,SPY,5,close,atr10,3R,long_short,is_2021_2024M05,563,0.005398570632259032,0.23270096974367258,-0.09257196174586235,0.27708703374777977,0.08313604719302435,0.5504714408205237,0.5819960600420531,0.5398570632259032,0.12163752664218598,99.3889560173997,oos_2024M06_2026M09
454,0.0397485239666056,0.42864109591096544,-0.10081484976418179,0.20704845814977973,0.2262351023323451,1.9758552527910198,0.04817117345008648,3.9748523966605602,0.13454116413999484,80.1466892218463,SPY,5,close,atr10,eod,long_only,is_2021_2024M05,298,-0.006607238558796202,0.2810472743355837,-0.09665588002729833,0.20134228187919462,-0.024201849974666692,-0.40583429275110905,0.6848643598116908,-0.6607238558796201,0.12387903133072395,52.607298211696474,oos_2024M06_2026M09
390,0.011337296266332494,0.4251535696763026,-0.10931959347277784,0.14615384615384616,0.11520212996805791,0.5266183274715862,0.5984586621176287,1.1337296266332495,0.1387027900179055,68.84847752537458,SPY,5,close,atr10,eod,short_only,is_2021_2024M05,265,-0.0032386605945208405,0.3316583530826472,-0.09683257238975577,0.17358490566037735,0.10441582265729793,-0.15896350657185013,0.8736976257137277,-0.3238660594520841,0.11911689118111313,46.78165780570324,oos_2024M06_2026M09
844,0.02662011306245097,0.4270153334008225,-0.10298550140472232,0.17890995260663506,0.17492839709292332,1.8110800596353007,0.07012845971410897,2.662011306245097,0.13646419031580662,148.99516674722088,SPY,5,close,atr10,eod,long_short,is_2021_2024M05,563,-0.005021673442396607,0.30564143372307967,-0.09669974533576652,0.1882770870337478,0.036337551885849514,-0.38984362477739787,0.6966521829514472,-0.5021673442396607,0.12163752664218598,99.3889560173997,oos_2024M06_2026M09
461,0.0021147368399043747,0.33412693708540014,0.0664731559238686,0.5054229934924078,0.006959187193104437,0.13589244234549772,0.8919063101865496,0.21147368399043748,0.29140782997291165,81.38243112614789,SPY,5,close,or,1R,long_only,is_2021_2024M05,298,-0.0007730847248434593,0.27948372803026905,0.08507577325834982,0.5100671140939598,0.01857028254761658,-0.047750585006796936,0.9619150190475534,-0.07730847248434593,0.24720628101811393,52.607298211696474,oos_2024M06_2026M09
397,0.01119237544807154,0.35328218525515326,0.12809943560149545,0.5591939546599496,0.1132196882664519,0.6312418521299696,0.5278824006257605,1.1192375448071539,0.3150884320861199,70.08421942967617,SPY,5,close,or,1R,short_only,is_2021_2024M05,265,-0.006255147003039261,0.28780372792075526,0.04688904229131298,0.5056603773584906,-0.002346402804725226,-0.3538050622219322,0.7234849794733653,-0.6255147003039261,0.25708079051742,46.78165780570324,oos_2024M06_2026M09
858,0.006314996195897809,0.34295108462983465,0.11112449335030777,0.5303030303030303,0.05612634211865099,0.5393672296642495,0.589633488170699,0.631499619589781,0.30236493840990886,151.46665055582406,SPY,5,close,or,1R,long_short,is_2021_2024M05,563,-0.003353451516534199,0.2831904169566674,0.0823020758298204,0.5079928952042628,0.00872495107626564,-0.2809749976713287,0.7787295766204096,-0.3353451516534199,0.25185414072915496,99.3889560173997,oos_2024M06_2026M09
461,0.020650818259599153,0.4429775593157376,-0.14413312659693497,0.3926247288503254,0.08238160416716103,1.0009352898035573,0.31685809402808784,2.0650818259599153,0.29140782997291165,81.38243112614789,SPY,5,close,or,2R,long_only,is_2021_2024M05,298,-0.009194023652961267,0.3435504829098125,-0.14302683397230384,0.37919463087248323,0.013538344803306717,-0.4619800115696206,0.6440956545998695,-0.9194023652961267,0.24720628101811393,52.607298211696474,oos_2024M06_2026M09
397,0.015160116824472865,0.48129989660384387,-0.15691144098887919,0.3778337531486146,0.08369651710062538,0.6275986966449634,0.5302668627396039,1.5160116824472865,0.3150884320861199,70.08421942967617,SPY,5,close,or,2R,short_only,is_2021_2024M05,265,0.008025326735620585,0.38439876301786596,-0.13921898805228558,0.38113207547169814,0.0825400762048668,0.33986283704086223,0.7339598242389189,0.8025326735620585,0.25708079051742,46.78165780570324,oos_2024M06_2026M09
858,0.01811024894754188,0.46084122620604406,-0.14783189278559286,0.38578088578088576,0.0829900195920857,1.1511097717826908,0.24968707839809,1.811024894754188,0.30236493840990886,151.46665055582406,SPY,5,close,or,2R,long_short,is_2021_2024M05,563,-0.0010890008235222084,0.3631242086983246,-0.140792925586756,0.38010657193605685,0.046016957274733754,-0.07115856841494818,0.943271555403395,-0.10890008235222084,0.25185414072915496,99.3889560173997,oos_2024M06_2026M09
461,0.03281071455250045,0.4977911965181968,-0.15029356743531805,0.36225596529284165,0.13594522328134304,1.415203648203044,0.15700879519514355,3.2810714552500455,0.29140782997291165,81.38243112614789,SPY,5,close,or,3R,long_only,is_2021_2024M05,298,-0.02212353022870783,0.3548682243971627,-0.14899384829132734,0.3422818791946309,-0.02389364916097153,-1.0762060932929076,0.28183509524790384,-2.212353022870783,0.24720628101811393,52.607298211696474,oos_2024M06_2026M09
397,0.01868612471141138,0.5411766147870392,-0.17485489472278876,0.327455919395466,0.10270925144292983,0.6879794637553791,0.49146571375873593,1.868612471141138,0.3150884320861199,70.08421942967617,SPY,5,close,or,3R,short_only,is_2021_2024M05,265,0.01506825144083577,0.43930489394555183,-0.14718250630780735,0.3433962264150943,0.1436448442160943,0.5583670140781278,0.5765937925915785,1.506825144083577,0.25708079051742,46.78165780570324,oos_2024M06_2026M09
858,0.026275210861460407,0.5180590661722877,-0.16129454831348033,0.34615384615384615,0.12056680740739194,1.485629708545112,0.13737709245490204,2.6275210861460407,0.30236493840990886,151.46665055582406,SPY,5,close,or,3R,long_short,is_2021_2024M05,563,-0.00461762944286581,0.39692928028926533,-0.14887231351732422,0.3428063943161634,0.05496549958667047,-0.27603244946410027,0.7825231430081907,-0.461762944286581,0.25185414072915496,99.3889560173997,oos_2024M06_2026M09
461,0.05169243566817447,0.5719827704883712,-0.15074745613668342,0.3492407809110629,0.1894552666877852,1.9404145016127337,0.05232933560977049,5.169243566817447,0.29140782997291165,81.38243112614789,SPY,5,close,or,eod,long_only,is_2021_2024M05,298,-0.024341836093624745,0.36862704617705283,-0.14899384829132734,0.3288590604026846,-0.0443429713256477,-1.1399197272632275,0.2543197455285977,-2.4341836093624747,0.24720628101811393,52.607298211696474,oos_2024M06_2026M09
397,0.026469852017205194,0.6055640801834057,-0.1776418478838137,0.30730478589420657,0.1546542558825448,0.8709368378250752,0.38378864142977953,2.6469852017205193,0.3150884320861199,70.08421942967617,SPY,5,close,or,eod,short_only,is_2021_2024M05,265,0.018031578217370135,0.5032321810343996,-0.15023571465575378,0.32452830188679244,0.16188382896340958,0.5832950235053482,0.5596947120568998,1.8031578217370134,0.25708079051742,46.78165780570324,oos_2024M06_2026M09
858,0.040021846263238806,0.5875483395941133,-0.16391317622610235,0.3298368298368298,0.17335270108209708,1.9952492673084243,0.046015700083287925,4.0021846263238805,0.30236493840990886,151.46665055582406,SPY,5,close,or,eod,long_short,is_2021_2024M05,563,-0.004396978558254155,0.437287854216209,-0.1492916155147819,0.3268206039076377,0.05272648174113771,-0.23858389828383192,0.8114282519194478,-0.4396978558254155,0.25185414072915496,99.3889560173997,oos_2024M06_2026M09
418,-0.0006840984917816006,0.15616010236493397,-0.0025046866098067735,0.5,-0.005423290494543704,-0.08956466149032903,0.928633167549433,-0.06840984917816006,0.13349805648985624,73.79144514258095,SPY,5,touch,atr10,1R,long_only,is_2021_2024M05,291,-0.002911761314423808,0.14516458119141998,-0.07156702724203803,0.47766323024054985,-0.042115460050405444,-0.3421697407418526,0.7322231557211634,-0.2911761314423808,0.12162717753361552,51.371556307394876,oos_2024M06_2026M09
426,-0.004190881658094462,0.1668500246709545,-0.07239586432929693,0.4788732394366197,-0.03564052585924364,-0.5184225951690575,0.6041634532103786,-0.41908816580944624,0.13939971819285044,75.20372160463992,SPY,5,touch,atr10,1R,short_only,is_2021_2024M05,272,0.0005713736963348758,0.14914774008806722,-0.06138962746297288,0.49264705882352944,-0.0018264277113637683,0.06318122152698351,0.9496221979507276,0.05713736963348758,0.12166362326570604,48.01739971000483,oos_2024M06_2026M09
844,-0.002454109900370794,0.1615578546397733,-0.06820189730254113,0.48933649289099523,-0.020675117823171874,-0.44130327794071555,0.65899345337214,-0.2454109900370794,0.13647685730203105,148.99516674722088,SPY,5,touch,atr10,1R,long_short,is_2021_2024M05,563,-0.0012289678456380857,0.14698156921453495,-0.06674416349125693,0.4849023090586146,-0.022650776575770738,-0.19839550946310266,0.8427356305480751,-0.12289678456380856,0.12164478541839106,99.3889560173997,oos_2024M06_2026M09
418,0.005400396906128742,0.21308463655728205,-0.08665241204405603,0.35645933014354064,0.031335271193139065,0.5181573733810715,0.6043484730023636,0.5400396906128743,0.13349805648985624,73.79144514258095,SPY,5,touch,atr10,2R,long_only,is_2021_2024M05,291,0.0033478241175638134,0.19607392260897363,-0.08870236363292407,0.3470790378006873,0.01845787637520488,0.2912656641546282,0.7708481455756904,0.33478241175638135,0.12162717753361552,51.371556307394876,oos_2024M06_2026M09
426,0.002191782471760707,0.22221960676529137,-0.0928189215015636,0.3544600938967136,0.02661560359692264,0.2035728582005628,0.838687304990628,0.2191782471760707,0.13939971819285044,75.20372160463992,SPY,5,touch,atr10,2R,short_only,is_2021_2024M05,272,0.00922373084281216,0.20182747770256224,-0.08493670090990897,0.3713235294117647,0.08836016814744531,0.7537212863201558,0.45101659740151323,0.922373084281216,0.12166362326570604,48.01739971000483,oos_2024M06_2026M09
844,0.0037808829854643093,0.21762015778307453,-0.08939553702641567,0.35545023696682465,0.02895306930215778,0.5047372289346681,0.6137434090914424,0.37808829854643095,0.13647685730203105,148.99516674722088,SPY,5,touch,atr10,2R,long_short,is_2021_2024M05,563,0.006186628077186459,0.1987187732848609,-0.08733929990277768,0.35879218472468916,0.052229498687903636,0.7387020565594785,0.46008793671009496,0.6186628077186459,0.12164478541839106,99.3889560173997,oos_2024M06_2026M09
418,0.015342218045566017,0.26533877883657736,-0.09451116831298359,0.291866028708134,0.10815969924874581,1.1821581087773174,0.2371429710676738,1.5342218045566018,0.13349805648985624,73.79144514258095,SPY,5,touch,atr10,3R,long_only,is_2021_2024M05,291,0.004498726312013569,0.24096562223013407,-0.09417965230443837,0.2646048109965636,0.01722925043801419,0.31847913113861787,0.7501215221520778,0.4498726312013569,0.12162717753361552,51.371556307394876,oos_2024M06_2026M09
426,-0.006572282726161986,0.26335059035597574,-0.10788813575342833,0.25821596244131456,-0.013417666629243884,-0.5150942963073225,0.6064871282114015,-0.6572282726161986,0.13939971819285044,75.20372160463992,SPY,5,touch,atr10,3R,short_only,is_2021_2024M05,272,0.015651572197965282,0.2482045966594069,-0.09178838655428788,0.3014705882352941,0.1653173618105863,1.0399982312615377,0.29834072240801257,1.5651572197965282,0.12166362326570604,48.01739971000483,oos_2024M06_2026M09
844,0.00428110746647108,0.2644076634859205,-0.10008451130566973,0.27488151658767773,0.046794820262935855,0.47038483815601523,0.6380800945649661,0.42811074664710796,0.13647685730203105,148.99516674722088,SPY,5,touch,atr10,3R,long_short,is_2021_2024M05,563,0.0098869573617096,0.24433535677588117,-0.09337479892136445,0.2824156305506217,0.08877448364110409,0.9601311106483842,0.33698923258097935,0.98869573617096,0.12164478541839106,99.3889560173997,oos_2024M06_2026M09
418,0.02595477164565289,0.3918847704258339,-0.10074937376692408,0.19856459330143542,0.17836428483965677,1.3540882421661806,0.17570822691472365,2.595477164565289,0.13349805648985624,73.79144514258095,SPY,5,touch,atr10,eod,long_only,is_2021_2024M05,291,-0.005238659496378846,0.28847450077008446,-0.09717819466818375,0.18556701030927836,0.0016022602934301757,-0.3097841796590544,0.7567250830080539,-0.5238659496378846,0.12162717753361552,51.371556307394876,oos_2024M06_2026M09
426,-0.009375718676425828,0.41674221020798324,-0.11654386818037207,0.13615023474178403,-0.049902265620290924,-0.46434617931521,0.6423997435329107,-0.9375718676425828,0.13939971819285044,75.20372160463992,SPY,5,touch,atr10,eod,short_only,is_2021_2024M05,272,0.008404801370403241,0.3529521945532939,-0.09938972388095095,0.1801470588235294,0.20953827744570816,0.3927317562806775,0.6945176132550666,0.8404801370403241,0.12166362326570604,48.01739971000483,oos_2024M06_2026M09
844,0.00812208340251837,0.40476851773947314,-0.10969173878715613,0.1670616113744076,0.06314917761698177,0.5829508524268155,0.5599263860818515,0.812208340251837,0.13647685730203105,148.99516674722088,SPY,5,touch,atr10,eod,long_short,is_2021_2024M05,563,0.0013528526808231553,0.32102801129721065,-0.09787676815067123,0.18294849023090587,0.10206157941495703,0.09999119889133593,0.9203513126940264,0.13528526808231553,0.12164478541839106,99.3889560173997,oos_2024M06_2026M09
426,-0.005685588541333036,0.25823570125559825,0.059783012787566966,0.5046948356807511,0.007408212354289279,-0.4544268073128306,0.6495216613876056,-0.5685588541333035,0.22278122658820054,75.20372160463992,SPY,5,touch,or,1R,long_only,is_2021_2024M05,291,0.0055562925227577485,0.21492157912690507,-0.07608971339542606,0.4879725085910653,-0.029092528948071468,0.44101318484804697,0.6592034518395489,0.5556292522757749,0.19138059028811893,51.371556307394876,oos_2024M06_2026M09
432,-0.0005856842684832864,0.264054914126488,0.06603780261093375,0.5023148148148148,0.005575020219001671,-0.046101088338962426,0.9632296785633319,-0.05856842684832864,0.22981044058578637,76.26292895118415,SPY,5,touch,or,1R,short_only,is_2021_2024M05,272,0.005376777463020462,0.21849056860561056,-0.048077562503666134,0.4963235294117647,-0.008066990904301675,0.40585772735097636,0.6848471398941143,0.5376777463020462,0.19358032487735125,48.01739971000483,oos_2024M06_2026M09
858,-0.003117804571786313,0.26104195122521723,0.0626373655154126,0.5034965034965035,0.006485206523934677,-0.3498502804781534,0.7264510622030065,-0.3117804571786313,0.22632041125831365,151.46665055582406,SPY,5,touch,or,1R,long_short,is_2021_2024M05,563,0.005469564110238138,0.21646015829903728,-0.07113387395079153,0.4920071047957371,-0.018934542539713765,0.5995548809371061,0.5488029243530912,0.5469564110238138,0.19244333950352072,99.3889560173997,oos_2024M06_2026M09
426,0.02384099008749173,0.36443014224382136,-0.12154060558100935,0.38028169014084506,0.1095210611647387,1.3502518971909678,0.1769351963933401,2.384099008749173,0.22278122658820054,75.20372160463992,SPY,5,touch,or,2R,long_only,is_2021_2024M05,291,0.002617179781926466,0.30326201387260565,-0.11888678735476325,0.3333333333333333,-0.03372757756785345,0.1472183806988063,0.882959652970811,0.26171797819264664,0.19138059028811893,51.371556307394876,oos_2024M06_2026M09
432,0.016354277030246955,0.3695087959211486,-0.1290743558126328,0.37962962962962965,0.10559622213305665,0.91991657195048,0.3576163581148206,1.6354277030246955,0.22981044058578637,76.26292895118415,SPY,5,touch,or,2R,short_only,is_2021_2024M05,272,0.005675063154524807,0.30761663034779657,-0.12365116840989436,0.35294117647058826,0.03743830605113462,0.3042603358823815,0.7609295608775946,0.5675063154524808,0.19358032487735125,48.01739971000483,oos_2024M06_2026M09
858,0.020071456240487368,0.3668009967492425,-0.12463487018940445,0.37995337995337997,0.10754491843550018,1.6028468191350307,0.10896847726987025,2.0071456240487366,0.22632041125831365,151.46665055582406,SPY,5,touch,or,2R,long_short,is_2021_2024M05,563,0.004094523080943785,0.30510536207448774,-0.12223136588866879,0.3428063943161634,0.0006545189585493055,0.318425383693034,0.7501622861329191,0.4094523080943785,0.19244333950352072,99.3889560173997,oos_2024M06_2026M09
426,0.040017993435680355,0.4384058994227153,-0.13311528551762056,0.32629107981220656,0.18631083729810743,1.8840122339537906,0.059563320662325836,4.0017993435680355,0.22278122658820054,75.20372160463992,SPY,5,touch,or,3R,long_only,is_2021_2024M05,291,-0.0011383029651693443,0.3367867213007779,-0.12707071020128877,0.28865979381443296,-0.01037129568347336,-0.05765664953754743,0.9540221248757481,-0.11383029651693442,0.19138059028811893,51.371556307394876,oos_2024M06_2026M09
432,0.0005939211373430334,0.4126326587109746,-0.1523798029188495,0.2800925925925926,0.03486815720869335,0.02991624333703862,0.9761338513379583,0.05939211373430334,0.22981044058578637,76.26292895118415,SPY,5,touch,or,3R,short_only,is_2021_2024M05,272,0.014049004277234347,0.36828676379310005,-0.1316650371863043,0.29411764705882354,0.08302316278350012,0.6291350574014495,0.5292606408672491,1.4049004277234347,0.19358032487735125,48.01739971000483,oos_2024M06_2026M09
858,0.020168110879874156,0.4258326728823081,-0.14483654124540593,0.30303030303030304,0.11005997739294789,1.387298394721132,0.16535079241507078,2.0168110879874157,0.22632041125831365,151.46665055582406,SPY,5,touch,or,3R,long_short,is_2021_2024M05,563,0.006199081706116274,0.3521234173800212,-0.1277815300925379,0.2912966252220249,0.0347500057428442,0.4177213278931768,0.6761508767961837,0.6199081706116274,0.19244333950352072,99.3889560173997,oos_2024M06_2026M09
426,0.06336976840417069,0.5708346691640482,-0.14001398873148646,0.29107981220657275,0.2665004306381577,2.291271629557832,0.02194770839315119,6.336976840417069,0.22278122658820054,75.20372160463992,SPY,5,touch,or,eod,long_only,is_2021_2024M05,291,-0.009626197031295337,0.34096511006540714,-0.12942429137906464,0.2611683848797251,-0.028495441676024528,-0.48160534693441387,0.6300863271032779,-0.9626197031295337,0.19138059028811893,51.371556307394876,oos_2024M06_2026M09
432,0.010654343099844742,0.5224995942946095,-0.15744922157318564,0.22916666666666666,0.09572402016448674,0.42382111921327553,0.6716962747876973,1.0654343099844743,0.22981044058578637,76.26292895118415,SPY,5,touch,or,eod,short_only,is_2021_2024M05,272,0.010737722486846167,0.4514299798534221,-0.13869981299081913,0.2426470588235294,0.08932154254490896,0.39228908993781864,0.6948446239034394,1.0737722486846168,0.19358032487735125,48.01739971000483,oos_2024M06_2026M09
858,0.03682773608311146,0.5473482832097715,-0.14970454093406238,0.25990675990675993,0.1805151050849807,1.970856054798819,0.048740342886971044,3.6827736083111464,0.22632041125831365,151.46665055582406,SPY,5,touch,or,eod,long_short,is_2021_2024M05,563,0.0002121441923893659,0.3979478432273176,-0.13407188000919495,0.2522202486678508,0.028425019617215098,0.012649087280019473,0.9899077576772102,0.02121441923893659,0.19244333950352072,99.3889560173997,oos_2024M06_2026M09
436,-3.2311239695305355e-05,0.14621831655204323,0.06610559185718247,0.5068807339449541,0.015820665395457144,-0.00461418588391143,0.9963184253864477,-0.0032311239695305355,0.13531821502033695,76.96906718221364,SPY,15,close,atr10,1R,long_only,is_2021_2024M05,290,0.012613255605068551,0.13290612177034794,0.0759105147455293,0.5517241379310345,0.10260329858181129,1.616148302047749,0.10606225310804862,1.2613255605068552,0.12048917459697057,51.195021749637505,oos_2024M06_2026M09
405,-0.010364094176249618,0.1487915381995416,-0.06767481620231006,0.48148148148148145,-0.037037037037037035,-1.4017824834233554,0.16098021075460656,-1.0364094176249619,0.13768769146145135,71.49649589173514,SPY,15,close,atr10,1R,short_only,is_2021_2024M05,272,-0.0019747661899284044,0.1374180075994708,-0.06505454101673219,0.4963235294117647,-0.007352941176470588,-0.23700444298989282,0.812653343440686,-0.19747661899284044,0.12281936312325487,48.01739971000483,oos_2024M06_2026M09
841,-0.005007783402958679,0.14746568818847391,-0.06341894251470888,0.4946492271105826,-0.009633995110084049,-0.9848102326026555,0.3247172934257705,-0.5007783402958679,0.1364592827476275,148.46556307394877,SPY,15,close,atr10,1R,long_short,is_2021_2024M05,562,0.005552860714963263,0.13518496622027393,0.06943025170867079,0.5249110320284698,0.049386043752180205,0.9737703369944944,0.3301705844999885,0.5552860714963263,0.12161695267374874,99.21242145964234,oos_2024M06_2026M09
436,0.015658665774860733,0.2126456441604094,-0.08631797149552747,0.3669724770642202,0.09896422427782013,1.5375934066799992,0.12414806058363581,1.5658665774860734,0.13531821502033695,76.96906718221364,SPY,15,close,atr10,2R,long_only,is_2021_2024M05,290,0.020241209356323904,0.1969127892996777,-0.08323410957112767,0.3896551724137931,0.16131035336679106,1.7504976485699926,0.08003247954378079,2.0241209356323906,0.12048917459697057,51.195021749637505,oos_2024M06_2026M09
405,-0.015625859218111212,0.20031223980580398,-0.09818958181793676,0.3234567901234568,-0.02962962962962963,-1.5698708729516884,0.11644515509166098,-1.562585921811121,0.13768769146145135,71.49649589173514,SPY,15,close,atr10,2R,short_only,is_2021_2024M05,272,0.0126672693427293,0.2004526743644991,-0.08623356379001193,0.3713235294117647,0.10751942744125621,1.0422108790277365,0.2973139203238777,1.26672693427293,0.12281936312325487,48.01739971000483,oos_2024M06_2026M09
841,0.0005929908376982632,0.20726650053394624,-0.09057735566107963,0.3460166468489893,0.03703733862678904,0.08296919303866541,0.9338760355237548,0.05929908376982632,0.1364592827476275,148.46556307394877,SPY,15,close,atr10,2R,long_short,is_2021_2024M05,562,0.016575530203836838,0.19849275974320868,-0.08481217748284589,0.3807829181494662,0.13527631092596282,1.9796614080651704,0.04774158775593884,1.6575530203836837,0.12161695267374874,99.21242145964234,oos_2024M06_2026M09
436,0.024845029833799194,0.2653640608000375,-0.09191945740317116,0.30275229357798167,0.1795539925457477,1.9549725453089983,0.05058631087542631,2.4845029833799193,0.13531821502033695,76.96906718221364,SPY,15,close,atr10,3R,long_only,is_2021_2024M05,290,0.02946494832142538,0.2429026368606968,-0.09019238081859615,0.3310344827586207,0.2546099880205794,2.0657247517052255,0.038854476779545344,2.946494832142538,0.12048917459697057,51.195021749637505,oos_2024M06_2026M09
405,-0.009491409954395822,0.24683632501850367,-0.10286660148533852,0.254320987654321,0.0063543274968009674,-0.7738364307960197,0.4390275257567935,-0.9491409954395822,0.13768769146145135,71.49649589173514,SPY,15,close,atr10,3R,short_only,is_2021_2024M05,272,0.015618382479821296,0.23108002576009143,-0.0908210622046112,0.30514705882352944,0.18341151722758534,1.114700250768641,0.26497889353279547,1.5618382479821296,0.12281936312325487,48.01739971000483,oos_2024M06_2026M09
841,0.008309645631398502,0.25703064985614515,-0.09642328749701909,0.2794292508917955,0.09614630604774123,0.9375524803965132,0.3484744417436838,0.8309645631398502,0.1364592827476275,148.46556307394877,SPY,15,close,atr10,3R,long_short,is_2021_2024M05,562,0.022763407558229094,0.23714452102974803,-0.0902811447970708,0.3185053380782918,0.22015094165813384,2.2755811977338647,0.022871087744132268,2.2763407558229094,0.12161695267374874,99.21242145964234,oos_2024M06_2026M09
436,0.043763080950289975,0.4176278459600512,-0.09664406609311893,0.231651376146789,0.3243528270256102,2.1880723870074372,0.028664329925485843,4.376308095028998,0.13531821502033695,76.96906718221364,SPY,15,close,atr10,eod,long_only,is_2021_2024M05,290,0.009099101683825337,0.30480145816510384,-0.0942992093392486,0.23448275862068965,0.06282116319830106,0.5083706590169238,0.6111934255171265,0.9099101683825337,0.12048917459697057,51.195021749637505,oos_2024M06_2026M09
405,0.014973391532703838,0.4498330629050916,-0.11236515076725863,0.145679012345679,0.10245619402464369,0.669878932290015,0.5029349708715438,1.497339153270384,0.13768769146145135,71.49649589173514,SPY,15,close,atr10,eod,short_only,is_2021_2024M05,272,0.023173143608406138,0.36362316784650134,-0.09530083711782089,0.20220588235294118,0.2995765143893525,1.051036646987229,0.29324175887772297,2.317314360840614,0.12281936312325487,48.01739971000483,oos_2024M06_2026M09
