timestamp,strategy,spy,mix
2020-08-31,2.593227196447579,4.4320036815079416,2.7991498890291973
2020-09-30,2.518419560425271,4.266053278222839,2.737076200054007
2020-10-30,2.537177461345793,4.159685196593935,2.6966829892141386
2020-11-30,2.985336074999646,4.61216211542911,2.870785054961585
2020-12-31,3.263085282899071,4.7830352111469505,2.933959014659915
2021-01-29,3.4188983427096633,4.734294753777612,2.9163118183940964
2021-02-26,3.525657086707929,4.865933048986323,2.964476517039646
2021-03-31,3.4255364918405102,5.086844548054016,3.0443590054551413
2021-04-30,3.4923984251664115,5.3559915374931215,3.139948551786961
2021-05-28,3.3959226495830386,5.3911584315035554,3.1521898429621307
2021-06-30,3.55177020635225,5.512069646763819,3.194140646643584
2021-07-30,3.419130119150381,5.646632209641618,3.2404537974858276
2021-08-31,3.4824877364299436,5.8146747992561805,3.2977292469543924
2021-09-30,3.3487954919902077,5.543679908105265,3.206597343433916
2021-10-29,3.5065454122899076,5.932643246807464,3.3401120777390125
2021-11-30,3.331686078545341,5.884975371296335,3.324247647717601
2021-12-31,3.345897388122927,6.157143753613955,3.4155091022401742
2022-01-31,2.896961874213518,5.832407087491427,3.308712387201311
2022-02-28,2.9129461837267727,5.660252023100251,3.2510435163984277
2022-03-31,2.9226055118116396,5.873023084160579,3.3239503111553117
2022-04-29,2.5665221554573745,5.357553529497532,3.1514522014225026
2022-05-31,2.570306136595237,5.369645828298824,3.156558573051509
2022-06-30,2.4655423462090775,4.9268637712772865,3.003352080077784
2022-07-29,2.5007888608830284,5.380565056388865,3.1691155295830717
2022-08-31,2.4898986930149034,5.161028446649413,3.0949195560105442
2022-09-30,2.4512943361920847,4.683911997412523,2.928195806749456
2022-10-31,2.506126690264532,5.064599931907247,3.072578368672529
2022-11-30,2.543872435165071,5.346148675360362,3.178138272465531
2022-12-30,2.530684593975623,5.038060783773117,3.074085868235515
2023-01-31,2.563971974663799,5.354890364664175,3.19325267412722
2023-02-28,2.5537264846564462,5.220253381171361,3.1505801326248406
2023-03-31,2.5591953863962598,5.413809207617021,3.2249215368173125
2023-04-28,2.584627386322521,5.500294791828835,3.260600166651266
2023-05-31,2.595923660699496,5.52568483521248,3.2750001379500215
2023-06-30,2.685720716366998,5.883748061831767,3.4067369827098704
2023-07-31,2.713899979480146,6.076342727114014,3.478861932475557
2023-08-31,2.7088029268827283,5.97758993463285,3.451547069336928
2023-09-29,2.697330354900521,5.694046130059703,3.3606440539969245
2023-10-31,2.6877088126932325,5.5704360112526565,3.3234241537232125
2023-11-30,2.7378997405453074,6.079260687951321,3.5095218074099463
2023-12-29,2.7778220142226773,6.356811740966235,3.6108217535167624
2024-01-31,2.787788009748752,6.458052788812698,3.6513020784617414
2024-02-29,2.8174178633146343,6.795077685977178,3.7708049559385066
2024-03-28,2.8556877844831248,7.017290494669002,3.850669914506765
2024-04-30,2.8413782871997837,6.734356770956796,3.765391068089998
2024-05-31,2.870077789005654,7.074977823602759,3.8850761509191156
2024-06-28,2.8736623240453256,7.324583725451849,3.9733032768946464
2024-07-31,2.913046612614323,7.413278803064246,4.008876704032716
2024-08-30,2.9387101638947577,7.586494676560973,4.071443892376855
2024-09-30,2.956299292152918,7.7458464519814205,4.1290504093264415
2024-10-31,2.9586034317058165,7.6767252574843,4.113517847456387
2024-11-29,3.0432315463283532,8.134515471867177,4.265233385429881
2024-12-31,3.0557067400020617,7.938796822576112,4.210700066597871
2025-01-31,3.0941459788222203,8.152004736851133,4.283824036161502
2025-02-28,3.0577361192035335,8.0485163546134,4.257660673316469
2025-03-31,2.9471044721403987,7.600059410355386,4.122984930666759
2025-04-30,2.972857153342696,7.53416563190829,4.1076619427421495
2025-05-30,3.114488148898959,8.007649766494819,4.266653025969977
2025-06-30,3.2194468165888575,8.419131858298535,4.402866215217603
2025-07-31,3.2641490579981634,8.613038344591214,4.469352035991836
2025-08-29,3.2854850616262996,8.789773430221697,4.530181040273405
2025-09-30,3.3793469701333567,9.10286810533209,4.632129716584291
2025-10-31,3.465554903006745,9.319856755032049,4.703695071882827
2025-11-28,3.4438917553479422,9.33803052149196,4.7150834835284625
2025-12-31,3.437708192571427,9.345477628458875,4.723275699796825
2026-01-30,3.4639749725501843,9.483209584534315,4.77028746788627
2026-02-27,3.428534734203414,9.401255248729369,4.751619689406735
2026-03-31,3.2102291722707466,8.937025338642716,4.6182074482756
2026-04-30,3.6815183865737793,9.87588386305641,4.911673549146791
2026-05-29,3.895219915336428,10.395609688260675,5.070992291077085
2026-06-30,4.034946227094248,10.288612184820035,5.046216816108717
2026-07-31,3.7964097995157786,10.292194465271601,5.053656353470513
2026-08-31,3.8611391302203804,10.56801912820035,5.140323232260792
2026-09-10,3.745199698051017,10.440991127023494,5.110254792843458
