symbol,date,bucket,time,n_quotes,median_bps,mean_bps,p90_bps,p99_bps,median_abs_spread,median_mid,median_bid_size,median_ask_size
AAPL,2022-12-14,09:30-09:45,09:30:05,1901,2.0620682544593003,1.79523161235766,2.7514100976745115,4.125128910278603,0.030000000000001137,145.435,2.0,2.0
AMD,2022-12-14,09:30-09:45,09:30:05,1301,5.6140350877181815,5.365940710637497,8.421052631579267,11.220196353435945,0.03999999999999204,71.205,2.0,2.0
IWM,2022-12-14,09:30-09:45,09:30:05,6795,0.5514655196178843,0.8012257262058619,1.1025966150289561,1.6534847190454507,0.010000000000019327,181.42000000000002,2.0,2.0
AAPL,2022-12-14,09:30-09:45,09:33:00,1538,2.061359810354975,1.9694695890346434,2.7494432486567253,4.123144584936934,0.030000000000001137,145.525,2.0,2.0
AMD,2022-12-14,09:30-09:45,09:33:00,2263,5.607738679376426,5.016080165950724,7.01213098660643,8.415147265077458,0.03999999999999204,71.31,3.0,3.0
IWM,2022-12-14,09:30-09:45,09:33:00,6199,0.5505546838434721,0.5869343628675711,0.5510097253227167,1.1015035523495198,0.009999999999990905,181.64499999999998,3.0,4.0
AAPL,2022-12-14,09:30-09:45,09:40:00,2440,1.3714599190845667,1.071532659780262,1.3728720483257983,2.05895473731177,0.01999999999998181,145.775,2.0,3.0
AMD,2022-12-14,09:30-09:45,09:40:00,4002,1.4047903350412172,2.003455181009474,2.8117531280747956,4.2179261862918995,0.010000000000005116,71.24000000000001,2.0,2.0
IWM,2022-12-14,09:30-09:45,09:40:00,3555,1.0984786071296881,0.8598864126923257,1.098780353807836,1.6479441896235072,0.01999999999998181,182.05,3.0,3.0
AAPL,2022-12-14,09:45-10:30,09:50:00,2595,0.6858005006337418,0.9162229550635586,1.3715539706494466,1.3719303059392103,0.010000000000019327,145.85500000000002,3.0,2.0
AMD,2022-12-14,09:45-10:30,09:50:00,3646,1.4069644741477476,1.7932216190305985,2.8117531280747956,2.815711671126317,0.010000000000005116,71.14,4.0,3.0
IWM,2022-12-14,09:45-10:30,09:50:00,3759,1.1004732034780582,0.8240738631730482,1.101018442059468,1.1011396795673518,0.01999999999998181,181.68,2.0,3.0
AAPL,2022-12-14,09:45-10:30,10:10:00,1374,0.682710360129094,0.8351307702123936,1.3651877133093386,1.3655857385318897,0.009999999999990905,146.485,3.0,3.0
AMD,2022-12-14,09:45-10:30,10:10:00,2021,1.3942140118515325,1.870403542210139,2.788233653979649,2.7886224205256873,0.010000000000005116,71.745,3.0,3.0
IWM,2022-12-14,09:45-10:30,10:10:00,4056,0.5511311967808925,0.7612383436890966,1.1022320198407403,1.1023535247759595,0.010000000000019327,181.5,3.0,3.0
NVDA,2022-12-14,09:45-10:30,10:10:00,1164,2.194546551818294,2.2261761107760263,3.29181982772822,3.8407725439627547,0.03999999999999204,182.26999999999998,1.0,1.0
QQQ,2022-12-14,09:45-10:30,10:10:00,1385,0.6884681583470502,0.5488375307639066,0.688610384243968,1.0328266744712635,0.01999999999998181,290.475,3.0,4.0
AAPL,2022-12-14,10:30-15:30,11:15:00,1663,0.6863653522763928,0.8707204321172272,1.372683596431725,1.3729662936781926,0.010000000000019327,145.70999999999998,3.0,4.0
AMD,2022-12-14,10:30-15:30,11:15:00,1456,1.4034102869981218,1.4641595899009228,1.4040014040021223,2.8074115665350954,0.010000000000005116,71.255,4.0,9.0
IWM,2022-12-14,10:30-15:30,11:15:00,3058,0.5473303959945993,0.6849273519533036,1.0947506705337902,1.0948105977671465,0.009999999999990905,182.715,3.0,3.0
NVDA,2022-12-14,10:30-15:30,11:15:00,1743,1.6632016632001505,1.7926634565552788,2.770773877142941,3.32594235033272,0.030000000000001137,180.41,1.0,2.0
QQQ,2022-12-14,10:30-15:30,11:15:00,2080,0.34429926492075624,0.3885023445886316,0.6885629690848534,0.6886815192327626,0.009999999999990905,290.445,6.0,5.0
AAPL,2022-12-14,10:30-15:30,12:45:00,1451,0.6875451201478845,0.8239729093630545,1.3749484394342248,1.375421222748216,0.009999999999990905,145.45499999999998,4.0,4.0
AMD,2022-12-14,10:30-15:30,12:45:00,1028,1.4135274577715902,1.4149736742330765,1.4139271827508118,2.8272547356511195,0.010000000000005116,70.745,5.0,6.0
IWM,2022-12-14,10:30-15:30,12:45:00,1979,0.5491940577197959,0.5713752894888466,0.5492242207891983,1.0984182776807028,0.009999999999990905,182.085,11.0,5.0
NVDA,2022-12-14,10:30-15:30,12:45:00,1429,1.6719146208934232,1.4786970002257385,2.229778694464131,2.7869468346040382,0.030000000000001137,179.39999999999998,1.0,2.0
QQQ,2022-12-14,10:30-15:30,12:45:00,3839,0.3451072420751611,0.4552033582903636,0.690202574454975,0.6902502157025645,0.009999999999990905,289.775,3.0,8.0
SPY,2022-12-14,10:30-15:30,12:45:00,274,0.24751556254076967,0.2953976915669602,0.4950249987619873,0.49507401356457764,0.009999999999990905,404.015,3.0,4.0
AAPL,2022-12-14,10:30-15:30,14:30:00,6170,1.398894873049018,1.3889457227575304,2.098709293784402,2.10106103582317,0.020000000000010232,142.95999999999998,2.0,2.0
AMD,2022-12-14,10:30-15:30,14:30:00,3826,2.8752156411725163,2.5478528982892787,4.3131334914796815,5.754567688103331,0.01999999999999602,69.485,2.0,3.0
AAPL,2022-12-14,15:30-16:00,15:35:00,2965,1.40193466984311,1.2926509146681022,2.102386208346553,2.1050415745711777,0.01999999999998181,142.64,2.0,3.0
AMD,2022-12-14,15:30-16:00,15:35:00,2111,1.4472827266793407,2.0132594770324124,2.8947749312485196,2.896032435562702,0.010000000000005116,69.13499999999999,6.0,6.0
IWM,2022-12-14,15:30-16:00,15:35:00,4924,0.5567773725686549,0.7744923920757317,1.1135857461030194,1.6702391225677775,0.010000000000019327,179.64499999999998,2.0,4.0
AAPL,2022-12-14,15:30-16:00,15:50:00,7362,1.3941168269908153,1.4047484696384034,2.091977267180443,2.7894002789394734,0.020000000000010232,143.45499999999998,3.0,2.0
AMD,2022-12-14,15:30-16:00,15:50:00,2633,1.4443561782322387,1.718266794031752,2.8885037550543067,4.333068534700821,0.010000000000005116,69.245,7.0,3.0
AAPL,2022-12-14,15:30-16:00,15:58:00,3352,0.6982508815411029,0.708682964004357,0.6984459577453694,1.3968431345167085,0.009999999999990905,143.215,5.0,5.0
AMD,2022-12-14,15:30-16:00,15:58:00,1831,1.4493803898840663,1.393939063702715,1.4495904906850625,2.8981307056942507,0.009999999999990905,68.995,21.0,17.0
IWM,2022-12-14,15:30-16:00,15:58:00,3714,0.5546157899110343,0.5772948636919127,0.5546465514861381,1.109262340544106,0.009999999999990905,180.305,7.0,5.0
NVDA,2022-12-14,15:30-16:00,15:58:00,1103,1.695537909401822,1.6305526711043699,2.261164499716905,2.8262159794257906,0.030000000000001137,176.925,1.0,2.0
AAPL,2023-03-13,09:30-09:45,09:30:05,9995,2.0201340022222243,1.963663459622668,2.697235333782336,4.045307443365849,0.030000000000001137,148.46499999999997,2.0,3.0
AAPL,2023-03-13,09:30-09:45,09:33:00,5344,2.0120049629456513,1.8566463556241433,2.683843263552874,3.3540164346793864,0.030000000000001137,149.015,2.0,3.0
AMD,2023-03-13,09:30-09:45,09:33:00,4656,3.7209302325582807,4.164887422985997,6.188501763722652,6.196938712275783,0.030000000000001137,80.745,2.0,2.0
AAPL,2023-03-13,09:30-09:45,09:40:00,7490,1.3437248051586812,1.4634662773412863,2.0156549198777935,2.687269062814379,0.020000000000010232,148.865,3.0,2.0
AMD,2023-03-13,09:30-09:45,09:40:00,2510,2.4978144123886628,2.6629868933902503,3.7474236462415744,4.996876951904065,0.01999999999999602,80.08,2.0,2.0
AAPL,2023-03-13,09:45-10:30,09:50:00,8228,1.3326226012799995,1.4485883901408918,1.9991337087262946,2.6647125441337707,0.020000000000010232,150.095,2.0,3.0
AMD,2023-03-13,09:45-10:30,09:50:00,1772,2.5075225677026105,2.5786592677929074,3.762463159215042,5.016302984701059,0.01999999999999602,79.75999999999999,2.0,2.0
AAPL,2023-03-13,09:45-10:30,10:10:00,6544,1.3224014810903353,1.1614436070203227,1.9835366458396069,1.984455101703399,0.020000000000010232,151.20499999999998,3.0,3.0
AMD,2023-03-13,09:45-10:30,10:10:00,3455,2.4706609017907377,2.8032453512101676,3.7066781985545356,4.938881343376496,0.01999999999999602,81.005,2.0,2.0
AAPL,2023-03-13,10:30-15:30,11:15:00,8902,1.313887793981199,1.031298461434249,1.3150973172021458,1.9724514283836505,0.01999999999998181,152.15499999999997,3.0,3.0
AMD,2023-03-13,10:30-15:30,11:15:00,1098,2.436053593178565,2.3050789602660786,2.43694407213306,3.654748126941724,0.01999999999999602,82.1,3.0,3.0
AAPL,2023-03-13,10:30-15:30,12:45:00,7034,0.6569223189351884,0.8933535073668654,1.313887793981199,1.3142331449605882,0.010000000000019327,152.255,3.0,3.0
AMD,2023-03-13,10:30-15:30,12:45:00,2963,2.4076080414103798,1.9167938344612383,2.4090580582987258,3.6116294468188936,0.01999999999999602,83.06,3.0,4.0
AAPL,2023-03-13,10:30-15:30,14:30:00,5869,0.656836020886788,0.8681086631649417,1.3136288998346015,1.3139741147106128,0.010000000000019327,152.275,3.0,3.0
AMD,2023-03-13,10:30-15:30,14:30:00,4131,1.2025735073045403,1.6091367923650812,2.4050024050019267,3.6051192693626315,0.010000000000005116,83.17500000000001,4.0,5.0
AAPL,2023-03-13,15:30-16:00,15:35:00,5677,0.6612226005897659,0.7989591931356987,1.3224014810903353,1.322576378784672,0.009999999999990905,151.245,3.0,3.0
AMD,2023-03-13,15:30-16:00,15:35:00,3395,1.2148454109203553,1.7695054589060615,2.429543245869293,2.4298384157448694,0.010000000000005116,82.33,4.0,3.0
IWM,2023-03-13,15:30-16:00,15:35:00,924,0.5751588876421881,0.6311755989800145,1.1502846954610806,1.1504170261725757,0.009999999999990905,173.865,5.0,5.0
AAPL,2023-03-13,15:30-16:00,15:50:00,9965,0.6640326704067802,0.9875891584133961,1.3279330721738418,2.6507620941015273,0.010000000000019327,150.715,3.0,3.0
AAPL,2023-03-13,15:30-16:00,15:58:00,5522,0.6646947389405368,0.6901042073927202,0.6649599361632414,1.3298756566267858,0.009999999999990905,150.445,8.0,9.0
AMD,2023-03-13,15:30-16:00,15:58:00,3503,1.218843317690402,1.2157688612774658,1.2191405059439335,2.437835202339837,0.010000000000005116,82.045,6.0,7.0
IWM,2023-03-13,15:30-16:00,15:58:00,975,0.5775839662685711,0.42000721239427385,0.5775839662685711,0.5775839662685711,0.009999999999990905,173.135,33.0,9.0
AAPL,2023-06-14,09:30-09:45,09:30:05,2922,1.091822251338041,1.2369553177704327,1.638135801458003,2.1838829438753256,0.020000000000010232,183.21499999999997,2.0,2.0
AMD,2023-06-14,09:30-09:45,09:30:05,7069,3.1959092361781924,3.4456121640098982,5.59753708368377,8.794723166100296,0.04000000000000625,125.155,2.0,2.0
AAPL,2023-06-14,09:30-09:45,09:33:00,1862,1.0922396373769991,0.9266021736082681,1.6387621882938377,2.1847178983024995,0.01999999999998181,183.065,2.0,2.0
AMD,2023-06-14,09:30-09:45,09:33:00,2046,3.1814205042556476,2.981873479725083,4.778782214579701,6.379076628657867,0.03999999999999204,125.67500000000001,1.0,1.0
IWM,2023-06-14,09:30-09:45,09:33:00,6091,1.0632076976242746,1.211415596177759,1.5947691571645608,2.125963327132184,0.020000000000010232,188.16,3.0,3.0
AAPL,2023-06-14,09:30-09:45,09:40:00,3836,0.5455090963636857,0.6409379216606621,1.0909289259810306,1.091524313704646,0.009999999999990905,183.325,2.0,2.0
AMD,2023-06-14,09:30-09:45,09:40:00,3702,2.380857902464278,2.2337851788113823,3.1783869686139257,3.974088940110254,0.030000000000001137,125.965,2.0,2.0
IWM,2023-06-14,09:30-09:45,09:40:00,2455,0.5292265354195087,0.602033137481857,1.058089091102012,1.058562874607524,0.009999999999990905,188.985,4.0,4.0
AAPL,2023-06-14,09:45-10:30,09:50:00,2744,0.5446178144482152,0.5626721458035547,0.5447364837270504,1.089383953373376,0.009999999999990905,183.615,4.0,4.0
AMD,2023-06-14,09:45-10:30,09:50:00,1687,1.5760441292353051,1.5765015790626222,2.365091253104272,3.1530821377890623,0.01999999999999602,126.89,1.0,2.0
IWM,2023-06-14,09:45-10:30,09:50:00,5569,0.5300681137521351,0.5466403845390496,0.5303773634951511,1.0605578534314473,0.009999999999990905,188.665,4.0,4.0
AAPL,2023-06-14,09:45-10:30,10:10:00,2739,0.5431387991196212,0.5841852942021916,1.0862480990648387,1.0864251181477436,0.009999999999990905,184.115,4.0,5.0
AMD,2023-06-14,09:45-10:30,10:10:00,2373,1.591596371159957,1.6428357519922632,2.388249810930314,3.182686187142445,0.01999999999999602,125.66,2.0,2.0
IWM,2023-06-14,09:45-10:30,10:10:00,3436,0.5313637450511919,0.5237506835191063,0.5315332075366574,1.0627557255955051,0.009999999999990905,188.195,5.0,5.0
NVDA,2023-06-14,09:45-10:30,10:10:00,1444,2.4116724962777276,2.5287530427352367,3.8567785594307122,5.298140834217014,0.10000000000002274,414.98,1.0,1.0
AAPL,2023-06-14,10:30-15:30,11:15:00,2048,0.5433158566727828,0.5534164466747468,0.5434044287456,1.0867793294561654,0.009999999999990905,184.055,4.0,4.0
AMD,2023-06-14,10:30-15:30,11:15:00,2033,1.5709685020812207,1.2156507602829856,1.5728216420254815,2.3591397003893473,0.01999999999999602,127.19,3.0,3.0
IWM,2023-06-14,10:30-15:30,11:15:00,2089,0.5323538023365489,0.5430868991338565,0.5325238970093941,1.064962726305124,0.009999999999990905,187.845,4.0,4.0
NVDA,2023-06-14,10:30-15:30,11:15:00,1260,1.427483821850073,1.4885854823553786,2.1411493213740225,2.8548997216473855,0.060000000000002274,420.41499999999996,1.0,2.0
QQQ,2023-06-14,10:30-15:30,11:15:00,2570,0.2736989038356412,0.3502633017085268,0.5474052988827953,0.5474352657808795,0.009999999999990905,365.38,4.0,6.0
AAPL,2023-06-14,10:30-15:30,12:45:00,1300,0.5434044287456,0.5496668498914322,0.5434339591891599,1.0868383871323897,0.009999999999990905,184.025,4.0,3.0
AMD,2023-06-14,10:30-15:30,12:45:00,983,1.5817779183799447,1.396738841219718,1.5821533106554877,2.372948388372643,0.01999999999999602,126.435,3.0,3.0
IWM,2023-06-14,10:30-15:30,12:45:00,1575,0.5341167044994475,0.5276651901379882,0.5341737667273485,1.0682048816968557,0.009999999999990905,187.225,7.0,6.0
NVDA,2023-06-14,10:30-15:30,12:45:00,577,1.6704649858605445,1.7240460717990111,2.626019074447967,3.57848176808234,0.06999999999999318,419.12,1.0,1.0
QQQ,2023-06-14,10:30-15:30,12:45:00,4425,0.2739688497415352,0.32727304449455064,0.5479151827292151,0.5480202767497414,0.009999999999990905,365.02,8.0,5.0
SPY,2023-06-14,10:30-15:30,12:45:00,1140,0.22837046256416424,0.23217826116287793,0.22838089365422917,0.4567357098810617,0.009999999999990905,437.885,6.0,11.0
AAPL,2023-06-14,10:30-15:30,14:30:00,6067,0.547600142375539,0.6538980595281408,1.0951702989804957,1.0953706358217896,0.009999999999990905,182.62,3.0,3.0
AMD,2023-06-14,10:30-15:30,14:30:00,2169,1.5976993129889774,1.7634815872084153,2.3966446974236977,3.1952250601131804,0.01999999999999602,125.195,2.0,3.0
IWM,2023-06-14,10:30-15:30,14:30:00,1757,0.5412280464384124,0.6335409915980984,1.082426800888144,1.0826611811839024,0.009999999999990905,184.78,2.0,3.0
AAPL,2023-06-14,15:30-16:00,15:35:00,3735,0.5441732647685538,0.6373977088497158,1.0883169178870453,1.0888501742165848,0.009999999999990905,183.77,3.0,3.0
AMD,2023-06-14,15:30-16:00,15:35:00,2269,1.5746791591210159,1.4340693821473007,2.3619257568004675,2.3634143459251695,0.01999999999999602,126.99000000000001,3.0,3.0
IWM,2023-06-14,15:30-16:00,15:35:00,3443,0.5370425069154603,0.6374705755681667,1.0739984964011282,1.0742292405204765,0.010000000000019327,186.215,5.0,6.0
NVDA,2023-06-14,15:30-16:00,15:35:00,552,2.111139781201758,2.047507534438013,3.0500322599564886,3.8690526224946984,0.08999999999997499,426.1825,1.0,1.0
AAPL,2023-06-14,15:30-16:00,15:50:00,8725,0.5461347314393012,0.702492686897715,1.0922396373769991,1.0927170409212592,0.009999999999990905,183.125,2.0,3.0
AMD,2023-06-14,15:30-16:00,15:50:00,1271,1.5796540557625962,1.5665845116369674,2.369574661348378,3.947763450666025,0.01999999999999602,126.60499999999999,2.0,3.0
AAPL,2023-06-14,15:30-16:00,15:58:00,4079,0.5445288464166913,0.6088265443217454,1.0887908977071048,1.0892652905620734,0.009999999999990905,183.64499999999998,4.0,5.0
AMD,2023-06-14,15:30-16:00,15:58:00,2569,0.7869368483183252,1.0253622138476886,1.5738117721128606,1.5743073047855811,0.010000000000005116,127.10499999999999,4.0,5.0
IWM,2023-06-14,15:30-16:00,15:58:00,3348,0.5388076187392389,0.5743340564957086,0.538894726914607,1.077644269625616,0.009999999999990905,185.60500000000002,7.0,8.0
AAPL,2023-11-14,09:30-09:45,09:30:05,5945,1.0676346554214613,1.03072327703119,1.6017512480312415,2.1362956633193786,0.020000000000010232,187.325,2.0,2.0
AMD,2023-11-14,09:30-09:45,09:30:05,4053,2.5017720885628267,2.2451945772095003,3.340850246388228,5.009601736662125,0.030000000000001137,119.83500000000001,2.0,2.0
AAPL,2023-11-14,09:30-09:45,09:33:00,4756,1.0685473099326939,0.9013382944682796,1.6022645338746033,1.6061246888134022,0.01999999999998181,186.9275,3.0,2.0
AMD,2023-11-14,09:30-09:45,09:33:00,4144,3.3233632436018645,2.8772334127418784,4.165104752384286,5.820479773832219,0.03999999999999204,120.095,2.0,2.0
IWM,2023-11-14,09:30-09:45,09:33:00,1098,0.5721314758126216,0.7174815172934584,1.1442302191206724,1.1444266422528173,0.009999999999990905,174.79500000000002,4.0,4.0
AAPL,2023-11-14,09:30-09:45,09:40:00,3861,0.5358338914931496,0.6344520339951704,1.071639071959589,1.0718688032575063,0.009999999999990905,186.635,3.0,3.0
AMD,2023-11-14,09:30-09:45,09:40:00,3690,2.4827243762155944,2.2338758593395776,3.3211557622045866,4.1513102808645606,0.030000000000001137,120.63499999999999,2.0,2.0
IWM,2023-11-14,09:30-09:45,09:40:00,2449,0.5711837783817979,0.6140961211663286,1.1420740063945758,1.1423349326028236,0.009999999999990905,175.075,4.0,6.0
AAPL,2023-11-14,09:45-10:30,09:50:00,3352,0.5354895713401111,0.5746789661826608,0.5358051812356153,1.0714668381003862,0.009999999999990905,186.745,3.0,4.0
AMD,2023-11-14,09:45-10:30,09:50:00,3563,1.663339986692949,1.9365465811256193,2.4949062331075003,3.3239155725449767,0.020000000000010232,120.35,2.0,2.0
IWM,2023-11-14,09:45-10:30,09:50:00,3083,0.5699467099837182,0.5592227622338695,0.570174188213981,1.1398843267252903,0.009999999999990905,175.45499999999998,5.0,4.0
AAPL,2023-11-14,09:45-10:30,10:10:00,2464,0.5344592608438752,0.5516095183425131,0.5347164665946222,1.0691756655608793,0.009999999999990905,187.10500000000002,5.0,4.0
AMD,2023-11-14,09:45-10:30,10:10:00,3568,1.6638935108149768,1.4429425330892913,2.495798742417048,2.4971906605070244,0.01999999999999602,120.17,2.0,3.0
IWM,2023-11-14,09:45-10:30,10:10:00,3968,0.5688120360621658,0.6536611686354766,1.1375917183312558,1.1377211445480533,0.009999999999990905,175.805,7.0,4.0
AAPL,2023-11-14,10:30-15:30,11:15:00,1123,0.5344306976987898,0.5144541511054023,0.5344878270392531,1.068832834543705,0.009999999999990905,187.115,6.0,5.0
AMD,2023-11-14,10:30-15:30,11:15:00,1722,1.6462260268331568,1.2847044443374818,1.6469038208165367,2.4698472811098786,0.01999999999999602,121.46000000000001,5.0,4.0
IWM,2023-11-14,10:30-15:30,11:15:00,4906,0.5634596422026147,0.5635959254454833,0.5636501986861825,1.1272686281146562,0.009999999999990905,177.475,9.0,9.0
NVDA,2023-11-14,10:30-15:30,11:15:00,356,2.014260967650282,2.045382684881808,2.618196503666282,3.6248885556488304,0.10000000000002274,496.59,1.0,1.0
QQQ,2023-11-14,10:30-15:30,11:15:00,1893,0.25937982284481953,0.27034003501963666,0.25938655080710477,0.5187663735646683,0.009999999999990905,385.53499999999997,5.0,10.0
AAPL,2023-11-14,10:30-15:30,12:45:00,596,0.5337745869914279,0.5212261718094977,0.5338030800432864,1.0675776662742507,0.009999999999990905,187.345,3.0,4.0
AMD,2023-11-14,10:30-15:30,12:45:00,417,0.8277117907537065,1.1568796554343084,1.6553550736629716,1.6554920950249168,0.010000000000005116,120.845,3.0,3.0
IWM,2023-11-14,10:30-15:30,12:45:00,1703,0.5648919644112924,0.5383566751430944,0.5649238765087324,0.5649557922087458,0.009999999999990905,177.025,12.0,4.0
NVDA,2023-11-14,10:30-15:30,12:45:00,212,2.420135527589637,2.167149490346526,3.025382963059615,3.6304961678097385,0.12000000000000455,495.83,2.0,2.0
QQQ,2023-11-14,10:30-15:30,12:45:00,2873,0.2598448726122919,0.27078751295154746,0.2598583771841982,0.5197100018185123,0.009999999999990905,384.845,5.0,3.0
SPY,2023-11-14,10:30-15:30,12:45:00,2613,0.22296792606363292,0.24148240506231994,0.44590105455685586,0.44595076703491365,0.009999999999990905,448.495,4.0,5.0
TSLA,2023-11-14,10:30-15:30,12:45:00,801,1.7024174327541728,1.463558636037219,2.1287012793487428,2.554169682005971,0.03999999999999204,234.935,2.0,2.0
AAPL,2023-11-14,10:30-15:30,14:30:00,1149,0.5334898236811281,0.528369634036188,0.5335467520351781,1.06700810926066,0.009999999999990905,187.445,4.0,7.0
AMD,2023-11-14,10:30-15:30,14:30:00,1086,0.8357360745468977,1.120322739953396,1.6714023065348507,1.671681711802928,0.010000000000005116,119.67500000000001,5.0,6.0
IWM,2023-11-14,10:30-15:30,14:30:00,1764,0.5641908093312028,0.5462813296411914,0.564254478769412,0.564254478769412,0.009999999999990905,177.245,6.0,9.0
NVDA,2023-11-14,10:30-15:30,14:30:00,638,1.8151931668068098,1.781160371011835,2.6221202062822395,3.152754797835004,0.08999999999997499,495.79499999999996,1.0,1.0
QQQ,2023-11-14,10:30-15:30,14:30:00,4108,0.25989214475968825,0.2626765754967873,0.25992592111224655,0.51981806367724,0.009999999999990905,384.775,6.0,5.0
SPY,2023-11-14,10:30-15:30,14:30:00,1255,0.22291822245115858,0.22008038718447523,0.22293313120709163,0.44585135315845137,0.009999999999990905,448.595,7.0,6.0
AAPL,2023-11-14,15:30-16:00,15:35:00,1261,0.5325522566897034,0.4877779686027695,0.5325806193922897,1.0651555666960502,0.009999999999990905,187.775,7.0,7.0
AMD,2023-11-14,15:30-16:00,15:35:00,978,0.8319121500761952,0.9527334525388926,1.663755095249648,1.6641704110497604,0.010000000000005116,120.205,8.0,5.0
IWM,2023-11-14,15:30-16:00,15:35:00,2467,0.5608053164338898,0.5469618119101967,0.5609940815119299,0.561025554713507,0.009999999999990905,178.315,17.0,9.0
NVDA,2023-11-14,15:30-16:00,15:35:00,668,1.2043839576057305,1.1834694342428655,1.6062321808625653,1.8073922342375313,0.060000000000002274,498.155,1.0,1.0
QQQ,2023-11-14,15:30-16:00,15:35:00,3309,0.2590640017613996,0.25272705808008517,0.2590975631871826,0.5181212921940316,0.009999999999990905,386.005,12.0,5.0
SPY,2023-11-14,15:30-16:00,15:35:00,1317,0.22237788674274003,0.22271552305893502,0.2223877775675426,0.4447805008237036,0.009999999999990905,449.685,8.0,6.0
AAPL,2023-11-14,15:30-16:00,15:50:00,4967,0.533432907475577,0.5546640483150439,0.5335467520351781,1.06700810926066,0.009999999999990905,187.465,4.0,6.0
AMD,2023-11-14,15:30-16:00,15:50:00,4478,0.8337154529163464,0.9022124231266879,1.6667083368063424,1.6679176048699877,0.010000000000005116,119.945,7.0,6.0
IWM,2023-11-14,15:30-16:00,15:50:00,555,0.5613089725234153,0.514753205977393,0.5613404810698772,1.122513366349844,0.009999999999990905,178.155,5.0,5.0
AAPL,2023-11-14,15:30-16:00,15:58:00,3195,0.5340311340146273,0.5263362069709179,0.534088177959213,1.0681478316604482,0.009999999999990905,187.255,12.0,11.0
AMD,2023-11-14,15:30-16:00,15:58:00,1731,0.8351776840515226,0.8356508295928325,0.835247442055136,1.6704251231935208,0.010000000000005116,119.735,18.0,10.0
IWM,2023-11-14,15:30-16:00,15:58:00,2770,0.5609940815119299,0.5435755991172752,0.561025554713507,0.5610570314483309,0.009999999999990905,178.255,49.0,20.0
NVDA,2023-11-14,15:30-16:00,15:58:00,1108,1.209262954229443,1.2467938505278677,2.0158039025968137,2.822068576267274,0.060000000000002274,496.155,2.0,1.0
QQQ,2023-11-14,15:30-16:00,15:58:00,1196,0.25975037988469435,0.2562730610881581,0.2597571270859382,0.5194811941475962,0.009999999999990905,384.985,11.0,12.0
AAPL,2024-02-13,09:30-09:45,09:30:05,5990,1.6131200430165955,1.5092936788839102,2.1521575379313482,3.2235534303982307,0.030000000000001137,185.93,1.0,2.0
AMD,2024-02-13,09:30-09:45,09:30:05,4010,4.806248122560079,4.954123191003292,7.204178423485895,9.57218896499485,0.0800000000000125,166.68,1.0,1.0
AAPL,2024-02-13,09:30-09:45,09:33:00,3286,1.0814610546741017,1.0660016305560047,1.6238599150180593,2.164150841313209,0.020000000000010232,184.915,2.0,2.0
AMD,2024-02-13,09:30-09:45,09:33:00,2518,4.196516890980077,4.219065103168718,5.999268093828408,7.798674225381412,0.06999999999999318,166.78,1.0,1.0
IWM,2024-02-13,09:30-09:45,09:33:00,4194,0.5084788854138208,0.6761862529313352,1.0169319164087165,1.0171387885867778,0.010000000000019327,196.685,2.0,2.5
AAPL,2024-02-13,09:30-09:45,09:40:00,2324,1.0843634786370533,0.8919993377402443,1.084716346674358,1.6269421622061955,0.01999999999998181,184.42000000000002,2.0,2.0
AMD,2024-02-13,09:30-09:45,09:40:00,2329,3.5665458003924555,3.532656876035912,4.759355107382002,5.947325729754694,0.060000000000002274,168.235,1.0,1.0
IWM,2024-02-13,09:30-09:45,09:40:00,5347,0.507730192176859,0.5602986410801395,1.0150738466214186,1.0157956219213893,0.009999999999990905,196.965,6.0,3.0
AAPL,2024-02-13,09:45-10:30,09:50:00,2971,0.5407012895720839,0.6988232992237078,1.0814318157230352,1.0816072683998599,0.010000000000019327,184.95499999999998,2.0,2.0
AMD,2024-02-13,09:45-10:30,09:50:00,2477,2.960945133685663,2.7036479612582682,3.5572419517402194,4.151528417502876,0.04999999999998295,168.75,1.0,1.0
IWM,2024-02-13,09:45-10:30,09:50:00,4552,0.510008925157176,0.5957927916363714,1.0199918400658015,1.0203040506076029,0.009999999999990905,196.085,2.0,3.0
AAPL,2024-02-13,09:45-10:30,10:10:00,2457,0.5407305269414068,0.5688700227174642,1.0809057990586288,1.0816072683998599,0.009999999999990905,184.935,3.0,3.0
AMD,2024-02-13,09:45-10:30,10:10:00,2228,2.3693875133273337,2.532779204525295,3.5542918073575187,4.147042270210705,0.040000000000020464,168.9,1.0,1.0
IWM,2024-02-13,09:45-10:30,10:10:00,4558,0.512675911921812,0.517866772606814,0.5128073639132794,1.0255358424782193,0.009999999999990905,195.055,3.0,6.0
NVDA,2024-02-13,09:45-10:30,10:10:00,757,5.759761742538202,5.791050236222849,8.715822028537353,11.375046518323783,0.40999999999996817,711.74,1.0,1.0
AAPL,2024-02-13,10:30-15:30,11:15:00,2447,0.5384594674630969,0.5160160898090279,0.5385174614281971,1.0769479295681565,0.009999999999990905,185.715,4.0,3.0
AMD,2024-02-13,10:30-15:30,11:15:00,1462,1.73415416630545,1.4809866773840832,2.3133422011462876,2.8914553653578765,0.030000000000001137,172.91500000000002,1.0,1.0
IWM,2024-02-13,10:30-15:30,11:15:00,4091,0.5067011223439652,0.4955602966165341,0.5067781578623757,1.0134279199397127,0.009999999999990905,197.35500000000002,5.0,6.0
