symbol,signal_ts,entry_ts,exit_ts,direction,entry_px,exit_px,stop_px,target_px,risk_per_share,r,ret_pct,bars_held,reason
SPY,2021-02-01 10:55:00,2021-02-01 11:05:00,2021-02-01 11:10:00,-1,373.25,373.62,373.62,372.51,0.37000000000000455,-1.0,-0.09912926992632407,1,stop
AAPL,2021-02-01 10:55:00,2021-02-01 11:10:00,2021-02-01 11:10:00,-1,133.285,133.43,133.43,132.99499999999998,0.14500000000001023,-1.0,-0.10878943617061952,0,stop
META,2021-02-01 10:55:00,2021-02-01 11:20:00,2021-02-01 12:00:00,-1,257.875,259.7,259.7,254.22500000000002,1.8249999999999886,-1.0,-0.7077072224915129,8,stop
QQQ,2021-02-02 10:30:00,2021-02-02 10:35:00,2021-02-02 10:55:00,-1,326.85,327.21,327.21,326.1300000000001,0.3599999999999568,-1.0,-0.11014226709498448,4,stop
META,2021-02-02 10:30:00,2021-02-02 10:35:00,2021-02-02 11:25:00,-1,266.39295000000004,267.72,267.72,263.73885000000007,1.3270499999999856,-1.0,-0.498155075049841,10,stop
NVDA,2021-02-02 10:35:00,2021-02-02 10:40:00,2021-02-02 15:25:00,-1,532.505,540.4571,540.4571,516.6008,7.952099999999973,-1.0,-1.4933380907221478,57,stop
AMZN,2021-02-02 10:35:00,2021-02-02 10:40:00,2021-02-02 15:55:00,1,3399.54285,3383.23,3361.125,3476.3785499999994,38.41784999999982,-0.42461642179351206,-0.4798542251055844,63,flatten
IWM,2021-02-02 10:30:00,2021-02-02 10:45:00,2021-02-02 10:45:00,-1,211.525,211.65,211.65,211.275,0.125,-1.0,-0.059094669660796594,0,stop
AAPL,2021-02-02 10:30:00,2021-02-02 10:50:00,2021-02-02 10:50:00,-1,135.51999999999998,135.63,135.63,135.29999999999995,0.11000000000001364,-1.0,-0.08116883116884124,0,stop
SPY,2021-02-02 10:30:00,2021-02-02 10:55:00,2021-02-02 11:05:00,-1,382.135,382.54,382.54,381.32499999999993,0.40500000000002956,-1.0,-0.10598348751096592,2,stop
MSFT,2021-02-02 10:45:00,2021-02-02 10:55:00,2021-02-02 14:35:00,-1,240.174,241.2799,241.2799,237.96220000000002,1.1058999999999912,-1.0,-0.46045783473647905,44,stop
GOOGL,2021-02-02 11:05:00,2021-02-02 11:10:00,2021-02-02 12:10:00,-1,1925.175,1930.15,1930.15,1915.2249999999997,4.975000000000136,-1.0,-0.25841806589012095,12,stop
GOOGL,2021-02-03 10:30:00,2021-02-03 10:40:00,2021-02-03 12:40:00,-1,2055.4,2080.16,2080.16,2005.8800000000006,24.759999999999764,-1.0,-1.2046317018585075,24,stop
IWM,2021-02-03 10:30:00,2021-02-03 10:40:00,2021-02-03 13:40:00,-1,212.38,213.89,213.89,209.36,1.509999999999991,-1.0,-0.710989735379975,36,stop
NVDA,2021-02-03 11:15:00,2021-02-03 11:20:00,2021-02-03 15:55:00,-1,547.565,540.9350000000002,550.88,540.9350000000002,3.314999999999941,2.0,1.2108151543652135,55,target
AAPL,2021-02-03 11:15:00,2021-02-03 11:20:00,2021-02-03 12:50:00,-1,134.1395,135.4,135.4,131.61849999999998,1.2605000000000075,-1.0,-0.9396933789077845,18,stop
AMD,2021-02-03 11:15:00,2021-02-03 11:35:00,2021-02-03 11:35:00,-1,87.815,87.88,87.88,87.685,0.06499999999999773,-1.0,-0.07401924500369837,0,stop
AMZN,2021-02-03 11:40:00,2021-02-03 11:45:00,2021-02-03 12:10:00,1,3373.6001,3398.8003000000003,3361.0,3398.8003000000003,12.600100000000111,2.0,0.7469824298380896,5,target
NVDA,2021-02-04 10:55:00,2021-02-04 11:05:00,2021-02-04 11:50:00,1,538.5563999999999,541.6931,537.0,541.6691999999998,1.5563999999999396,2.0153559496274354,0.5824273929341512,9,target
QQQ,2021-02-04 10:50:00,2021-02-04 11:10:00,2021-02-04 12:00:00,1,327.265,328.31499999999994,326.74,328.31499999999994,0.5249999999999773,2.0,0.3208409087436648,10,target
AMZN,2021-02-04 11:25:00,2021-02-04 11:35:00,2021-02-04 15:55:00,1,3310.65615,3330.84,3288.0,3355.9684499999994,22.656149999999798,0.8908773114585015,0.6096631327901675,52,flatten
GOOGL,2021-02-04 11:25:00,2021-02-04 11:40:00,2021-02-04 15:55:00,1,2044.05125,2055.27,2035.1,2061.95375,8.951250000000073,1.253316575897211,0.5488487629652143,51,flatten
META,2021-02-04 11:20:00,2021-02-04 11:40:00,2021-02-04 11:50:00,1,265.07500000000005,264.6,264.6,266.0250000000001,0.47500000000002274,-1.0,-0.17919456757522312,2,stop
AMD,2021-02-04 12:25:00,2021-02-04 13:10:00,2021-02-04 15:50:00,1,88.095,87.26,87.26,89.76499999999999,0.8349999999999937,-1.0,-0.9478403995686404,32,stop
META,2021-02-05 10:50:00,2021-02-05 11:05:00,2021-02-05 15:55:00,1,267.71500000000003,268.1433,266.64,269.8650000000001,1.0750000000000455,0.3984186046511262,0.15998356461161262,58,flatten
SPY,2021-02-05 10:35:00,2021-02-05 11:10:00,2021-02-05 15:55:00,1,387.2925,387.68,386.485,388.9075,0.8075000000000045,0.4798761609906953,0.1000535770767543,57,flatten
QQQ,2021-02-05 10:50:00,2021-02-05 11:10:00,2021-02-05 12:45:00,1,330.37,332.05000000000007,329.53,332.05000000000007,0.8400000000000318,2.0,0.5085207494627428,19,target
NVDA,2021-02-05 10:55:00,2021-02-05 11:10:00,2021-02-05 11:10:00,1,543.5675,543.0,543.0,544.7025,0.5674999999999955,-1.0,-0.1044028570508714,0,stop
GOOGL,2021-02-05 10:50:00,2021-02-05 11:15:00,2021-02-05 12:05:00,1,2061.475,2074.4249999999997,2055.0,2074.4249999999997,6.474999999999909,2.0,0.6281909797596293,10,target
AMZN,2021-02-05 10:50:00,2021-02-05 11:15:00,2021-02-05 12:15:00,1,3320.1834,3355.1301999999996,3302.71,3355.1301999999996,17.473399999999856,2.0,1.052556313606041,12,target
AAPL,2021-02-05 11:15:00,2021-02-05 11:20:00,2021-02-05 11:45:00,-1,136.45,136.67,136.67,136.01,0.21999999999999886,-1.0,-0.1612312202271886,5,stop
MSFT,2021-02-05 11:10:00,2021-02-05 12:00:00,2021-02-05 12:40:00,-1,241.525,242.03,242.03,240.51500000000001,0.5049999999999955,-1.0,-0.20908808611944746,8,stop
SPY,2021-02-08 10:45:00,2021-02-08 10:50:00,2021-02-08 11:10:00,1,389.70500000000004,389.24,389.24,390.6350000000001,0.46500000000003183,-1.0,-0.11932102487780033,4,stop
AMZN,2021-02-08 11:00:00,2021-02-08 11:05:00,2021-02-08 11:05:00,1,3323.968,3321.0,3321.0,3329.9039999999995,2.967999999999847,-1.0,-0.08929087163293531,0,stop
GOOGL,2021-02-08 11:00:00,2021-02-08 11:05:00,2021-02-08 11:20:00,1,2080.01,2075.77,2075.77,2088.4900000000007,4.2400000000002365,-1.0,-0.20384517382129105,3,stop
IWM,2021-02-08 11:05:00,2021-02-08 11:10:00,2021-02-08 15:55:00,1,225.785,227.27,225.0,227.355,0.7849999999999966,1.8917197452229555,0.6577053391500824,57,flatten
QQQ,2021-02-08 10:40:00,2021-02-08 11:10:00,2021-02-08 11:25:00,1,332.80600000000004,332.42,332.42,333.5780000000001,0.3860000000000241,-1.0,-0.11598348587466094,3,stop
AAPL,2021-02-08 10:35:00,2021-02-08 11:30:00,2021-02-08 11:30:00,1,136.09820000000002,136.35460000000006,135.97,136.35460000000006,0.12820000000002096,2.0,0.1883933806619352,0,target
MSFT,2021-02-08 11:35:00,2021-02-08 11:50:00,2021-02-08 15:55:00,-1,241.45,242.47,243.38,237.58999999999997,1.9300000000000068,-0.5284974093264283,-0.4224477117415657,49,flatten
IWM,2021-02-09 10:40:00,2021-02-09 10:45:00,2021-02-09 12:00:00,1,227.01999999999998,228.25999999999993,226.4,228.25999999999993,0.6199999999999761,2.0,0.5462073826094408,15,target
AAPL,2021-02-09 10:35:00,2021-02-09 10:45:00,2021-02-09 11:10:00,1,137.55,136.81,136.81,139.03000000000003,0.7400000000000091,-1.0,-0.5379861868411553,5,stop
GOOGL,2021-02-09 10:35:00,2021-02-09 10:55:00,2021-02-09 11:00:00,1,2090.54,2086.22,2086.22,2099.1800000000003,4.320000000000164,-1.0,-0.2066451730175057,1,stop
MSFT,2021-02-09 11:20:00,2021-02-09 11:25:00,2021-02-09 15:45:00,-1,243.675,244.48,244.48,242.06500000000005,0.8049999999999784,-1.0,-0.330358058889906,52,stop
NVDA,2021-02-09 10:50:00,2021-02-09 11:40:00,2021-02-09 15:55:00,-1,576.575,570.25,583.33,563.065,6.7549999999999955,0.9363434492968246,1.0969951870962225,51,flatten
SPY,2021-02-09 10:50:00,2021-02-09 11:45:00,2021-02-09 12:10:00,-1,390.21000000000004,390.43,390.43,389.7700000000001,0.21999999999997044,-1.0,-0.05637989800363148,5,stop
GOOGL,2021-02-10 10:30:00,2021-02-10 10:35:00,2021-02-10 15:55:00,-1,2062.2825000000003,2086.53,2095.0,1996.8475000000008,32.717499999999745,-0.7411171391457212,-1.1757603529099405,64,flatten
AAPL,2021-02-10 10:45:00,2021-02-10 10:50:00,2021-02-10 15:55:00,-1,135.145,135.36,136.73,131.97500000000005,1.5849999999999795,-0.1356466876971648,-0.1590883865477845,61,flatten
NVDA,2021-02-10 10:45:00,2021-02-10 10:50:00,2021-02-10 14:30:00,-1,577.835,593.65,593.65,546.2050000000002,15.81499999999994,-1.0,-2.736940476087454,44,stop
QQQ,2021-02-10 10:45:00,2021-02-10 10:50:00,2021-02-10 15:55:00,-1,330.825,332.73,335.24,321.99499999999995,4.4150000000000205,-0.4314835787089515,-0.575833144411707,61,flatten
MSFT,2021-02-10 10:45:00,2021-02-10 10:50:00,2021-02-10 15:55:00,-1,242.405,242.81,245.57,236.07500000000002,3.164999999999992,-0.12796208530805755,-0.16707576163858054,61,flatten
AMD,2021-02-10 10:45:00,2021-02-10 10:50:00,2021-02-10 15:55:00,-1,91.28,92.36,93.27,87.30000000000001,1.9899999999999949,-0.5427135678391966,-1.1831726555652917,61,flatten
IWM,2021-02-10 10:45:00,2021-02-10 10:50:00,2021-02-10 10:50:00,-1,225.9,226.25,226.25,225.20000000000002,0.3499999999999943,-1.0,-0.1549358123063277,0,stop
AMZN,2021-02-10 10:55:00,2021-02-10 11:05:00,2021-02-10 11:05:00,1,3267.13005,3264.26,3264.26,3272.87015,2.870049999999992,-1.0,-0.08784621230489408,0,stop
META,2021-02-10 11:15:00,2021-02-10 11:20:00,2021-02-10 11:30:00,1,269.0777,268.0344,268.0344,271.16429999999997,1.043299999999988,-1.0,-0.38773187075702964,2,stop
GOOGL,2021-02-11 10:30:00,2021-02-11 10:35:00,2021-02-11 10:50:00,-1,2071.7675,2080.17,2080.17,2054.9624999999996,8.402500000000146,-1.0,-0.4055715711343163,3,stop
NVDA,2021-02-11 10:35:00,2021-02-11 10:40:00,2021-02-11 10:50:00,-1,605.335,609.57,609.57,596.865,4.235000000000014,-1.0,-0.69961261119876,2,stop
AAPL,2021-02-11 10:40:00,2021-02-11 10:45:00,2021-02-11 11:50:00,1,135.315,134.92,134.92,136.10500000000002,0.39500000000001023,-1.0,-0.29191146583897587,13,stop
SPY,2021-02-11 10:45:00,2021-02-11 10:55:00,2021-02-11 10:55:00,1,390.995,390.535,390.535,391.91499999999996,0.45999999999997954,-1.0,-0.11764856328085513,0,stop
QQQ,2021-02-11 10:40:00,2021-02-11 10:55:00,2021-02-11 12:15:00,1,334.18494999999996,333.52,333.52,335.5148499999999,0.6649499999999762,-1.0,-0.19897664451974162,16,stop
MSFT,2021-02-11 10:45:00,2021-02-11 10:55:00,2021-02-11 12:30:00,1,243.37,242.64,242.64,244.83000000000004,0.7300000000000182,-1.0,-0.2999548013313137,19,stop
GOOGL,2021-02-12 10:40:00,2021-02-12 10:45:00,2021-02-12 11:40:00,1,2087.5699999999997,2081.45,2081.45,2099.8099999999995,6.119999999999891,-1.0,-0.2931638220514709,11,stop
AMZN,2021-02-12 10:50:00,2021-02-12 10:55:00,2021-02-12 15:55:00,1,3251.995,3279.9849999999997,3238.0,3279.9849999999997,13.99499999999989,2.0,0.8607024303542834,60,target
IWM,2021-02-12 10:40:00,2021-02-12 11:05:00,2021-02-12 11:10:00,1,226.63,227.14999999999998,226.37,227.14999999999998,0.2599999999999909,2.0,0.22944888143669495,1,target
META,2021-02-12 11:15:00,2021-02-12 11:20:00,2021-02-12 11:40:00,1,269.435,269.06,269.06,270.185,0.375,-1.0,-0.13918013621095998,4,stop
MSFT,2021-02-12 11:15:00,2021-02-12 11:45:00,2021-02-12 15:55:00,1,243.5525,245.19750000000005,242.73,245.19750000000005,0.8225000000000193,2.0,0.6754190574927535,50,target
NVDA,2021-02-12 11:40:00,2021-02-12 12:00:00,2021-02-12 12:40:00,-1,609.86,607.84,610.87,607.84,1.009999999999991,2.0,0.3312235595054573,8,target
AMZN,2021-02-16 10:35:00,2021-02-16 10:40:00,2021-02-16 11:20:00,1,3286.575,3272.29,3272.29,3315.1449999999995,14.284999999999854,-1.0,-0.4346470109460413,8,stop
GOOGL,2021-02-16 10:35:00,2021-02-16 10:45:00,2021-02-16 11:30:00,1,2136.1150500000003,2121.0,2121.0,2166.345150000001,15.115050000000338,-1.0,-0.7075953142130773,9,stop
SPY,2021-02-16 10:30:00,2021-02-16 10:45:00,2021-02-16 10:50:00,1,393.79999999999995,392.82,392.82,395.7599999999999,0.9799999999999613,-1.0,-0.24885728796342343,1,stop
QQQ,2021-02-16 10:30:00,2021-02-16 10:45:00,2021-02-16 10:50:00,1,337.79499999999996,336.89,336.89,339.6049999999999,0.9049999999999727,-1.0,-0.2679139714915771,1,stop
META,2021-02-16 10:40:00,2021-02-16 10:45:00,2021-02-16 10:45:00,1,275.56,276.08,275.3,276.08,0.2599999999999909,2.0,0.18870663376396496,0,target
NVDA,2021-02-16 10:30:00,2021-02-16 10:45:00,2021-02-16 11:30:00,1,608.115,604.0,604.0,616.345,4.115000000000009,-1.0,-0.6766812198350656,9,stop
MSFT,2021-02-16 11:00:00,2021-02-16 11:10:00,2021-02-16 13:20:00,-1,244.0275,244.73,244.73,242.62250000000003,0.7024999999999864,-1.0,-0.28787739086782693,26,stop
AAPL,2021-02-17 10:50:00,2021-02-17 11:00:00,2021-02-17 11:15:00,1,130.47,129.89,129.89,131.63000000000002,0.5800000000000125,-1.0,-0.4445466390741263,3,stop
META,2021-02-17 10:55:00,2021-02-17 11:00:00,2021-02-17 11:15:00,1,272.17499999999995,270.95,270.95,274.6249999999999,1.224999999999966,-1.0,-0.45007807476805956,3,stop
QQQ,2021-02-17 10:50:00,2021-02-17 11:05:00,2021-02-17 11:05:00,1,331.96500000000003,331.79,331.79,332.31500000000005,0.17500000000001137,-1.0,-0.05271640082539164,0,stop
AMD,2021-02-17 10:50:00,2021-02-17 11:05:00,2021-02-17 11:10:00,1,89.425,89.03,89.03,90.21499999999999,0.394999999999996,-1.0,-0.44171093094771713,1,stop
MSFT,2021-02-17 10:50:00,2021-02-17 11:10:00,2021-02-17 15:55:00,1,242.1175,244.1913,241.0806,244.1913,1.0369000000000028,2.0,0.8565262734003142,57,target
GOOGL,2021-02-17 10:50:00,2021-02-17 11:15:00,2021-02-17 11:15:00,1,2103.325,2106.1349999999993,2101.92,2106.1349999999993,1.4049999999997453,2.0,0.13359799365288252,0,target
IWM,2021-02-17 11:05:00,2021-02-17 12:00:00,2021-02-17 15:55:00,-1,222.66500000000002,224.1,224.74,218.51500000000004,2.0749999999999886,-0.6915662650602321,-0.644465901690869,47,flatten
NVDA,2021-02-17 11:10:00,2021-02-17 12:10:00,2021-02-17 15:55:00,-1,596.79435,596.24,607.9793,574.4244500000001,11.184949999999958,0.049562134832967654,0.09288794372801945,45,flatten
GOOGL,2021-02-18 10:40:00,2021-02-18 10:45:00,2021-02-18 14:35:00,1,2100.875,2114.625,2094.0,2114.625,6.875,2.0,0.6544892009281847,46,target
AMD,2021-02-18 11:10:00,2021-02-18 11:15:00,2021-02-18 12:25:00,-1,87.7875,88.12,88.12,87.12249999999997,0.33250000000001023,-1.0,-0.37875551758508924,14,stop
SPY,2021-02-18 11:20:00,2021-02-18 11:25:00,2021-02-18 15:55:00,1,389.33000000000004,390.75,387.74,392.5100000000001,1.5900000000000318,0.8930817610062457,0.3647291500783292,54,flatten
QQQ,2021-02-18 11:20:00,2021-02-18 11:25:00,2021-02-18 15:55:00,1,330.27,332.44,328.36,334.0899999999999,1.9099999999999682,1.1361256544502891,0.6570381808823132,54,flatten
NVDA,2021-02-18 11:20:00,2021-02-18 11:25:00,2021-02-18 11:35:00,1,587.76,583.1,583.1,597.0799999999999,4.659999999999968,-1.0,-0.7928406152170899,2,stop
MSFT,2021-02-18 11:20:00,2021-02-18 11:30:00,2021-02-18 11:45:00,1,241.8,241.21,241.21,242.98000000000002,0.5900000000000034,-1.0,-0.24400330851943897,3,stop
AAPL,2021-02-18 10:50:00,2021-02-18 11:35:00,2021-02-18 15:55:00,1,128.375,129.7127,127.41,130.305,0.9650000000000034,1.3862176165803188,1.0420253164557058,52,flatten
META,2021-02-18 11:15:00,2021-02-18 11:50:00,2021-02-18 12:00:00,1,267.12,266.17,266.17,269.02,0.9499999999999886,-1.0,-0.3556454028152099,2,stop
IWM,2021-02-18 12:05:00,2021-02-18 12:10:00,2021-02-18 15:55:00,-1,220.14499999999998,220.52,222.9,214.63499999999993,2.755000000000024,-0.1361161524500999,-0.17034227441006083,45,flatten
AAPL,2021-02-19 10:40:00,2021-02-19 10:50:00,2021-02-19 11:00:00,1,129.85465,130.61395,129.475,130.61395,0.37964999999999804,2.0,0.584730696975423,2,target
GOOGL,2021-02-19 10:55:00,2021-02-19 11:10:00,2021-02-19 12:10:00,1,2113.5081,2105.8,2105.8,2128.9242999999997,7.708099999999831,-1.0,-0.36470643287337445,12,stop
AMZN,2021-02-19 10:55:00,2021-02-19 11:10:00,2021-02-19 12:20:00,1,3314.3533500000003,3307.0256,3307.0256,3329.008850000001,7.327750000000378,-1.0,-0.22109139328793584,14,stop
SPY,2021-02-19 11:00:00,2021-02-19 11:15:00,2021-02-19 12:15:00,1,391.93100000000004,391.3,391.3,393.1930000000001,0.6310000000000286,-1.0,-0.16099772664066597,12,stop
AMD,2021-02-19 11:00:00,2021-02-19 11:15:00,2021-02-19 15:55:00,1,89.9208,89.58,88.76,92.24239999999999,1.1607999999999947,-0.2935906271536898,-0.3790001868310797,56,flatten
MSFT,2021-02-19 11:15:00,2021-02-19 11:20:00,2021-02-19 12:25:00,-1,242.0675,240.8825,242.66,240.8825,0.5925000000000011,2.0,0.4895328782261156,13,target
QQQ,2021-02-19 11:25:00,2021-02-19 11:45:00,2021-02-19 12:20:00,1,333.55355,332.25,332.25,336.1606499999999,1.303549999999973,-1.0,-0.3908068134786672,7,stop
QQQ,2021-02-22 10:35:00,2021-02-22 10:40:00,2021-02-22 15:55:00,-1,325.22,322.44,327.8,320.06000000000006,2.579999999999984,1.0775193798449794,0.8548059774921681,63,flatten
NVDA,2021-02-22 10:35:00,2021-02-22 10:40:00,2021-02-22 15:10:00,-1,597.47495,581.76485,605.33,581.76485,7.855050000000006,2.0,2.6294156767576635,54,target
AMD,2021-02-22 10:45:00,2021-02-22 10:50:00,2021-02-22 10:50:00,1,87.88499999999999,87.54,87.54,88.57499999999996,0.34499999999998465,-1.0,-0.3925584570745687,0,stop
SPY,2021-02-22 10:45:00,2021-02-22 10:50:00,2021-02-22 10:50:00,1,387.7,387.18,387.18,388.73999999999995,0.5199999999999818,-1.0,-0.1341243229300959,0,stop
GOOGL,2021-02-22 10:55:00,2021-02-22 11:00:00,2021-02-22 11:20:00,-1,2060.6949999999997,2065.77,2065.77,2050.544999999999,5.075000000000273,-1.0,-0.2462761349933044,4,stop
AMZN,2021-02-22 10:55:00,2021-02-22 11:10:00,2021-02-22 11:20:00,-1,3188.21,3197.485,3197.485,3169.66,9.275000000000091,-1.0,-0.29091559213477436,2,stop
MSFT,2021-02-22 11:10:00,2021-02-22 11:15:00,2021-02-22 11:20:00,-1,233.94,234.8,234.8,232.21999999999997,0.8600000000000136,-1.0,-0.36761562793879354,1,stop
IWM,2021-02-22 10:55:00,2021-02-22 11:15:00,2021-02-22 11:40:00,-1,224.745,225.495,225.495,223.245,0.75,-1.0,-0.3337115397450444,5,stop
META,2021-02-22 10:40:00,2021-02-22 11:15:00,2021-02-22 13:25:00,-1,259.22,262.01,262.01,253.6400000000001,2.7899999999999636,-1.0,-1.076305840598705,26,stop
META,2021-02-23 11:10:00,2021-02-23 11:15:00,2021-02-23 15:55:00,1,264.475,265.86,254.96,283.50500000000005,9.515000000000015,0.14555964266946808,0.5236789866717046,56,flatten
AMZN,2021-02-23 11:05:00,2021-02-23 11:15:00,2021-02-23 11:15:00,1,3154.86,3158.7400000000002,3152.92,3158.7400000000002,1.9400000000000546,2.0,0.12298485511243316,0,target
SPY,2021-02-23 10:45:00,2021-02-23 11:20:00,2021-02-23 15:55:00,1,384.485,387.5,380.2,393.05500000000006,4.285000000000025,0.7036172695449169,0.784165832217118,55,flatten
IWM,2021-02-23 10:45:00,2021-02-23 11:20:00,2021-02-23 12:15:00,1,219.8125,217.9,217.9,223.6375,1.9124999999999943,-1.0,-0.8700597099800941,11,stop
AMD,2021-02-23 10:45:00,2021-02-23 11:20:00,2021-02-23 15:55:00,1,83.175,84.74,79.36,90.80499999999999,3.8149999999999977,0.4102228047182172,1.8815749924857201,55,flatten
AAPL,2021-02-23 10:45:00,2021-02-23 11:20:00,2021-02-23 15:55:00,1,123.04249999999999,125.85,118.39,132.34749999999997,4.652499999999989,0.6034390112842581,2.2817319218969097,55,flatten
QQQ,2021-02-23 10:45:00,2021-02-23 11:25:00,2021-02-23 15:55:00,1,317.585,321.53,311.0,330.75499999999994,6.5849999999999795,0.5990888382687936,1.242187131004296,54,flatten
NVDA,2021-02-23 10:45:00,2021-02-23 11:45:00,2021-02-23 15:55:00,1,553.36005,565.65,545.1801,569.7199499999999,8.179949999999963,1.5024480589734697,2.2209680659093434,50,flatten
MSFT,2021-02-23 12:00:00,2021-02-23 12:25:00,2021-02-23 12:45:00,-1,232.315,230.365,233.29,230.365,0.9749999999999943,2.0,0.8393775692486446,4,target
META,2021-02-24 10:30:00,2021-02-24 10:35:00,2021-02-24 12:15:00,1,260.4575,264.5925,258.39,264.5925,2.0674999999999955,2.0,1.5875910657208916,20,target
AMZN,2021-02-24 10:55:00,2021-02-24 11:00:00,2021-02-24 15:55:00,1,3146.0249999999996,3159.53,3125.38,3187.3149999999987,20.644999999999527,0.6541535480746367,0.42927185893311615,59,flatten
GOOGL,2021-02-24 10:55:00,2021-02-24 11:00:00,2021-02-24 15:55:00,1,2053.2775,2084.25,2030.03,2099.7725000000005,23.247500000000173,1.3322937950317078,1.5084419909145184,59,flatten
AAPL,2021-02-24 10:55:00,2021-02-24 11:05:00,2021-02-24 12:00:00,1,123.995,124.98500000000001,123.5,124.98500000000001,0.49500000000000455,2.0,0.7984192911004548,11,target
NVDA,2021-02-24 11:00:00,2021-02-24 11:05:00,2021-02-24 13:45:00,1,558.6,575.32,550.24,575.32,8.360000000000014,2.0,2.9931972789115693,32,target
MSFT,2021-02-25 10:40:00,2021-02-25 10:50:00,2021-02-25 11:05:00,-1,232.35000000000002,233.8279,233.8279,229.39420000000007,1.477899999999977,-1.0,-0.6360662793199814,3,stop
GOOGL,2021-02-25 10:40:00,2021-02-25 10:55:00,2021-02-25 12:55:00,-1,2050.575,2019.9649999999992,2065.88,2019.9649999999992,15.305000000000291,2.0,1.4927520329663915,24,target
SPY,2021-02-25 10:35:00,2021-02-25 11:00:00,2021-02-25 11:50:00,-1,389.22,386.2400000000001,390.71,386.2400000000001,1.4899999999999523,2.0,0.7656338317660717,10,target
AMZN,2021-02-25 10:55:00,2021-02-25 11:05:00,2021-02-25 11:20:00,1,3139.55,3135.02,3135.02,3148.6100000000006,4.5300000000002,-1.0,-0.14428819416796038,3,stop
NVDA,2021-02-25 10:50:00,2021-02-25 11:05:00,2021-02-25 11:50:00,-1,557.97495,549.2248500000001,562.35,549.2248500000001,4.3750499999999874,2.0,1.5681886794380238,9,target
SPY,2021-02-26 10:30:00,2021-02-26 10:35:00,2021-02-26 12:10:00,-1,379.90999999999997,384.88,384.88,369.9699999999999,4.970000000000027,-1.0,-1.3082045747677156,19,stop
AAPL,2021-02-26 10:30:00,2021-02-26 10:35:00,2021-02-26 10:35:00,-1,122.10499999999999,122.25,122.25,121.81499999999997,0.14500000000001023,-1.0,-0.1187502559272841,0,stop
MSFT,2021-02-26 10:30:00,2021-02-26 10:35:00,2021-02-26 10:40:00,-1,230.82,232.02,232.02,228.41999999999996,1.200000000000017,-1.0,-0.5198856251624717,1,stop
GOOGL,2021-02-26 10:30:00,2021-02-26 10:35:00,2021-02-26 10:35:00,-1,2011.4875000000002,2012.825,2012.825,2008.8125000000005,1.3374999999998636,-1.0,-0.06649308036962016,0,stop
NVDA,2021-02-26 10:30:00,2021-02-26 10:35:00,2021-02-26 11:00:00,-1,537.5522000000001,546.7982,546.7982,519.0602000000003,9.245999999999867,-1.0,-1.7200190046659407,5,stop
QQQ,2021-02-26 10:30:00,2021-02-26 10:35:00,2021-02-26 10:35:00,-1,312.49,312.72,312.72,312.03,0.2300000000000182,-1.0,-0.07360235527537463,0,stop
IWM,2021-03-01 10:30:00,2021-03-01 10:35:00,2021-03-01 10:45:00,-1,224.276,224.7,224.7,223.42800000000005,0.42399999999997817,-1.0,-0.1890527742602767,2,stop
