start,end,plain_terminal,ovl_terminal,plain_irr,ovl_irr,plain_dd,ovl_dd,ratio,beat,n_triggers,months_saving
1992-08-31,2022-07-31,1881797.8559007174,1931859.6783041907,0.09523873246407777,0.09660280422924727,-0.4830683095418681,-0.41706242177377095,1.026603188140796,True,1,171
1992-09-30,2022-08-31,1789139.188674493,1837746.297246902,0.09260798202225806,0.094005814876577,-0.4827325449779165,-0.41580096959275625,1.0271678742940176,True,1,172
1992-10-31,2022-09-30,1610196.1701330196,1655704.3818549833,0.08708425479369275,0.08854973045200887,-0.4823922311112442,-0.41451988619950064,1.0282625263716807,True,1,173
1992-11-30,2022-10-31,1725196.221171924,1773149.672421012,0.090705529493593,0.09213920755156324,-0.48204436514137516,-0.41320772306409936,1.027795940346144,True,1,173
1992-12-31,2022-11-30,1805923.5759522838,1855700.44133861,0.09309523301633393,0.09451210937228449,-0.48169939859013633,-0.41190384243954714,1.0275631073480385,True,1,174
1993-01-31,2022-12-31,1687384.353651078,1735181.1934631479,0.0895444065844373,0.09100756581516856,-0.48135246694604983,-0.4105898604029736,1.0283259944354999,True,1,175
1993-02-28,2023-01-31,1777995.102955492,1827785.0183093178,0.09228174315474291,0.09372261561565765,-0.48099716833859063,-0.40924140115758867,1.0280034040988426,True,1,176
1993-03-31,2023-02-28,1719888.781000884,1768857.063495389,0.09054421567233906,0.09201258312193739,-0.48063777402959096,-0.4078745185224648,1.0284717727305646,True,1,177
1993-04-30,2023-03-31,1768024.506098861,1818171.5023572147,0.09198798581558232,0.09344772531177159,-0.48027695201105014,-0.4064992838110312,1.0283632925252844,True,1,178
1993-05-31,2023-04-30,1780015.3157430834,1830676.397593975,0.09234104722002345,0.09380498813312332,-0.47989773842138295,-0.4050507857884138,1.0284610370499778,True,1,179
1993-06-30,2023-05-31,1772432.299047931,1823233.962016178,0.09211806929100441,0.09359267631984935,-0.4795187960200241,-0.40360007189558156,1.0286621175858368,True,1,180
