label,leg,n,mean_bps,ann_ret_arith_pct,ann_ret_geom_pct,ann_vol_pct,sharpe,t,p,win_rate,start,end,symbol,period
WMT|full,overnight,9239,3.257631464383662,8.20923129024683,7.545662220153998,13.654287430303876,0.6012200440447396,3.640371152713267,0.000272245318851283,0.5344734278601581,1990-01-03,2026-09-10,WMT,full
WMT|full,intraday,9239,2.9458574812283076,7.423560852695335,5.123524919237879,22.056981793815694,0.33656285896634974,2.0378790344598516,0.04156203178493989,0.4877151206840567,1990-01-03,2026-09-10,WMT,full
WMT|full,total,9239,6.151887931990596,15.502757588616303,13.055791023562978,25.434537021235492,0.609516012643475,3.6906030188491274,0.0002237230583703731,0.5036259335425912,1990-01-03,2026-09-10,WMT,full
XLF|full,overnight,6970,4.130574043810321,10.409046590402008,9.355345693060654,17.147775465441047,0.6070202290308729,3.1924145601519442,0.0014108867802953284,0.5423242467718795,1998-12-23,2026-09-10,XLF,full
XLF|full,intraday,6970,-0.15054634318868879,-0.37937678483549575,-2.998266006208492,23.100828037023057,-0.01642264875646358,-0.08636928474376936,0.9311728628907088,0.5071736011477762,1998-12-23,2026-09-10,XLF,full
XLF|full,total,6970,3.9188855992134997,9.87559171001802,6.076581537173864,28.21931670944545,0.3499585695748793,1.8404869879616002,0.06569677287601872,0.5139167862266858,1998-12-23,2026-09-10,XLF,full
XLK|full,overnight,6970,6.048672217689224,15.242653988576842,14.967878238616555,16.01211147446098,0.9519452829746154,5.00642950019638,5.544895724796106e-07,0.5543758967001434,1998-12-23,2026-09-10,XLK,full
XLK|full,intraday,6970,-0.6855448933864491,-1.7275731313338514,-3.946482927742713,21.47109576336497,-0.08046040827974515,-0.42315390266007835,0.6721829769973293,0.5156384505021521,1998-12-23,2026-09-10,XLK,full
XLK|full,total,6970,5.277067939443915,13.298211207398666,10.430690551541568,26.012391185682247,0.5112260196486001,2.6886177932823223,0.007174851680024741,0.5400286944045911,1998-12-23,2026-09-10,XLK,full
XOM|full,overnight,9239,1.3225869373757069,3.3329190821867813,2.4733911046783006,13.31895902464337,0.2502387067953326,1.515188621093633,0.12972464387743599,0.5176967204242884,1990-01-03,2026-09-10,XOM,full
XOM|full,intraday,9239,4.022275804323535,10.136135026895309,8.275819242037496,20.911322480474738,0.4847199423355263,2.934966178692105,0.0033358404569754363,0.5021106180322545,1990-01-03,2026-09-10,XOM,full
XOM|full,total,9239,5.3525792706743385,13.488499762099332,10.953903723687588,24.881197134496755,0.542116188750343,3.2824989028455462,0.0010289138604995252,0.5034094598982574,1990-01-03,2026-09-10,XOM,full
AAPL|2021_2026,overnight,1428,-2.9255638398913133,-7.372420876526109,-8.42926480511562,16.86722100502677,-0.4370856867488118,-1.0404720496857134,0.29812064303860386,0.5105042016806722,2021-01-04,2026-09-10,AAPL,2021_2026
AAPL|2021_2026,intraday,1428,11.095533796159561,27.96074516632209,28.688017621624766,23.45119757613033,1.1922949809088552,2.8382297572904838,0.004536451551259368,0.5350140056022409,2021-01-04,2026-09-10,AAPL,2021_2026
AAPL|2021_2026,total,1428,8.04355106756919,20.26974869027436,17.840563843844134,27.80094609367036,0.7291028377947655,1.7356119110529349,0.08263247844836386,0.5294117647058824,2021-01-04,2026-09-10,AAPL,2021_2026
ADBE|2021_2026,overnight,1428,-4.162619034720834,-10.4897999674965,-12.343663700980379,23.014033049982533,-0.4558001609154925,-1.0850214089654346,0.27791217327684636,0.5105042016806722,2021-01-04,2026-09-10,ADBE,2021_2026
ADBE|2021_2026,intraday,1428,1.8920566208511005,4.767982684544774,0.8592737259846656,27.99032554188608,0.170343952499221,0.4054997150027632,0.6851102278761021,0.5196078431372549,2021-01-04,2026-09-10,ADBE,2021_2026
ADBE|2021_2026,total,1428,-2.2075199025967955,-5.562950154543925,-11.590455834002126,36.50718146311507,-0.15237961221861065,-0.3627360315427739,0.7168020810196134,0.5049019607843137,2021-01-04,2026-09-10,ADBE,2021_2026
AMD|2021_2026,overnight,1428,14.096158549726354,35.52231954531041,34.49134610449091,35.022519094374,1.014270830992757,2.4144475155644853,0.015759093206381136,0.5336134453781513,2021-01-04,2026-09-10,AMD,2021_2026
AMD|2021_2026,intraday,1428,4.004084996681704,10.090294191637895,0.4235315073454467,44.08160750383202,0.22890032290135395,0.544891757756789,0.585827965347657,0.4992997198879552,2021-01-04,2026-09-10,AMD,2021_2026
AMD|2021_2026,total,1428,17.938993746087164,45.20626424013965,35.060959329896434,55.3456455207407,0.8167989335890694,1.9443703749121544,0.051850803684542424,0.5049019607843137,2021-01-04,2026-09-10,AMD,2021_2026
AMGN|2021_2026,overnight,1428,2.934222501360721,7.394240703429017,6.699486939450712,13.488467358310269,0.5481898355837598,1.3049528253586977,0.19190891183091052,0.5329131652661064,2021-01-04,2026-09-10,AMGN,2021_2026
AMGN|2021_2026,intraday,1428,3.11401333197268,7.847313596571154,5.7936795595194175,21.06680052398938,0.37249669628927234,0.8867194988061671,0.37522993773698254,0.4943977591036415,2021-01-04,2026-09-10,AMGN,2021_2026
AMGN|2021_2026,total,1428,5.972222004207431,15.049999450602728,12.88131330437387,24.241981426074226,0.6208238174135067,1.4778562862644378,0.13944624891632973,0.5119047619047619,2021-01-04,2026-09-10,AMGN,2021_2026
AMZN|2021_2026,overnight,1428,6.286323485411749,15.84153518323761,13.698179484914998,24.54833633134412,0.6453201133231428,1.5361691342654618,0.1244969039863677,0.5525210084033614,2021-01-04,2026-09-10,AMZN,2021_2026
AMZN|2021_2026,intraday,1428,-0.6128817448195377,-1.5444619969452351,-5.010466507185391,26.8463007020425,-0.05752978833421658,-0.13694828863267572,0.8910716695673833,0.4992997198879552,2021-01-04,2026-09-10,AMZN,2021_2026
AMZN|2021_2026,total,1428,5.5003908982029825,13.860985063471515,8.001370282543851,35.184203761517615,0.39395477463189993,0.9377999423721471,0.3483472307284696,0.511204481792717,2021-01-04,2026-09-10,AMZN,2021_2026
BA|2021_2026,overnight,1428,3.2205580626965893,8.115806317995403,6.564226749517429,18.738742297808304,0.43310304336404876,1.030991462122815,0.30254482360343915,0.5273109243697479,2021-01-04,2026-09-10,BA,2021_2026
BA|2021_2026,intraday,1428,-0.9350248782238844,-2.356262693124189,-6.889352661838896,30.978305127583038,-0.07606170458390171,-0.18106307314630124,0.8563180688424146,0.49229691876750703,2021-01-04,2026-09-10,BA,2021_2026
BA|2021_2026,total,1428,2.336370790689291,5.887654392537013,-0.77735864261844,36.546660848655975,0.16109965331493575,0.3834938813372265,0.7013536061225107,0.49369747899159666,2021-01-04,2026-09-10,BA,2021_2026
BAC|2021_2026,overnight,1428,4.798999573214478,12.093478924500484,11.313039612300898,16.583419521656047,0.729251220395636,1.7359651322943206,0.08256999995642245,0.5315126050420168,2021-01-04,2026-09-10,BAC,2021_2026
BAC|2021_2026,intraday,1428,2.693984188476115,6.788840154959811,4.584288039779182,21.48911954149837,0.3159198840999349,0.7520397471510791,0.4520271563641649,0.5196078431372549,2021-01-04,2026-09-10,BAC,2021_2026
BAC|2021_2026,total,1428,7.425332069667702,18.71183681556261,16.415949973962217,26.488329819766655,0.7064181450050915,1.6816115410592885,0.09264419118656031,0.5161064425770309,2021-01-04,2026-09-10,BAC,2021_2026
C|2021_2026,overnight,1428,4.699443643547449,11.842597981739573,10.866039001975967,17.46067905580304,0.6782438382775093,1.6145432760530083,0.10640963788834434,0.5462184873949579,2021-01-04,2026-09-10,C,2021_2026
C|2021_2026,intraday,1428,4.074883961927232,10.268707584056624,7.660252954276435,24.073942016767617,0.4265486548444962,1.0153888966210658,0.30992048373502046,0.5273109243697479,2021-01-04,2026-09-10,C,2021_2026
C|2021_2026,total,1428,8.694329666035493,21.909710758409442,19.358658029914288,29.041428095538468,0.7544295234494807,1.7959014820313852,0.07251018671712206,0.5217086834733894,2021-01-04,2026-09-10,C,2021_2026
CAT|2021_2026,overnight,1428,8.967907155645065,22.599126032225563,23.120796413390167,18.96020601400196,1.1919240759059415,2.8373468267797857,0.004549016790134086,0.5721288515406162,2021-01-04,2026-09-10,CAT,2021_2026
CAT|2021_2026,intraday,1428,4.068362747430292,10.252274123524337,7.489232869179814,24.65482081352441,0.4158324329779938,0.9898791861263949,0.3222331740430371,0.5098039215686274,2021-01-04,2026-09-10,CAT,2021_2026
CAT|2021_2026,total,1428,13.032087671428387,32.840860931999536,32.34159956717784,31.0796434692253,1.0566678785912773,2.5153726758999375,0.01189066179517928,0.5315126050420168,2021-01-04,2026-09-10,CAT,2021_2026
COST|2021_2026,overnight,1428,1.7246204241376895,4.346043468826977,3.855011565266442,10.588240754198894,0.4104594492813645,0.9770889266206595,0.32852512936615286,0.5357142857142857,2021-01-04,2026-09-10,COST,2021_2026
COST|2021_2026,intraday,1428,5.781201720183735,14.568628334863012,13.523543399752743,19.40693112203905,0.7506920204564684,1.7870044453226983,0.07393677009718425,0.5210084033613446,2021-01-04,2026-09-10,COST,2021_2026
COST|2021_2026,total,1428,7.528597566642724,18.972065867939662,17.89988912711346,22.305874920883674,0.8505412110141995,2.0246930613280227,0.042898891561349295,0.5266106442577031,2021-01-04,2026-09-10,COST,2021_2026
CRM|2021_2026,overnight,1428,-0.6955455218166041,-1.7527747149778425,-4.730584588388278,24.8770965841555,-0.07045736664037412,-0.1677220803752781,0.8668019246302547,0.511204481792717,2021-01-04,2026-09-10,CRM,2021_2026
CRM|2021_2026,intraday,1428,4.310079890117521,10.861401323096153,6.931430366590134,28.88982354491723,0.37595942066621135,0.8949624315747273,0.37080717104140026,0.5161064425770309,2021-01-04,2026-09-10,CRM,2021_2026
CRM|2021_2026,total,1428,3.573923007634807,9.006285979239713,1.8729486015250405,37.87579570515684,0.2377847332726398,0.566040884688903,0.5713659877802226,0.5056022408963585,2021-01-04,2026-09-10,CRM,2021_2026
CSCO|2021_2026,overnight,1428,1.6344518860736572,4.118818752905616,2.7502625414576527,16.767724157755666,0.24563970125907136,0.5847394485834351,0.5587229245409095,0.5266106442577031,2021-01-04,2026-09-10,CSCO,2021_2026
CSCO|2021_2026,intraday,1428,6.955266438108174,17.527271424032598,16.883964635490752,19.622514399805496,0.8932225028310509,2.1262948582439543,0.03347871591498719,0.5217086834733894,2021-01-04,2026-09-10,CSCO,2021_2026
CSCO|2021_2026,total,1428,8.511351713725373,21.44860631858794,20.09858053183124,24.93626779660998,0.860136989766521,2.047535583719968,0.04060552675952156,0.5280112044817927,2021-01-04,2026-09-10,CSCO,2021_2026
CVX|2021_2026,overnight,1428,8.197717702710188,20.65824861082967,21.442375834135788,15.631733709246355,1.3215583757424216,3.145938184835282,0.0016555499233594784,0.561624649859944,2021-01-04,2026-09-10,CVX,2021_2026
CVX|2021_2026,intraday,1428,1.2517259824830487,3.1543494758572828,1.1213992026207593,20.187413393107217,0.1562532759612632,0.371957195667572,0.7099247193117986,0.5196078431372549,2021-01-04,2026-09-10,CVX,2021_2026
CVX|2021_2026,total,1428,9.426850169695756,23.755662427633304,22.804229668383357,25.286119070424505,0.9394744350238676,2.23639647938956,0.025325811559121947,0.5511204481792717,2021-01-04,2026-09-10,CVX,2021_2026
DIA|2021_2026,overnight,1428,2.182619098718507,5.500200128770637,5.2480126279443144,8.7742072690787,0.6268600638320873,1.492225426856218,0.1356400587346367,0.5448179271708683,2021-01-04,2026-09-10,DIA,2021_2026
DIA|2021_2026,intraday,1428,2.6699250829980885,6.728211209155183,6.174144406221604,12.169139948400538,0.5528912673931005,1.316144471618058,0.18812555698144928,0.5315126050420168,2021-01-04,2026-09-10,DIA,2021_2026
DIA|2021_2026,total,1428,4.825845818509326,12.161131462643501,11.746176912271903,14.521551535300823,0.8374540029748672,1.9935392748139085,0.04620242733706981,0.542016806722689,2021-01-04,2026-09-10,DIA,2021_2026
DIS|2021_2026,overnight,1428,-0.9061059525060962,-2.2833870003153622,-3.834679162115353,18.08063553807769,-0.12628908953485432,-0.30062816473966736,0.7636980520427965,0.48669467787114845,2021-01-04,2026-09-10,DIS,2021_2026
DIS|2021_2026,intraday,1428,-0.991088877241257,-2.497543970647968,-4.90951486742449,22.55997558023165,-0.11070685612073357,-0.26353502984506993,0.792138227559831,0.49369747899159666,2021-01-04,2026-09-10,DIS,2021_2026
DIS|2021_2026,total,1428,-1.8789466228145686,-4.734945489492713,-8.55592988595781,28.994491112165637,-0.1633050040842415,-0.3887436662301695,0.697465777062934,0.48179271708683474,2021-01-04,2026-09-10,DIS,2021_2026
GOOGL|2021_2026,overnight,1428,2.7665519995808814,6.971711038943821,4.8837741767632465,21.054351793869802,0.3311292177123073,0.7882452029639421,0.4305532932078395,0.523109243697479,2021-01-04,2026-09-10,GOOGL,2021_2026
GOOGL|2021_2026,intraday,1428,8.695031311303167,21.91147890448398,20.84808974846867,24.38926725159233,0.8984066096964607,2.138635500959035,0.03246520000287223,0.5364145658263305,2021-01-04,2026-09-10,GOOGL,2021_2026
GOOGL|2021_2026,total,1428,11.352566495173846,28.60846756783809,26.750037548716072,31.329132943129235,0.9131586124572975,2.1737522915904286,0.029723743211962805,0.5315126050420168,2021-01-04,2026-09-10,GOOGL,2021_2026
HD|2021_2026,overnight,1428,-0.24986991083669255,-0.6296721753084653,-1.5036764907831104,13.310352209878515,-0.04730695066364532,-0.11261306744567691,0.910337324632402,0.5147058823529411,2021-01-04,2026-09-10,HD,2021_2026
HD|2021_2026,intraday,1428,3.441680794391425,8.673035601866392,6.740366284867139,20.75080838071117,0.4179613363847732,0.9949469898966601,0.3197620470850109,0.5168067226890757,2021-01-04,2026-09-10,HD,2021_2026
HD|2021_2026,total,1428,3.137400819113866,7.906250064166942,5.1353364908658685,24.066765296362284,0.32851319929404804,0.7820178335300259,0.4342040930520241,0.5154061624649859,2021-01-04,2026-09-10,HD,2021_2026
IBM|2021_2026,overnight,1428,-0.878424760063284,-2.2136303953594756,-3.9532890293026703,18.648872291338208,-0.11870049624328409,-0.2825636994513109,0.7775113103480766,0.5147058823529411,2021-01-04,2026-09-10,IBM,2021_2026
IBM|2021_2026,intraday,1428,8.810858141104971,22.203362515584526,21.86978922253628,21.994555393500637,1.0094935823138118,2.4030753890558056,0.016257835368880258,0.5287114845938375,2021-01-04,2026-09-10,IBM,2021_2026
IBM|2021_2026,total,1428,8.01148964057732,20.188953894254848,17.05192421516741,29.417317931537994,0.6862948532983181,1.6337085252357513,0.10232006742983435,0.5427170868347339,2021-01-04,2026-09-10,IBM,2021_2026
INTC|2021_2026,overnight,1428,7.911747410946476,19.93760347558512,14.878830266930235,34.99834623293302,0.56967273090247,1.35609234514418,0.17506978813949026,0.5119047619047619,2021-01-04,2026-09-10,INTC,2021_2026
INTC|2021_2026,intraday,1428,3.077923629105587,7.756367545346079,0.262156267953293,38.88430414890613,0.1994729676952256,0.47484064074149784,0.6349005632436469,0.49159663865546216,2021-01-04,2026-09-10,INTC,2021_2026
INTC|2021_2026,total,1428,11.052609612141525,27.852576222596646,15.179992321026395,52.56437511407164,0.5298755319007004,1.2613560623683084,0.2071805909845319,0.49369747899159666,2021-01-04,2026-09-10,INTC,2021_2026
IWM|2021_2026,overnight,1428,5.342150062347281,13.46221815711515,13.379213260960373,13.433439237600457,1.0021423344391316,2.38557591886997,0.01705240231957328,0.5483193277310925,2021-01-04,2026-09-10,IWM,2021_2026
IWM|2021_2026,intraday,1428,-1.1397909094523186,-2.8722730918198427,-4.5256302041387055,18.773136614703215,-0.15299910455934487,-0.3642107182805685,0.7157006638268322,0.4964985994397759,2021-01-04,2026-09-10,IWM,2021_2026
IWM|2021_2026,total,1428,4.142756839761455,10.439747236198867,8.248089340407526,22.43743615201125,0.46528253787423335,1.1075939810932052,0.26803720400960973,0.5189075630252101,2021-01-04,2026-09-10,IWM,2021_2026
JNJ|2021_2026,overnight,1428,-0.17489100691381554,-0.44072533742281517,-0.8473609308294697,9.050271619787429,-0.048697470743222504,-0.11592316732126096,0.9077134346092746,0.507703081232493,2021-01-04,2026-09-10,JNJ,2021_2026
JNJ|2021_2026,intraday,1428,5.574242601900168,14.047091356788425,13.796385681760267,14.983295084808384,0.9375168330650326,2.231736454629362,0.025632386370840532,0.530812324929972,2021-01-04,2026-09-10,JNJ,2021_2026
JNJ|2021_2026,total,1428,5.382122794779558,13.562949442844484,12.832119568797015,17.25828580313062,0.7858804517181072,1.8707696664452624,0.061377013768056266,0.5189075630252101,2021-01-04,2026-09-10,JNJ,2021_2026
JPM|2021_2026,overnight,1428,4.073339728797475,10.264816116569635,9.702238773677987,14.170686253329073,0.7243697258598295,1.7243448510103923,0.08464560702346269,0.5434173669467787,2021-01-04,2026-09-10,JPM,2021_2026
JPM|2021_2026,intraday,1428,5.279833639758914,13.305180772192463,12.005635754774179,19.855653292073765,0.6700953414362749,1.5951459737223805,0.11067959683526762,0.5245098039215687,2021-01-04,2026-09-10,JPM,2021_2026
JPM|2021_2026,total,1428,9.32573571139164,23.500853992706933,22.872689975678394,24.082204433636377,0.9758597497778296,2.3230108531113682,0.020178569408678015,0.5392156862745098,2021-01-04,2026-09-10,JPM,2021_2026
KO|2021_2026,overnight,1428,4.859273449073696,12.245369091665715,12.550128207331015,9.184965402385817,1.3331970840614111,3.173643852322198,0.001505382834327218,0.5364145658263305,2021-01-04,2026-09-10,KO,2021_2026
KO|2021_2026,intraday,1428,0.17412495711004253,0.4387948919173072,-0.6205130237572432,14.556018508683227,0.03014525515033861,0.07176006070543531,0.9427928577790203,0.5091036414565826,2021-01-04,2026-09-10,KO,2021_2026
KO|2021_2026,total,1428,4.9838257439979845,12.559240874874922,11.851740003548999,16.4717586972281,0.7624711547643311,1.815044393525963,0.069517087508002,0.5280112044817927,2021-01-04,2026-09-10,KO,2021_2026
MCD|2021_2026,overnight,1428,3.2668004837902425,8.232337219151411,8.135455436719932,9.026941578219153,0.9119741329682449,2.1709326664250472,0.029936262593472707,0.5581232492997199,2021-01-04,2026-09-10,MCD,2021_2026
MCD|2021_2026,intraday,1428,-0.522736964559472,-1.3172971506898694,-2.5215902903624423,15.729116230533776,-0.08374896156801852,-0.19936240500093003,0.841979266615472,0.49299719887955185,2021-01-04,2026-09-10,MCD,2021_2026
MCD|2021_2026,total,1428,2.69571695530772,6.793206727375455,5.408722291988275,17.465726370540906,0.38894498764353835,0.9258742639656041,0.3545113273852665,0.5091036414565826,2021-01-04,2026-09-10,MCD,2021_2026
MDY|2021_2026,overnight,1428,2.9253897197028196,7.371982093651106,6.964155875794564,11.296137977637729,0.6526108399388327,1.553524535038136,0.12029787242047885,0.5483193277310925,2021-01-04,2026-09-10,MDY,2021_2026
MDY|2021_2026,intraday,1428,1.6041759809647664,4.0425234720312115,2.7501050831190708,16.342944665884914,0.24735588075934556,0.5888247729406818,0.5559788257937053,0.5140056022408963,2021-01-04,2026-09-10,MDY,2021_2026
MDY|2021_2026,total,1428,4.504787885854289,11.352065472352809,9.90578256365021,19.53655926294709,0.5810677980478919,1.3832180306300033,0.16659802273567892,0.5154061624649859,2021-01-04,2026-09-10,MDY,2021_2026
META|2021_2026,overnight,1428,4.523009034947515,11.397982768067738,6.435596328215268,31.764321039540437,0.35882973081273967,0.8541856135441591,0.3930021531081378,0.523109243697479,2021-01-04,2026-09-10,META,2021_2026
META|2021_2026,intraday,1428,5.378895595601989,13.554816900917013,9.485898500469238,30.038884572221548,0.4512423511707831,1.0741716516045154,0.2827457554417192,0.5084033613445378,2021-01-04,2026-09-10,META,2021_2026
META|2021_2026,total,1428,9.830257358789403,24.772248544149296,16.531968964279066,43.31597471256781,0.5718963663759323,1.3613856563391467,0.17339184657323536,0.5147058823529411,2021-01-04,2026-09-10,META,2021_2026
MMM|2021_2026,overnight,1428,4.216515735389762,10.6256196531822,10.062671848134766,14.456260526143815,0.7350185501960214,1.7496941232920722,0.08017110830010488,0.5175070028011205,2021-01-04,2026-09-10,MMM,2021_2026
MMM|2021_2026,intraday,1428,-0.6730017104531919,-1.6959643103420436,-4.092284063168552,22.33536216799037,-0.07593180256430283,-0.18075384448773837,0.8565607930151107,0.49159663865546216,2021-01-04,2026-09-10,MMM,2021_2026
MMM|2021_2026,total,1428,3.637516448220287,9.166541449515123,5.558594668596061,27.63414508800993,0.33171069415468757,0.7896293937626561,0.4297442368535276,0.5042016806722689,2021-01-04,2026-09-10,MMM,2021_2026
MRK|2021_2026,overnight,1428,4.462029903309227,11.244315356339252,10.871871758165486,13.53382324819314,0.8308306640431738,1.9777725745010186,0.0479543687352717,0.5413165266106442,2021-01-04,2026-09-10,MRK,2021_2026
MRK|2021_2026,intraday,1428,2.2631455034009984,5.703126668570516,3.698430173169035,20.36852356235855,0.2799970577695681,0.6665263160879827,0.5050747487136031,0.5007002801120448,2021-01-04,2026-09-10,MRK,2021_2026
MRK|2021_2026,total,1428,6.691129423087032,16.86164614617932,14.972390516826769,24.12734373828302,0.6988604435317443,1.663620613007221,0.0961882699383163,0.5175070028011205,2021-01-04,2026-09-10,MRK,2021_2026
MSFT|2021_2026,overnight,1428,3.883332970315499,9.785999085195057,8.57660818245,17.7190126383596,0.5522880583091583,1.3147085467845847,0.1886078730598295,0.5350140056022409,2021-01-04,2026-09-10,MSFT,2021_2026
MSFT|2021_2026,intraday,1428,3.5557320452151506,8.960444753942179,6.863109419651052,21.594879403972513,0.41493377139646587,0.9877399436710738,0.3232800267477529,0.5238095238095238,2021-01-04,2026-09-10,MSFT,2021_2026
MSFT|2021_2026,total,1428,7.376461151482649,18.58868210173627,16.028339606157445,27.35441930277255,0.6795495051818626,1.6176513849693268,0.10573774847735073,0.5189075630252101,2021-01-04,2026-09-10,MSFT,2021_2026
NFLX|2021_2026,overnight,1428,2.5585466885077195,6.4475376550394525,2.3997743201355326,27.78630195938993,0.23204014929595954,0.552366039581831,0.5806975930777021,0.5084033613445378,2021-01-04,2026-09-10,NFLX,2021_2026
NFLX|2021_2026,intraday,1428,3.366957625031629,8.484733215079705,3.7049013013097687,31.214568645249248,0.27181965291617294,0.6470601989240693,0.5175929833326309,0.5049019607843137,2021-01-04,2026-09-10,NFLX,2021_2026
NFLX|2021_2026,total,1428,6.1176257788321315,15.416416962656971,6.193584891460436,42.61563393099219,0.36175496034203997,0.8611490526510118,0.3891559557428734,0.5035014005602241,2021-01-04,2026-09-10,NFLX,2021_2026
NKE|2021_2026,overnight,1428,-2.814992340356197,-7.093780697697618,-9.760572904396852,25.00166030664585,-0.2837323845973531,-0.6754181724872637,0.4994101230904402,0.5147058823529411,2021-01-04,2026-09-10,NKE,2021_2026
NKE|2021_2026,intraday,1428,-3.5292410151074134,-8.893687358070682,-11.185481969390244,24.37746420578156,-0.3648323419940201,-0.8684746862559876,0.38513452418159777,0.49369747899159666,2021-01-04,2026-09-10,NKE,2021_2026
NKE|2021_2026,total,1428,-6.321137266341976,-15.929265911181778,-19.854287751456596,35.00489499793754,-0.4550582400581496,-1.0832552840646488,0.2786951271601874,0.47549019607843135,2021-01-04,2026-09-10,NKE,2021_2026
NVDA|2021_2026,overnight,1428,17.186393342240457,43.30971122244595,47.07945189270439,30.937544600826918,1.3999078395280389,3.332447214181846,0.0008608579926185911,0.5595238095238095,2021-01-04,2026-09-10,NVDA,2021_2026
NVDA|2021_2026,intraday,1428,7.805730691252669,19.670441341956728,11.87570698897506,41.159724969422726,0.4779050724116783,1.137641623421863,0.2552701586224222,0.5217086834733894,2021-01-04,2026-09-10,NVDA,2021_2026
NVDA|2021_2026,total,1428,24.846780474026474,62.613886794546715,64.54617664047251,50.79278409508341,1.2327319305304147,2.9344889511541377,0.0033409744779886452,0.5329131652661064,2021-01-04,2026-09-10,NVDA,2021_2026
ORCL|2021_2026,overnight,1428,10.532309271854611,26.541419365073622,24.978696720308637,29.73282215114533,0.8926639802354323,2.124965308529843,0.033589507728227996,0.5315126050420168,2021-01-04,2026-09-10,ORCL,2021_2026
ORCL|2021_2026,intraday,1428,-0.5112346100787001,-1.2883112173983242,-5.554810518198668,29.794145951153123,-0.043240414392494535,-0.10293277486817796,0.9180163252649487,0.5049019607843137,2021-01-04,2026-09-10,ORCL,2021_2026
ORCL|2021_2026,total,1428,9.952554733385517,25.080437928131506,18.03636692938133,41.82109656024326,0.599707802783295,1.4275901172051975,0.15340986984013028,0.5224089635854342,2021-01-04,2026-09-10,ORCL,2021_2026
PEP|2021_2026,overnight,1428,3.7650334548532087,9.487884306230086,9.452817351481887,9.546082104897287,0.9939034885696884,2.3659635428331622,0.017983215179594003,0.5245098039215687,2021-01-04,2026-09-10,PEP,2021_2026
PEP|2021_2026,intraday,1428,-2.3232557456637983,-5.854604479072773,-6.970740990877272,16.544882115841457,-0.353861963964499,-0.8423599630786929,0.3995864963326441,0.5007002801120448,2021-01-04,2026-09-10,PEP,2021_2026
PEP|2021_2026,total,1428,1.391092395394552,3.505552836394271,1.8231449466920908,18.437180682190828,0.19013497219672085,0.4526117652352889,0.6508283253786706,0.5070028011204482,2021-01-04,2026-09-10,PEP,2021_2026
PFE|2021_2026,overnight,1428,1.0020209509079137,2.525092796287942,1.7654335455204246,12.456762913959436,0.2027085859889205,0.48254295289699994,0.6294202931471311,0.538515406162465,2021-01-04,2026-09-10,PFE,2021_2026
PFE|2021_2026,intraday,1428,0.26657028388762044,0.6717571153968035,-1.5944656845261533,21.386288181668604,0.031410645442092405,0.07477229210634619,0.9403958877823593,0.47478991596638653,2021-01-04,2026-09-10,PFE,2021_2026
PFE|2021_2026,total,1428,1.2655131393410461,3.1890931111394365,0.1428186289279009,24.746700186371957,0.12886942853478603,0.306770600169464,0.759017987616412,0.48249299719887956,2021-01-04,2026-09-10,PFE,2021_2026
PG|2021_2026,overnight,1428,-0.7785540695058597,-1.9619562551547665,-2.3663639874836475,9.301865387063746,-0.21092073186559882,-0.502091770238017,0.615602968943447,0.49719887955182074,2021-01-04,2026-09-10,PG,2021_2026
PG|2021_2026,intraday,1428,2.6514521670696447,6.681659461015505,5.622515181824186,15.552295032888978,0.42962530268912524,1.0227127834151486,0.3064436654283045,0.5182072829131653,2021-01-04,2026-09-10,PG,2021_2026
PG|2021_2026,total,1428,1.8468787393149595,4.654134423073698,3.1231020198869377,17.750246989292048,0.26220110773001276,0.6241634815795131,0.5325202269703435,0.5301120448179272,2021-01-04,2026-09-10,PG,2021_2026
QQQ|2021_2026,overnight,1428,4.179653910946465,10.532727855585094,10.128842676953306,13.286816824288836,0.7927201823337282,1.887051481999253,0.05915340155238047,0.5518207282913166,2021-01-04,2026-09-10,QQQ,2021_2026
QQQ|2021_2026,intraday,1428,2.783810716675494,7.0152030060222454,5.4461625181279585,18.545223023457797,0.3782754727267899,0.9004757382505277,0.36786713103279567,0.5364145658263305,2021-01-04,2026-09-10,QQQ,2021_2026
QQQ|2021_2026,total,1428,6.934038634168379,17.473777358104314,16.12663842847357,22.466089030628957,0.777784568301211,1.8514976091160653,0.06409799838482488,0.5455182072829131,2021-01-04,2026-09-10,QQQ,2021_2026
RSP|2021_2026,overnight,1428,3.976345379964108,10.020390357509552,10.101458616310941,8.895517372062173,1.1264539136284786,2.681496667409923,0.007329364446302833,0.5714285714285714,2021-01-04,2026-09-10,RSP,2021_2026
RSP|2021_2026,intraday,1428,0.760316526728329,1.915997647355389,1.0473373219502455,13.249060473502055,0.14461385025657925,0.34424982046112457,0.7306584179820435,0.5140056022408963,2021-01-04,2026-09-10,RSP,2021_2026
RSP|2021_2026,total,1428,4.7309732609983755,11.922052617715908,11.254592284411284,15.850798878193494,0.7521420661085731,1.7904562444035732,0.07338059539200614,0.5322128851540616,2021-01-04,2026-09-10,RSP,2021_2026
SPY|2021_2026,overnight,1428,3.2765091267836035,8.256802999494681,8.070208092645496,9.943531822316789,0.8303692437493394,1.97667417449972,0.04807847181555913,0.5623249299719888,2021-01-04,2026-09-10,SPY,2021_2026
