start,end,plain_terminal,ovl_terminal,plain_irr,ovl_irr,plain_dd,ovl_dd,ratio,beat,n_triggers,months_saving
1989-10-31,2009-09-30,447760.970495642,390039.50323615543,0.05887265722806578,0.04638984792758016,-0.4919882215901994,-0.41492815118012505,0.8710886587645352,False,1,196
1989-11-30,2009-10-31,435808.4909304013,380836.86475599685,0.05644522141454633,0.04420357949347853,-0.4917912604173148,-0.41456889467238045,0.8738628839996982,False,1,195
1989-12-31,2009-11-30,458108.1943442622,401571.8166893986,0.060915208913013386,0.04904682621376533,-0.4915939235791209,-0.4142175993581044,0.8765872814482396,False,1,194
1990-01-31,2009-12-31,463277.82537340664,407341.03051338735,0.06191614654115485,0.050343192019894234,-0.49139695418374174,-0.4138767568582725,0.8792586396404065,False,1,193
1990-02-28,2010-01-31,442677.370675281,390559.86089061655,0.057849367562148535,0.04651168088178759,-0.49118097379403003,-0.41348036367032415,0.8822675084900727,False,1,192
1990-03-31,2010-02-28,452371.2955839382,399556.08047907025,0.05978930258367976,0.04858881412805882,-0.4909626419342491,-0.4125405893029076,0.8832480848797181,False,1,191
1990-04-30,2010-03-31,475427.1248273324,420369.5655427123,0.06421943877742264,0.05319464264061202,-0.4907448395353722,-0.41160689045783216,0.8841934832712456,False,1,190
1990-05-31,2010-04-30,478554.67406361544,423611.6934164686,0.06480158787990087,0.053888473740776766,-0.4905161155435397,-0.4106211453059,0.8851897523419798,False,1,189
1990-06-30,2010-05-31,436781.59038140444,387027.35399950907,0.056645673993797274,0.04568088879095611,-0.4903027297439795,-0.4097165491313156,0.8860889802190399,False,1,188
1990-07-31,2010-06-30,410552.0897772789,364931.4403718919,0.051055606363904715,0.0402763296305515,-0.4900830785835605,-0.4093350644228835,0.8888797535286306,False,1,187
1990-08-31,2010-07-31,435658.1626797399,388482.0109544153,0.05641420911955386,0.046024060645081244,-0.4898575868242335,-0.40894430414290583,0.8917129167622079,False,1,186
1990-09-30,2010-08-31,412078.64656509296,367929.910730266,0.051392048295015424,0.04103174560841727,-0.48960363704898513,-0.4078666159176485,0.8928633254772324,False,1,185
