label,n,mean_pct,median_pct,std_pct,win_rate,total_pct,t,p,best,worst,avg_R,median_R,expectancy_R,pct_stopped,pct_target,pct_eod,mean_R_dollars,ma,vwap,fill,stop,target
ema|rth|nextopen|pullback|3R,1407,0.3530690013404358,-1.1183048852266064,9.669604079080363,0.2942430703624733,496.7680848859932,1.3696132397290581,0.1708076644825791,95.55325749741468,-30.116758241758255,0.027300918131971618,-1.0,0.027300918131971618,0.6588486140724946,0.208955223880597,0.13219616204690832,0.4480941719971571,ema,rth,nextopen,pullback,3R
ema|rth|nextopen|pullback|eod,1407,0.6496356091609159,-1.4137541505494067,18.91199779110886,0.20966595593461265,914.0373020894086,1.2884852834073484,0.19757708845730004,531.7073170731708,-30.116758241758255,0.465431037343291,-1.0,0.465431037343291,0.7420042643923241,0.0,0.2579957356076759,0.4480941719971571,ema,rth,nextopen,pullback,eod
ema|rth|nextopen|pullback|trail,1407,0.15724862781115587,-0.3745318352059823,6.450035725256841,0.3717128642501777,221.2488193302963,0.9144749069359049,0.36046735729436064,100.69398513312078,-26.111111111111107,0.002526000756542599,-0.36031746031746165,0.002526000756542599,0.9651741293532339,0.0,0.03482587064676617,0.4480941719971571,ema,rth,nextopen,pullback,trail
ema|rth|trigger|atr|1R,1993,-1.9706330775761185,-2.880558965159097,4.430862482409339,0.26693426994480685,-3927.471723609204,-19.85505736967641,0.0,15.131578947368428,-17.927663734115352,-0.4863209541008646,-1.0,-0.4863209541008646,0.7300551931761164,0.26342197691921726,0.006522829904666332,0.39814203282918786,ema,rth,trigger,atr,1R
ema|rth|trigger|atr|2R,1993,-1.8976857739478905,-3.140180776767554,5.708445246559922,0.18866031108881084,-3782.087747478146,-14.840895649542832,0.0,26.22971428571428,-17.927663734115352,-0.47764325058459595,-1.0,-0.47764325058459595,0.8033115905669844,0.16708479678876068,0.02960361264425489,0.39814203282918786,ema,rth,trigger,atr,2R
ema|rth|trigger|atr|3R,1993,-1.8862162871040313,-3.236067286108524,6.656309854174875,0.1535373808329152,-3759.2290601983345,-12.650614145260022,0.0,39.34457142857144,-17.927663734115352,-0.47697217650247414,-1.0,-0.47697217650247414,0.8369292523833417,0.11490215755143,0.0481685900652283,0.39814203282918786,ema,rth,trigger,atr,3R
ema|rth|trigger|atr|eod,1993,-1.5309657399590804,-3.3342151675485154,16.797783275629097,0.12844957350727546,-3051.214719738447,-4.068807541381256,4.725435881414164e-05,552.3929471032745,-17.927663734115352,-0.4224421228960472,-1.0,-0.4224421228960472,0.8600100351229303,0.0,0.13998996487706974,0.39814203282918786,ema,rth,trigger,atr,eod
ema|rth|trigger|atr|trail,1993,-1.8421227876684914,-2.286014676221937,4.253142932975401,0.18715504264927246,-3671.3507158233033,-19.335804495012823,0.0,59.859476861166996,-13.520587007928786,-0.45385067485415653,-0.753051241867313,-0.45385067485415653,0.9959859508278976,0.0,0.004014049172102358,0.39814203282918786,ema,rth,trigger,atr,trail
ema|rth|trigger|c20|1R,2098,-1.570705665453627,-1.9502723344693218,3.5668896349013304,0.2650142993326978,-3295.3404861217095,-20.17009205667934,0.0,15.131578947368428,-11.71477079796266,-0.6253960915157294,-1.0,-0.6253960915157294,0.719256434699714,0.2521448999046711,0.028598665395614873,0.1999999999999998,ema,rth,trigger,c20,1R
ema|rth|trigger|c20|2R,2098,-1.7088381688949994,-2.216067162181734,4.188576532574339,0.17349857006673022,-3585.1424783417087,-18.686898328446613,0.0,16.806722689075638,-11.71477079796266,-0.6806832697807438,-1.0,-0.6806832697807438,0.8040991420400382,0.1363203050524309,0.05958055290753098,0.1999999999999998,ema,rth,trigger,c20,2R
